data;pstrat;workflow;no. class;similar;algorithm;repr;stop;stem;spar;info;accuracy;a3r
o16;p3;w21;2;1;C5.0Tree;tf_idf;none;none;0.98;none;0.886081961;0.814620259
o16;p3;w17;2;1;nnet;tf_idf;none;none;0.98;none;0.895569304;0.835491524
o16;p3;w23;2;1;svmLinear2;tf_idf;none;none;0.98;none;0.858233835;0.800132582
o16;p3;w19;2;1;JRip;tf_idf;none;none;0.98;none;0.809486645;0.742963975
o16;p3;w22;2;1;lda;tf_idf;none;none;0.98;none;0.781632061;0.730045041
o16;p3;w18;2;1;J48;tf_idf;none;none;0.98;none;0.888615221;0.826819354
o16;p30;w236;2;1;knn;freq;none;simple;0.99;>0;0.791781068;0.739320622
o16;p30;w240;2;1;ranger;freq;none;simple;0.99;>0;0.930382716;0.862853089
o16;p30;w237;2;1;C5.0Tree;freq;none;simple;0.99;>0;0.90760907;0.844910048
o16;p30;w233;2;1;nnet;freq;none;simple;0.99;>0;0.897458513;0.836676479
o16;p30;w239;2;1;svmLinear2;freq;none;simple;0.99;>0;0.923411077;0.860845334
o16;p30;w235;2;1;JRip;freq;none;simple;0.99;>0;0.862047278;0.798604576
o16;p30;w238;2;1;lda;freq;none;simple;0.99;>0;0.935455629;0.872034324
o16;p30;w234;2;1;J48;freq;none;simple;0.99;>0;0.910767225;0.847837938
o16;p31;w244;2;1;knn;freq;none;simple;0.98;none;0.722767951;0.666469335
o16;p31;w248;2;1;ranger;freq;none;simple;0.98;none;0.924694497;0.859344798
o16;p31;w245;2;1;C5.0Tree;freq;none;simple;0.98;none;0.88606275;0.829050677
o16;p31;w241;2;1;nnet;freq;none;simple;0.98;none;0.872808533;0.804869954
o16;p31;w247;2;1;svmLinear2;freq;none;simple;0.98;none;0.851930269;0.794004826
o16;p31;w243;2;1;JRip;freq;none;simple;0.98;none;0.846248427;0.777376742
o16;p31;w246;2;1;lda;freq;none;simple;0.98;none;0.762678332;0.710928022
o16;p31;w242;2;1;J48;freq;none;simple;0.98;none;0.882262052;0.820274983
o16;p32;w252;2;1;knn;freq;none;simple;0.98;>0;0.783562785;0.739898181
o16;p32;w256;2;1;ranger;freq;none;simple;0.98;>0;0.927219749;0.868112688
o16;p32;w253;2;1;C5.0Tree;freq;none;simple;0.98;>0;0.909507804;0.855897921
o16;p32;w249;2;1;nnet;freq;none;simple;0.98;>0;0.908227556;0.855498478
o16;p32;w255;2;1;svmLinear2;freq;none;simple;0.98;>0;0.915825714;0.86281381
o16;p32;w251;2;1;JRip;freq;none;simple;0.98;>0;0.871526541;0.815449774
o16;p32;w254;2;1;lda;freq;none;simple;0.98;>0;0.928483982;0.874360156
o16;p32;w250;2;1;J48;freq;none;simple;0.98;>0;0.911400137;0.857716497
o16;p33;w260;2;1;knn;freq;default;none;0.99;none;0.736103964;0.669389722
o16;p33;w264;2;1;ranger;freq;default;none;0.99;none;0.929116885;0.853572628
o16;p33;w261;2;1;C5.0Tree;freq;default;none;0.99;none;0.886086796;0.817929997
o16;p33;w257;2;1;nnet;freq;default;none;0.99;none;0.898748213;0.81474847
o16;p33;w263;2;1;svmLinear2;freq;default;none;0.99;none;0.848744886;0.777893458
o16;p33;w259;2;1;JRip;freq;default;none;0.99;none;0.846841333;0.761981995
o16;p33;w262;2;1;lda;freq;default;none;0.99;none;0.633549472;0.576350688
o16;p33;w258;2;1;J48;freq;default;none;0.99;none;0.882284509;0.804861676
o16;p34;w268;2;1;knn;freq;default;none;0.99;>0;0.852513578;0.794160341
o16;p34;w272;2;1;ranger;freq;default;none;0.99;>0;0.929749797;0.86032658
o16;p34;w269;2;1;C5.0Tree;freq;default;none;0.99;>0;0.902537722;0.838377334
o16;p34;w265;2;1;nnet;freq;default;none;0.99;>0;0.905053385;0.841740802
o16;p34;w271;2;1;svmLinear2;freq;default;none;0.99;>0;0.917729259;0.85347137
o16;p34;w267;2;1;JRip;freq;default;none;0.99;>0;0.877222824;0.809963221
o16;p34;w270;2;1;lda;freq;default;none;0.99;>0;0.931023619;0.865870513
o16;p34;w266;2;1;J48;freq;default;none;0.99;>0;0.896210207;0.832412649
o16;p35;w276;2;1;knn;freq;default;none;0.98;none;0.742405858;0.685532541
o16;p35;w280;2;1;ranger;freq;default;none;0.98;none;0.92468008;0.859480802
o16;p35;w277;2;1;C5.0Tree;freq;default;none;0.98;none;0.890518774;0.832816156
o16;p35;w273;2;1;nnet;freq;default;none;0.98;none;0.903193066;0.836352065
o16;p35;w279;2;1;svmLinear2;freq;default;none;0.98;none;0.841755626;0.785732495
o16;p35;w275;2;1;JRip;freq;default;none;0.98;none;0.874697507;0.801171125
o16;p35;w278;2;1;lda;freq;default;none;0.98;none;0.774051533;0.723297633
o16;p35;w274;2;1;J48;freq;default;none;0.98;none;0.882292525;0.820448495
o16;p36;w284;2;1;knn;freq;default;none;0.98;>0;0.848733699;0.80178416
o16;p36;w288;2;1;ranger;freq;default;none;0.98;>0;0.926583625;0.866753175
o16;p36;w285;2;1;C5.0Tree;freq;default;none;0.98;>0;0.902537722;0.849602029
o16;p36;w281;2;1;nnet;freq;default;none;0.98;>0;0.906990543;0.855129214
o16;p36;w287;2;1;svmLinear2;freq;default;none;0.98;>0;0.910126274;0.857662537
o16;p36;w283;2;1;JRip;freq;default;none;0.98;>0;0.853162448;0.798920066
o16;p36;w286;2;1;lda;freq;default;none;0.98;>0;0.924686489;0.871262194
o16;p36;w282;2;1;J48;freq;default;none;0.98;>0;0.899374764;0.846399447
o16;p37;w292;2;1;knn;freq;default;simple;0.99;none;0.774080335;0.705257838
o16;p37;w296;2;1;ranger;freq;default;simple;0.99;none;0.931650153;0.856925099
o16;p37;w293;2;1;C5.0Tree;freq;default;simple;0.99;none;0.882273289;0.816349351
o16;p37;w289;2;1;nnet;freq;default;simple;0.99;none;0.8867694;0.808622154
o16;p37;w295;2;1;svmLinear2;freq;default;simple;0.99;none;0.872789207;0.801656976
o16;p37;w291;2;1;JRip;freq;default;simple;0.99;none;0.872794018;0.787735551
o16;p37;w294;2;1;lda;freq;default;simple;0.99;none;0.569660599;0.520895883
o16;p37;w290;2;1;J48;freq;default;simple;0.99;none;0.8829062;0.808792603
o16;p38;w300;2;1;knn;freq;default;simple;0.99;>0;0.863289119;0.804519302
o16;p38;w304;2;1;ranger;freq;default;simple;0.99;>0;0.934170587;0.864838341
o16;p38;w301;2;1;C5.0Tree;freq;default;simple;0.99;>0;0.901903221;0.838075057
o16;p38;w297;2;1;nnet;freq;default;simple;0.99;>0;0.931640515;0.867231919
o16;p38;w303;2;1;svmLinear2;freq;default;simple;0.99;>0;0.920881005;0.856793425
o16;p38;w299;2;1;JRip;freq;default;simple;0.99;>0;0.880387365;0.813985095
o16;p38;w302;2;1;lda;freq;default;simple;0.99;>0;0.93609495;0.870527275
o16;p38;w298;2;1;J48;freq;default;simple;0.99;>0;0.903798758;0.839959402
o16;p39;w308;2;1;knn;freq;default;simple;0.98;none;0.787969191;0.726769924
o16;p39;w312;2;1;ranger;freq;default;simple;0.98;none;0.928480769;0.862273893
o16;p39;w309;2;1;C5.0Tree;freq;default;simple;0.98;none;0.886065962;0.828285781
o16;p39;w305;2;1;nnet;freq;default;simple;0.98;none;0.867076933;0.80084382
o16;p39;w311;2;1;svmLinear2;freq;default;simple;0.98;none;0.865849574;0.806977713
o16;p39;w307;2;1;JRip;freq;default;simple;0.98;none;0.867695411;0.796402111
o16;p39;w310;2;1;lda;freq;default;simple;0.98;none;0.779143666;0.726440761
o16;p39;w306;2;1;J48;freq;default;simple;0.98;none;0.884800139;0.822645908
o16;p4;w28;2;1;knn;tf_idf;none;none;0.98;>0;0.868350812;0.822920787
o16;p4;w32;2;1;ranger;tf_idf;none;none;0.98;>0;0.932909551;0.873803144
o16;p4;w29;2;1;C5.0Tree;tf_idf;none;none;0.98;>0;0.901257475;0.844607759
o16;p4;w25;2;1;nnet;tf_idf;none;none;0.98;>0;0.912656313;0.863260735
o16;p4;w31;2;1;svmLinear2;tf_idf;none;none;0.98;>0;0.913925373;0.863105356
o16;p4;w27;2;1;JRip;tf_idf;none;none;0.98;>0;0.839272001;0.786769178
o16;p4;w30;2;1;lda;tf_idf;none;none;0.98;>0;0.928480785;0.87703
o16;p4;w26;2;1;J48;tf_idf;none;none;0.98;>0;0.898737017;0.847835699
o16;p40;w316;2;1;knn;freq;default;simple;0.98;>0;0.852529593;0.802815197
o16;p40;w320;2;1;ranger;freq;default;simple;0.98;>0;0.929743396;0.868723342
o16;p40;w317;2;1;C5.0Tree;freq;default;simple;0.98;>0;0.904438079;0.849213835
o16;p40;w313;2;1;nnet;freq;default;simple;0.98;>0;0.915814461;0.860814756
o16;p40;w319;2;1;svmLinear2;freq;default;simple;0.98;>0;0.920876186;0.865463763
o16;p40;w315;2;1;JRip;freq;default;simple;0.98;>0;0.879733603;0.821806241
o16;p40;w318;2;1;lda;freq;default;simple;0.98;>0;0.931648539;0.875661179
o16;p40;w314;2;1;J48;freq;default;simple;0.98;>0;0.908868475;0.853390885
o16;p41;w324;2;1;knn;freq;smart;none;0.99;none;0.757608599;0.68931537
o16;p41;w328;2;1;ranger;freq;smart;none;0.99;none;0.930384314;0.852497184
o16;p41;w325;2;1;C5.0Tree;freq;smart;none;0.99;none;0.902542525;0.831390183
o16;p41;w321;2;1;nnet;freq;smart;none;0.99;none;0.891782967;0.809908498
o16;p41;w327;2;1;svmLinear2;freq;smart;none;0.99;none;0.84813603;0.777635113
o16;p41;w323;2;1;JRip;freq;smart;none;0.99;none;0.836054555;0.75329549
o16;p41;w326;2;1;lda;freq;smart;none;0.99;none;0.605037979;0.551646405
o16;p41;w322;2;1;J48;freq;smart;none;0.99;none;0.899373149;0.821448713
o16;p42;w332;2;1;knn;freq;smart;none;0.99;>0;0.849363422;0.789870756
o16;p42;w336;2;1;ranger;freq;smart;none;0.99;>0;0.932912764;0.862040043
o16;p42;w333;2;1;C5.0Tree;freq;smart;none;0.99;>0;0.904446103;0.83882993
o16;p42;w329;2;1;nnet;freq;smart;none;0.99;>0;0.927851079;0.861677934
o16;p42;w335;2;1;svmLinear2;freq;smart;none;0.99;>0;0.915820894;0.850341042
o16;p42;w331;2;1;JRip;freq;smart;none;0.99;>0;0.875341679;0.807855789
o16;p42;w334;2;1;lda;freq;smart;none;0.99;>0;0.929129679;0.863078899
o16;p42;w330;2;1;J48;freq;smart;none;0.99;>0;0.902547352;0.837017553
o16;p43;w340;2;1;knn;freq;smart;none;0.98;none;0.760125828;0.701459061
o16;p43;w344;2;1;ranger;freq;smart;none;0.98;none;0.928483966;0.861681596
o16;p43;w341;2;1;C5.0Tree;freq;smart;none;0.98;none;0.904438047;0.837592095
o16;p43;w337;2;1;nnet;freq;smart;none;0.98;none;0.916457011;0.850242883
o16;p43;w343;2;1;svmLinear2;freq;smart;none;0.98;none;0.849993136;0.792057784
o16;p43;w339;2;1;JRip;freq;smart;none;0.98;none;0.851241297;0.779873625
o16;p43;w342;2;1;lda;freq;smart;none;0.98;none;0.816480749;0.761815383
o16;p43;w338;2;1;J48;freq;smart;none;0.98;none;0.903806733;0.839955605
o16;p44;w348;2;1;knn;freq;smart;none;0.98;>0;0.848740116;0.797436529
o16;p44;w352;2;1;ranger;freq;smart;none;0.98;>0;0.929113673;0.866161551
o16;p44;w349;2;1;C5.0Tree;freq;smart;none;0.98;>0;0.903177067;0.846171523
o16;p44;w345;2;1;nnet;freq;smart;none;0.98;>0;0.912029844;0.855514721
o16;p44;w351;2;1;svmLinear2;freq;smart;none;0.98;>0;0.90759299;0.851090885
o16;p44;w347;2;1;JRip;freq;smart;none;0.98;>0;0.884822531;0.824697664
o16;p44;w350;2;1;lda;freq;smart;none;0.98;>0;0.920892209;0.863777833
o16;p44;w346;2;1;J48;freq;smart;none;0.98;>0;0.904449299;0.847441658
o16;p45;w356;2;1;knn;freq;smart;simple;0.99;none;0.779755752;0.710488753
o16;p45;w360;2;1;ranger;freq;smart;simple;0.99;none;0.932922394;0.856436935
o16;p45;w357;2;1;C5.0Tree;freq;smart;simple;0.99;none;0.884171982;0.816396362
o16;p45;w353;2;1;nnet;freq;smart;simple;0.99;none;0.910762455;0.830557908
o16;p45;w359;2;1;svmLinear2;freq;smart;simple;0.99;none;0.856359124;0.786983681
o16;p45;w355;2;1;JRip;freq;smart;simple;0.99;none;0.856955154;0.773701245
o16;p45;w358;2;1;lda;freq;smart;simple;0.99;none;0.587987802;0.538610301
o16;p45;w354;2;1;J48;freq;smart;simple;0.99;none;0.879739996;0.806116983
o16;p46;w364;2;1;knn;freq;smart;simple;0.99;>0;0.862652987;0.802306504
o16;p46;w368;2;1;ranger;freq;smart;simple;0.99;>0;0.936074132;0.865443581
o16;p46;w365;2;1;C5.0Tree;freq;smart;simple;0.99;>0;0.898748269;0.833658476
o16;p46;w361;2;1;nnet;freq;smart;simple;0.99;>0;0.922781354;0.856726851
o16;p46;w367;2;1;svmLinear2;freq;smart;simple;0.99;>0;0.929740183;0.863454701
o16;p46;w363;2;1;JRip;freq;smart;simple;0.99;>0;0.8803922;0.81250873
o16;p46;w366;2;1;lda;freq;smart;simple;0.99;>0;0.938621785;0.871691787
o16;p46;w362;2;1;J48;freq;smart;simple;0.99;>0;0.904447669;0.839017812
o16;p47;w372;2;1;knn;freq;smart;simple;0.98;none;0.781005551;0.719760988
o16;p47;w376;2;1;ranger;freq;smart;simple;0.98;none;0.929116902;0.860687685
o16;p47;w373;2;1;C5.0Tree;freq;smart;simple;0.98;none;0.887334965;0.82681761
o16;p47;w369;2;1;nnet;freq;smart;simple;0.98;none;0.882326153;0.815884204
o16;p47;w375;2;1;svmLinear2;freq;smart;simple;0.98;none;0.862056925;0.80177419
o16;p47;w371;2;1;JRip;freq;smart;simple;0.98;none;0.872805239;0.800173051
o16;p47;w374;2;1;lda;freq;smart;simple;0.98;none;0.805706855;0.749792315
o16;p47;w370;2;1;J48;freq;smart;simple;0.98;none;0.887971089;0.824835433
o16;p48;w380;2;1;knn;freq;smart;simple;0.98;>0;0.853785818;0.800105096
o16;p48;w384;2;1;ranger;freq;smart;simple;0.98;>0;0.934170579;0.869537605
o16;p48;w381;2;1;C5.0Tree;freq;smart;simple;0.98;>0;0.905080604;0.846146178
o16;p48;w377;2;1;nnet;freq;smart;simple;0.98;>0;0.925316196;0.865899869
o16;p48;w383;2;1;svmLinear2;freq;smart;simple;0.98;>0;0.924045579;0.864499074
o16;p48;w379;2;1;JRip;freq;smart;simple;0.98;>0;0.879759273;0.81861365
o16;p48;w382;2;1;lda;freq;smart;simple;0.98;>0;0.932914362;0.872720504
o16;p48;w378;2;1;J48;freq;smart;simple;0.98;>0;0.906351222;0.847449038
o16;p5;w36;2;1;knn;tf_idf;none;simple;0.99;none;0.810129146;0.737762032
o16;p5;w40;2;1;ranger;tf_idf;none;simple;0.99;none;0.927226167;0.853067679
o16;p5;w37;2;1;C5.0Tree;tf_idf;none;simple;0.99;none;0.893034381;0.810788343
o16;p5;w33;2;1;nnet;tf_idf;none;simple;0.99;none;0.918365399;0.840580828
o16;p5;w39;2;1;svmLinear2;tf_idf;none;simple;0.99;none;0.873430134;0.800298809
o16;p5;w35;2;1;JRip;tf_idf;none;simple;0.99;none;0.836685909;0.758127072
o16;p5;w38;2;1;lda;tf_idf;none;simple;0.99;none;0.686092581;0.627044933
o16;p5;w34;2;1;J48;tf_idf;none;simple;0.99;none;0.876593069;0.800894658
o16;p6;w44;2;1;knn;tf_idf;none;simple;0.99;>0;0.886705348;0.827055687
o16;p6;w48;2;1;ranger;tf_idf;none;simple;0.99;>0;0.939865191;0.870120257
o16;p6;w45;2;1;C5.0Tree;tf_idf;none;simple;0.99;>0;0.899363535;0.831885136
o16;p6;w41;2;1;nnet;tf_idf;none;simple;0.99;>0;0.922159655;0.859562152
o16;p6;w47;2;1;svmLinear2;tf_idf;none;simple;0.99;>0;0.912645133;0.849842106
o16;p6;w43;2;1;JRip;tf_idf;none;simple;0.99;>0;0.847463049;0.784052601
o16;p6;w46;2;1;lda;tf_idf;none;simple;0.99;>0;0.934191421;0.870094888
o16;p6;w42;2;1;J48;tf_idf;none;simple;0.99;>0;0.905691067;0.842391842
o16;p7;w52;2;1;knn;tf_idf;none;simple;0.98;none;0.789885555;0.728245632
o16;p7;w56;2;1;ranger;tf_idf;none;simple;0.98;none;0.925320999;0.858359838
o16;p7;w53;2;1;C5.0Tree;tf_idf;none;simple;0.98;none;0.891140441;0.818926374
o16;p7;w49;2;1;nnet;tf_idf;none;simple;0.98;none;0.918355777;0.8544917
o16;p7;w55;2;1;svmLinear2;tf_idf;none;simple;0.98;none;0.877227619;0.815461945
o16;p7;w51;2;1;JRip;tf_idf;none;simple;0.98;none;0.831676999;0.765421291
o16;p7;w54;2;1;lda;tf_idf;none;simple;0.98;none;0.794940871;0.74130492
o16;p7;w50;2;1;J48;tf_idf;none;simple;0.98;none;0.881015457;0.819272138
o16;p8;w60;2;1;knn;tf_idf;none;simple;0.98;>0;0.872781224;0.823672271
o16;p8;w64;2;1;ranger;tf_idf;none;simple;0.98;>0;0.932275033;0.871031253
o16;p8;w61;2;1;C5.0Tree;tf_idf;none;simple;0.98;>0;0.901262269;0.842662165
o16;p8;w57;2;1;nnet;tf_idf;none;simple;0.98;>0;0.901260703;0.84940701
o16;p8;w63;2;1;svmLinear2;tf_idf;none;simple;0.98;>0;0.906952119;0.853757513
o16;p8;w59;2;1;JRip;tf_idf;none;simple;0.98;>0;0.846839792;0.792588383
o16;p8;w62;2;1;lda;tf_idf;none;simple;0.98;>0;0.932917591;0.879407508
o16;p8;w58;2;1;J48;tf_idf;none;simple;0.98;>0;0.901276719;0.847526929
o16;p9;w68;2;1;knn;tf_idf;default;none;0.99;none;0.762055026;0.692819157
o16;p9;w72;2;1;ranger;tf_idf;default;none;0.99;none;0.929118492;0.852965797
o16;p9;w69;2;1;C5.0Tree;tf_idf;default;none;0.99;none;0.887987113;0.804681727
o16;p9;w65;2;1;nnet;tf_idf;default;none;0.99;none;0.916468247;0.83870491
o16;p9;w71;2;1;svmLinear2;tf_idf;default;none;0.99;none;0.869639051;0.794621721
o16;p9;w67;2;1;JRip;tf_idf;default;none;0.99;none;0.827227441;0.744583261
o16;p9;w70;2;1;lda;tf_idf;default;none;0.99;none;0.700636684;0.63909322
o16;p9;w66;2;1;J48;tf_idf;default;none;0.99;none;0.881654794;0.80479907
o17;p1;w4;2;1;knn;tf_idf;none;none;0.99;none;0.727752265;0.677039214
o17;p1;w2;2;1;J48;tf_idf;none;none;0.99;none;0.855585319;0.788134869
o17;p1;w6;2;1;lda;tf_idf;none;none;0.99;none;0.858514743;0.794688751
o17;p1;w8;2;1;ranger;tf_idf;none;none;0.99;none;0.929229254;0.868000129
o17;p1;w7;2;1;svmLinear2;tf_idf;none;none;0.99;none;0.911820978;0.844874557
o17;p1;w5;2;1;C5.0Tree;tf_idf;none;none;0.99;none;0.853639823;0.782100527
o17;p1;w1;2;1;nnet;tf_idf;none;none;0.99;none;0.925390727;0.855180306
o17;p1;w3;2;1;JRip;tf_idf;none;none;0.99;none;0.882724817;0.809864708
o17;p10;w76;2;1;knn;tf_idf;default;none;0.99;>0;0.848869862;0.797525531
o17;p10;w74;2;1;J48;tf_idf;default;none;0.99;>0;0.888508753;0.832245823
o17;p10;w78;2;1;lda;tf_idf;default;none;0.99;>0;0.934059192;0.875088355
o17;p10;w80;2;1;ranger;tf_idf;default;none;0.99;>0;0.939907021;0.877632305
o17;p10;w79;2;1;svmLinear2;tf_idf;default;none;0.99;>0;0.904035222;0.84822992
o17;p10;w77;2;1;C5.0Tree;tf_idf;default;none;0.99;>0;0.878826255;0.819343333
o17;p10;w73;2;1;nnet;tf_idf;default;none;0.99;>0;0.916639779;0.860480953
o17;p10;w75;2;1;JRip;tf_idf;default;none;0.99;>0;0.893402671;0.835356203
o17;p11;w84;2;1;knn;tf_idf;default;none;0.98;none;0.783834065;0.738979747
o17;p11;w82;2;1;J48;tf_idf;default;none;0.98;none;0.858499836;0.807335678
o17;p11;w86;2;1;lda;tf_idf;default;none;0.98;none;0.690930385;0.649586876
o17;p11;w88;2;1;ranger;tf_idf;default;none;0.98;none;0.93601974;0.883243913
o17;p11;w87;2;1;svmLinear2;tf_idf;default;none;0.98;none;0.895355505;0.846421641
o17;p11;w85;2;1;C5.0Tree;tf_idf;default;none;0.98;none;0.861391819;0.80134389
o17;p11;w81;2;1;nnet;tf_idf;default;none;0.98;none;0.920583266;0.868891997
o17;p11;w83;2;1;JRip;tf_idf;default;none;0.98;none;0.887547244;0.83032384
o17;p12;w92;2;1;knn;tf_idf;default;none;0.98;>0;0.828502114;0.786979559
o17;p12;w90;2;1;J48;tf_idf;default;none;0.98;>0;0.880771751;0.833237259
o17;p12;w94;2;1;lda;tf_idf;default;none;0.98;>0;0.928237668;0.878309173
o17;p12;w96;2;1;ranger;tf_idf;default;none;0.98;>0;0.935069513;0.88058173
o17;p12;w95;2;1;svmLinear2;tf_idf;default;none;0.98;>0;0.880824304;0.835035675
o17;p12;w93;2;1;C5.0Tree;tf_idf;default;none;0.98;>0;0.876895724;0.824688245
o17;p12;w89;2;1;nnet;tf_idf;default;none;0.98;>0;0.908884129;0.861996369
o17;p12;w91;2;1;JRip;tf_idf;default;none;0.98;>0;0.890510543;0.841576501
o17;p13;w100;2;1;knn;tf_idf;default;simple;0.99;none;0.708379961;0.659229006
o17;p13;w98;2;1;J48;tf_idf;default;simple;0.99;none;0.882736041;0.817324236
o17;p13;w102;2;1;lda;tf_idf;default;simple;0.99;none;0.838188296;0.777359925
o17;p13;w104;2;1;ranger;tf_idf;default;simple;0.99;none;0.937961524;0.876171349
o17;p13;w103;2;1;svmLinear2;tf_idf;default;simple;0.99;none;0.925432056;0.860018774
o17;p13;w101;2;1;C5.0Tree;tf_idf;default;simple;0.99;none;0.871089253;0.800222748
o17;p13;w97;2;1;nnet;tf_idf;default;simple;0.99;none;0.891250065;0.826867439
o17;p13;w99;2;1;JRip;tf_idf;default;simple;0.99;none;0.882728559;0.813569274
o17;p14;w108;2;1;knn;tf_idf;default;simple;0.99;>0;0.886596929;0.833955522
o17;p14;w106;2;1;J48;tf_idf;default;simple;0.99;>0;0.906972246;0.852254536
o17;p14;w110;2;1;lda;tf_idf;default;simple;0.99;>0;0.932140001;0.875489992
o17;p14;w112;2;1;ranger;tf_idf;default;simple;0.99;>0;0.933105252;0.874146415
o17;p14;w111;2;1;svmLinear2;tf_idf;default;simple;0.99;>0;0.926352353;0.870811372
o17;p14;w109;2;1;C5.0Tree;tf_idf;default;simple;0.99;>0;0.901139499;0.845612348
o17;p14;w105;2;1;nnet;tf_idf;default;simple;0.99;>0;0.921507363;0.866220383
o17;p14;w107;2;1;JRip;tf_idf;default;simple;0.99;>0;0.890450537;0.836232267
o17;p15;w116;2;1;knn;tf_idf;default;simple;0.98;none;0.786816305;0.740259971
o17;p15;w114;2;1;J48;tf_idf;default;simple;0.98;none;0.87208835;0.819221778
o17;p15;w118;2;1;lda;tf_idf;default;simple;0.98;none;0.716139382;0.67211764
o17;p15;w120;2;1;ranger;tf_idf;default;simple;0.98;none;0.931163497;0.876784509
o17;p15;w119;2;1;svmLinear2;tf_idf;default;simple;0.98;none;0.901180886;0.850079345
o17;p15;w117;2;1;C5.0Tree;tf_idf;default;simple;0.98;none;0.866244292;0.805165327
o17;p15;w113;2;1;nnet;tf_idf;default;simple;0.98;none;0.91474669;0.862421421
o17;p15;w115;2;1;JRip;tf_idf;default;simple;0.98;none;0.895340569;0.836927413
o17;p16;w124;2;1;knn;tf_idf;default;simple;0.98;>0;0.885631707;0.840846457
o17;p16;w122;2;1;J48;tf_idf;default;simple;0.98;>0;0.902134738;0.855187826
o17;p16;w126;2;1;lda;tf_idf;default;simple;0.98;>0;0.936042275;0.886085546
o17;p16;w128;2;1;ranger;tf_idf;default;simple;0.98;>0;0.930183223;0.878392451
o17;p16;w127;2;1;svmLinear2;tf_idf;default;simple;0.98;>0;0.933131557;0.885260489
o17;p16;w125;2;1;C5.0Tree;tf_idf;default;simple;0.98;>0;0.904061499;0.855456841
o17;p16;w121;2;1;nnet;tf_idf;default;simple;0.98;>0;0.825169927;0.782885132
o17;p16;w123;2;1;JRip;tf_idf;default;simple;0.98;>0;0.884644066;0.83814294
o17;p17;w132;2;1;knn;tf_idf;smart;none;0.99;none;0.723883808;0.672896958
o17;p17;w130;2;1;J48;tf_idf;smart;none;0.99;none;0.867220796;0.800993381
o17;p17;w134;2;1;lda;tf_idf;smart;none;0.99;none;0.830376177;0.768381679
o17;p17;w136;2;1;ranger;tf_idf;smart;none;0.99;none;0.937965237;0.873904363
o17;p17;w135;2;1;svmLinear2;tf_idf;smart;none;0.99;none;0.916669738;0.850062527
o17;p17;w133;2;1;C5.0Tree;tf_idf;smart;none;0.99;none;0.860430309;0.788882935
o17;p17;w129;2;1;nnet;tf_idf;smart;none;0.99;none;0.832326288;0.772325693
o17;p17;w131;2;1;JRip;tf_idf;smart;none;0.99;none;0.8943415;0.820307915
o17;p18;w140;2;1;knn;tf_idf;smart;none;0.99;>0;0.852723296;0.799744377
o17;p18;w138;2;1;J48;tf_idf;smart;none;0.99;>0;0.8768845;0.819967148
o17;p18;w142;2;1;lda;tf_idf;smart;none;0.99;>0;0.940845966;0.879807012
o17;p18;w144;2;1;ranger;tf_idf;smart;none;0.99;>0;0.93601597;0.872941683
o17;p18;w143;2;1;svmLinear2;tf_idf;smart;none;0.99;>0;0.902082215;0.845006118
o17;p18;w141;2;1;C5.0Tree;tf_idf;smart;none;0.99;>0;0.878833709;0.818157586
o17;p18;w137;2;1;nnet;tf_idf;smart;none;0.99;>0;0.925356997;0.867079692
o17;p18;w139;2;1;JRip;tf_idf;smart;none;0.99;>0;0.888520035;0.829797571
o17;p19;w148;2;1;knn;tf_idf;smart;none;0.98;none;0.793524134;0.746089157
o17;p19;w146;2;1;J48;tf_idf;smart;none;0.98;none;0.867217025;0.814380439
o17;p19;w150;2;1;lda;tf_idf;smart;none;0.98;none;0.767424857;0.721170993
o17;p19;w152;2;1;ranger;tf_idf;smart;none;0.98;none;0.935050719;0.878988213
o17;p19;w151;2;1;svmLinear2;tf_idf;smart;none;0.98;none;0.901139499;0.849592588
o17;p19;w149;2;1;C5.0Tree;tf_idf;smart;none;0.98;none;0.857515763;0.797397562
o17;p19;w145;2;1;nnet;tf_idf;smart;none;0.98;none;0.912782487;0.860427309
o17;p19;w147;2;1;JRip;tf_idf;smart;none;0.98;none;0.890465502;0.832286554
o17;p2;w12;2;1;knn;tf_idf;none;none;0.99;>0;0.840111344;0.790401514
o17;p2;w10;2;1;J48;tf_idf;none;none;0.99;>0;0.872043193;0.817629588
o17;p2;w14;2;1;lda;tf_idf;none;none;0.99;>0;0.939884544;0.88159225
o17;p2;w16;2;1;ranger;tf_idf;none;none;0.99;>0;0.932151283;0.871498414
o17;p2;w15;2;1;svmLinear2;tf_idf;none;none;0.99;>0;0.889522845;0.835650816
o17;p2;w13;2;1;C5.0Tree;tf_idf;none;none;0.99;>0;0.875896714;0.817317295
o17;p2;w9;2;1;nnet;tf_idf;none;none;0.99;>0;0.916654802;0.86126378
o17;p2;w11;2;1;JRip;tf_idf;none;none;0.99;>0;0.875960607;0.819843621
o17;p20;w156;2;1;knn;tf_idf;smart;none;0.98;>0;0.828453245;0.785087702
o17;p20;w154;2;1;J48;tf_idf;smart;none;0.98;>0;0.872050734;0.82333082
o17;p20;w158;2;1;lda;tf_idf;smart;none;0.98;>0;0.926303454;0.874839545
o17;p20;w160;2;1;ranger;tf_idf;smart;none;0.98;>0;0.929232995;0.873815966
