data;pstrat;workflow;no_class;similar;algorithm;repr;stop;stem;spar;info;accuracy;a3r;no.terms;time
o17;p28;w220;2;1;knn;freq;none;none;0.98;>0;0.768356524;0.733485161;153;6.41
o17;p28;w218;2;1;J48;freq;none;none;0.98;>0;0.854642516;0.812442743;153;7.58
o17;p28;w222;2;1;lda;freq;none;none;0.98;>0;0.919535503;0.875225818;153;7.21
o17;p28;w224;2;1;ranger;freq;none;none;0.98;>0;0.926318478;0.876421334;153;9.16
o17;p28;w223;2;1;svmLinear2;freq;none;none;0.98;>0;0.893417549;0.851086417;153;6.97
o17;p28;w221;2;1;C5.0Tree;freq;none;none;0.98;>0;0.85462001;0.812367831;153;7.6
o17;p28;w217;2;1;nnet;freq;none;none;0.98;>0;0.910859672;0.867454584;153;7.05
o17;p28;w219;2;1;JRip;freq;none;none;0.98;>0;0.878863697;0.834006167;153;8.13
o17;p29;w228;2;1;knn;freq;none;simple;0.99;none;0.720894261;0.671778219;1296;16.82
o17;p29;w226;2;1;J48;freq;none;simple;0.99;none;0.868186105;0.803595449;1296;22.03
o17;p29;w230;2;1;lda;freq;none;simple;0.99;none;0.803236678;0.744555659;1296;20.79
o17;p29;w232;2;1;ranger;freq;none;simple;0.99;none;0.934089268;0.870434868;1296;16.83
o17;p29;w231;2;1;svmLinear2;freq;none;simple;0.99;none;0.911806071;0.850972365;1296;15.83
o17;p29;w229;2;1;C5.0Tree;freq;none;simple;0.99;none;0.868189875;0.81280208;1296;13.97
o17;p29;w225;2;1;nnet;freq;none;simple;0.99;none;0.929251789;0.852355236;1296;31.66
o17;p29;w227;2;1;JRip;freq;none;simple;0.99;none;0.888550024;0.81877861;1296;26.34
o17;p3;w20;2;1;knn;tf_idf;none;none;0.98;none;0.769347906;0.725951776;754;10.2
o17;p3;w18;2;1;J48;tf_idf;none;none;0.98;none;0.851716832;0.801637235;754;11.29
o17;p3;w22;2;1;lda;tf_idf;none;none;0.98;none;0.569711541;0.535678321;754;11.75
o17;p3;w24;2;1;ranger;tf_idf;none;none;0.98;none;0.934081756;0.882365754;754;9.76
o17;p3;w23;2;1;svmLinear2;tf_idf;none;none;0.98;none;0.882732183;0.83516008;754;9.17
o17;p3;w21;2;1;C5.0Tree;tf_idf;none;none;0.98;none;0.848802344;0.789446488;754;18.17
o17;p3;w17;2;1;nnet;tf_idf;none;none;0.98;none;0.81880155;0.774195174;754;9.4
o17;p3;w19;2;1;JRip;tf_idf;none;none;0.98;none;0.871051724;0.815805027;754;13.75
o17;p30;w236;2;1;knn;freq;none;simple;0.99;>0;0.825583797;0.777423153;48;11.07
o17;p30;w234;2;1;J48;freq;none;simple;0.99;>0;0.895318092;0.842195295;48;11.55
o17;p30;w238;2;1;lda;freq;none;simple;0.99;>0;0.918577851;0.86343032;48;11.9
o17;p30;w240;2;1;ranger;freq;none;simple;0.99;>0;0.925334491;0.868453335;48;12.65
o17;p30;w239;2;1;svmLinear2;freq;none;simple;0.99;>0;0.932155053;0.877306997;48;11.31
o17;p30;w237;2;1;C5.0Tree;freq;none;simple;0.99;>0;0.894356582;0.841290835;48;11.55
o17;p30;w233;2;1;nnet;freq;none;simple;0.99;>0;0.914660495;0.860520805;48;11.48
o17;p30;w235;2;1;JRip;freq;none;simple;0.99;>0;0.891434524;0.838164508;48;11.76
o17;p31;w244;2;1;knn;freq;none;simple;0.98;none;0.718982495;0.677224972;752;10.95
o17;p31;w242;2;1;J48;freq;none;simple;0.98;none;0.871093082;0.818539965;752;12.05
o17;p31;w246;2;1;lda;freq;none;simple;0.98;none;0.586225505;0.550342784;752;12.51
o17;p31;w248;2;1;ranger;freq;none;simple;0.98;none;0.936019769;0.884241813;752;9.74
o17;p31;w247;2;1;svmLinear2;freq;none;simple;0.98;none;0.906983615;0.857482255;752;9.44
o17;p31;w245;2;1;C5.0Tree;freq;none;simple;0.98;none;0.873034837;0.825650363;752;9.32
o17;p31;w241;2;1;nnet;freq;none;simple;0.98;none;0.900140634;0.840258425;752;15.7
o17;p31;w243;2;1;JRip;freq;none;simple;0.98;none;0.879825265;0.822702998;752;14.66
o17;p32;w252;2;1;knn;freq;none;simple;0.98;>0;0.826560243;0.786406171;48;7.33
o17;p32;w250;2;1;J48;freq;none;simple;0.98;>0;0.895321833;0.850532158;48;7.79
o17;p32;w254;2;1;lda;freq;none;simple;0.98;>0;0.91761637;0.870173785;48;8.36
o17;p32;w256;2;1;ranger;freq;none;simple;0.98;>0;0.931159756;0.881611518;48;8.91
o17;p32;w255;2;1;svmLinear2;freq;none;simple;0.98;>0;0.926348524;0.880637179;48;7.57
o17;p32;w253;2;1;C5.0Tree;freq;none;simple;0.98;>0;0.896290825;0.851617277;48;7.73
o17;p32;w249;2;1;nnet;freq;none;simple;0.98;>0;0.919588084;0.874009194;48;7.64
o17;p32;w251;2;1;JRip;freq;none;simple;0.98;>0;0.890473043;0.845656228;48;7.89
o17;p33;w260;2;1;knn;freq;default;none;0.99;none;0.703437028;0.654463933;1386;17.93
o17;p33;w258;2;1;J48;freq;default;none;0.99;none;0.86138042;0.7951321;1386;24.56
o17;p33;w262;2;1;lda;freq;default;none;0.99;none;0.832325356;0.770970668;1386;21.39
o17;p33;w264;2;1;ranger;freq;default;none;0.99;none;0.937953984;0.874883772;1386;16.19
o17;p33;w263;2;1;svmLinear2;freq;default;none;0.99;none;0.904038905;0.839959517;1386;18.93
o17;p33;w261;2;1;C5.0Tree;freq;default;none;0.99;none;0.863318405;0.80660458;1386;15.15
o17;p33;w257;2;1;nnet;freq;default;none;0.99;none;0.921477316;0.843731113;1386;33.98
o17;p33;w259;2;1;JRip;freq;default;none;0.99;none;0.898232551;0.824085867;1386;31.38
o17;p34;w268;2;1;knn;freq;default;none;0.99;>0;0.874987757;0.821911763;167;12.22
o17;p34;w266;2;1;J48;freq;default;none;0.99;>0;0.876884384;0.821659796;167;13.49
o17;p34;w270;2;1;lda;freq;default;none;0.99;>0;0.939895738;0.880491672;167;13.62
o17;p34;w272;2;1;ranger;freq;default;none;0.99;>0;0.936977509;0.875453721;167;15.13
o17;p34;w271;2;1;svmLinear2;freq;default;none;0.99;>0;0.914735582;0.858370656;167;12.73
o17;p34;w269;2;1;C5.0Tree;freq;default;none;0.99;>0;0.875926674;0.820475466;167;13.68
o17;p34;w265;2;1;nnet;freq;default;none;0.99;>0;0.926318536;0.869137705;167;12.79
o17;p34;w267;2;1;JRip;freq;default;none;0.99;>0;0.881782072;0.82551237;167;13.98
o17;p35;w276;2;1;knn;freq;default;none;0.98;none;0.717006952;0.676169931;695;10.44
o17;p35;w274;2;1;J48;freq;default;none;0.98;none;0.852666944;0.801833255;695;11.69
o17;p35;w278;2;1;lda;freq;default;none;0.98;none;0.670596397;0.631377478;695;11.14
o17;p35;w280;2;1;ranger;freq;default;none;0.98;none;0.936981221;0.884523129;695;10.02
o17;p35;w279;2;1;svmLinear2;freq;default;none;0.98;none;0.895355475;0.847428957;695;9.03
o17;p35;w277;2;1;C5.0Tree;freq;default;none;0.98;none;0.855570179;0.809818174;695;9.01
o17;p35;w273;2;1;nnet;freq;default;none;0.98;none;0.920549565;0.863340079;695;13.02
o17;p35;w275;2;1;JRip;freq;default;none;0.98;none;0.887535991;0.831183411;695;13.79
o17;p36;w284;2;1;knn;freq;default;none;0.98;>0;0.874026277;0.831765828;138;7.26
o17;p36;w282;2;1;J48;freq;default;none;0.98;>0;0.87010515;0.825292457;138;8.29
o17;p36;w286;2;1;lda;freq;default;none;0.98;>0;0.926333472;0.878811156;138;8.22
o17;p36;w288;2;1;ranger;freq;default;none;0.98;>0;0.933101511;0.881015026;138;9.95
o17;p36;w287;2;1;svmLinear2;freq;default;none;0.98;>0;0.897289864;0.852566521;138;7.73
o17;p36;w285;2;1;C5.0Tree;freq;default;none;0.98;>0;0.866232981;0.821227147;138;8.45
o17;p36;w281;2;1;nnet;freq;default;none;0.98;>0;0.907993791;0.862240596;138;7.91
o17;p36;w283;2;1;JRip;freq;default;none;0.98;>0;0.891464541;0.844314702;138;8.79
o17;p37;w292;2;1;knn;freq;default;simple;0.99;none;0.750978295;0.699574991;1228;17.05
o17;p37;w290;2;1;J48;freq;default;simple;0.99;none;0.864313761;0.799884507;1228;22.17
o17;p37;w294;2;1;lda;freq;default;simple;0.99;none;0.81000463;0.751397687;1228;20.17
o17;p37;w296;2;1;ranger;freq;default;simple;0.99;none;0.939907021;0.878321872;1228;15.04
o17;p37;w295;2;1;svmLinear2;freq;default;simple;0.99;none;0.914728042;0.853312028;1228;16.12
o17;p37;w293;2;1;C5.0Tree;freq;default;simple;0.99;none;0.866259286;0.810352118;1228;14.42
o17;p37;w289;2;1;nnet;freq;default;simple;0.99;none;0.932173818;0.856965207;1228;28.93
o17;p37;w291;2;1;JRip;freq;default;simple;0.99;none;0.899194061;0.828689344;1228;26.21
o17;p38;w300;2;1;knn;freq;default;simple;0.99;>0;0.884670314;0.831893119;42;11.71
o17;p38;w298;2;1;J48;freq;default;simple;0.99;>0;0.890480584;0.836602171;42;12.14
o17;p38;w302;2;1;lda;freq;default;simple;0.99;>0;0.92053083;0.8638938;42;12.68
o17;p38;w304;2;1;ranger;freq;default;simple;0.99;>0;0.924346676;0.866423918;42;13.31
o17;p38;w303;2;1;svmLinear2;freq;default;simple;0.99;>0;0.932166306;0.876129478;42;11.94
o17;p38;w301;2;1;C5.0Tree;freq;default;simple;0.99;>0;0.888531317;0.83487425;42;12.08
o17;p38;w297;2;1;nnet;freq;default;simple;0.99;>0;0.92925176;0.873262513;42;12.01
o17;p38;w299;2;1;JRip;freq;default;simple;0.99;>0;0.897259701;0.842867225;42;12.2
o17;p39;w308;2;1;knn;freq;default;simple;0.98;none;0.764544215;0.719431606;691;11.39
o17;p39;w306;2;1;J48;freq;default;simple;0.98;none;0.862390741;0.810312264;691;12.08
o17;p39;w310;2;1;lda;freq;default;simple;0.98;none;0.686002592;0.64401254;691;12.51
o17;p39;w312;2;1;ranger;freq;default;simple;0.98;none;0.936023511;0.882733584;691;10.43
o17;p39;w311;2;1;svmLinear2;freq;default;simple;0.98;none;0.909909386;0.859182362;691;9.92
o17;p39;w309;2;1;C5.0Tree;freq;default;simple;0.98;none;0.864336267;0.816232367;691;9.88
o17;p39;w305;2;1;nnet;freq;default;simple;0.98;none;0.921537351;0.861736355;691;14.64
o17;p39;w307;2;1;JRip;freq;default;simple;0.98;none;0.880786804;0.824595365;691;13.97
o17;p4;w28;2;1;knn;tf_idf;none;none;0.98;>0;0.824622433;0.786832546;185;6.53
o17;p4;w26;2;1;J48;tf_idf;none;none;0.98;>0;0.864294938;0.820640207;185;7.95
o17;p4;w30;2;1;lda;tf_idf;none;none;0.98;>0;0.930190793;0.883487268;185;7.85
o17;p4;w32;2;1;ranger;tf_idf;none;none;0.98;>0;0.933112764;0.881360288;185;9.8
o17;p4;w31;2;1;svmLinear2;tf_idf;none;none;0.98;>0;0.889515246;0.846564265;185;7.24
o17;p4;w29;2;1;C5.0Tree;tf_idf;none;none;0.98;>0;0.861391702;0.812487503;185;10.36
o17;p4;w25;2;1;nnet;tf_idf;none;none;0.98;>0;0.912771292;0.869398771;185;7.01
o17;p4;w27;2;1;JRip;tf_idf;none;none;0.98;>0;0.880779321;0.834457297;185;8.68
o17;p40;w316;2;1;knn;freq;default;simple;0.98;>0;0.883708775;0.839073469;42;7.95
o17;p40;w314;2;1;J48;freq;default;simple;0.98;>0;0.890480584;0.844365355;42;8.39
o17;p40;w318;2;1;lda;freq;default;simple;0.98;>0;0.922461302;0.873424987;42;8.89
o17;p40;w320;2;1;ranger;freq;default;simple;0.98;>0;0.927264964;0.876425775;42;9.54
o17;p40;w319;2;1;svmLinear2;freq;default;simple;0.98;>0;0.932177559;0.884436274;42;8.19
o17;p40;w317;2;1;C5.0Tree;freq;default;simple;0.98;>0;0.890469302;0.844506171;42;8.33
o17;p40;w313;2;1;nnet;freq;default;simple;0.98;>0;0.917620082;0.870465496;42;8.25
o17;p40;w315;2;1;JRip;freq;default;simple;0.98;>0;0.893383674;0.846817399;42;8.51
o17;p41;w324;2;1;knn;freq;smart;none;0.99;none;0.714103571;0.663967255;1258;18.39
o17;p41;w322;2;1;J48;freq;smart;none;0.99;none;0.870108979;0.804101409;1258;23.47
o17;p41;w326;2;1;lda;freq;smart;none;0.99;none;0.814864614;0.753969053;1258;22.35
o17;p41;w328;2;1;ranger;freq;smart;none;0.99;none;0.936027252;0.872047319;1258;16.98
o17;p41;w327;2;1;svmLinear2;freq;smart;none;0.99;none;0.908902748;0.84502101;1258;18.45
o17;p41;w325;2;1;C5.0Tree;freq;smart;none;0.99;none;0.86915121;0.810127667;1258;16.66
o17;p41;w321;2;1;nnet;freq;smart;none;0.99;none;0.924395516;0.849537266;1258;29.31
o17;p41;w323;2;1;JRip;freq;smart;none;0.99;none;0.895329286;0.823143176;1258;28.86
o17;p42;w332;2;1;knn;freq;smart;none;0.99;>0;0.875960549;0.821443424;165;13.07
o17;p42;w330;2;1;J48;freq;smart;none;0.99;>0;0.870090069;0.814105729;165;14.3
o17;p42;w334;2;1;lda;freq;smart;none;0.99;>0;0.9447407;0.8843115;165;14.07
o17;p42;w336;2;1;ranger;freq;smart;none;0.99;>0;0.935028242;0.872755742;165;15.75
o17;p42;w335;2;1;svmLinear2;freq;smart;none;0.99;>0;0.920534629;0.862417651;165;13.58
o17;p42;w333;2;1;C5.0Tree;freq;smart;none;0.99;>0;0.875934185;0.819176599;165;14.58
o17;p42;w329;2;1;nnet;freq;smart;none;0.99;>0;0.914709364;0.856709251;165;13.74
o17;p42;w331;2;1;JRip;freq;smart;none;0.99;>0;0.907933814;0.84862779;165;14.91
o17;p43;w340;2;1;knn;freq;smart;none;0.98;none;0.733498614;0.689977213;613;11.55
o17;p43;w338;2;1;J48;freq;smart;none;0.98;none;0.86719072;0.815076948;613;11.93
o17;p43;w342;2;1;lda;freq;smart;none;0.98;none;0.738366372;0.6943173;613;11.71
o17;p43;w344;2;1;ranger;freq;smart;none;0.98;none;0.931167238;0.876532843;613;11.23
o17;p43;w343;2;1;svmLinear2;freq;smart;none;0.98;none;0.902127285;0.851535717;613;10.06
o17;p43;w341;2;1;C5.0Tree;freq;smart;none;0.98;none;0.865263959;0.810004928;613;14.01
o17;p43;w337;2;1;nnet;freq;smart;none;0.98;none;0.924369124;0.865304553;613;14.03
o17;p43;w339;2;1;JRip;freq;smart;none;0.98;none;0.887603567;0.830917844;613;14.01
o17;p44;w348;2;1;knn;freq;smart;none;0.98;>0;0.869185115;0.823977201;136;8.47
o17;p44;w346;2;1;J48;freq;smart;none;0.98;>0;0.864272345;0.816908273;136;9.53
o17;p44;w350;2;1;lda;freq;smart;none;0.98;>0;0.939903192;0.888605147;136;9.44
o17;p44;w352;2;1;ranger;freq;smart;none;0.98;>0;0.934074273;0.879074461;136;11.33
o17;p44;w351;2;1;svmLinear2;freq;smart;none;0.98;>0;0.908902864;0.860466633;136;8.94
o17;p44;w349;2;1;C5.0Tree;freq;smart;none;0.98;>0;0.872046963;0.823723398;136;9.78
o17;p44;w345;2;1;nnet;freq;smart;none;0.98;>0;0.907926302;0.859350698;136;9.02
o17;p44;w347;2;1;JRip;freq;smart;none;0.98;>0;0.896294567;0.846347903;136;9.91
o17;p45;w356;2;1;knn;freq;smart;simple;0.99;none;0.761603509;0.708531551;1128;17.98
o17;p45;w354;2;1;J48;freq;smart;simple;0.99;none;0.872084522;0.807499167;1128;21.71
o17;p45;w358;2;1;lda;freq;smart;simple;0.99;none;0.778072694;0.719623253;1128;22.73
o17;p45;w360;2;1;ranger;freq;smart;simple;0.99;none;0.941844976;0.877911206;1128;16.64
o17;p45;w359;2;1;svmLinear2;freq;smart;simple;0.99;none;0.922461302;0.859714536;1128;16.74
o17;p45;w357;2;1;C5.0Tree;freq;smart;simple;0.99;none;0.872084522;0.814290358;1128;15.53
o17;p45;w353;2;1;nnet;freq;smart;simple;0.99;none;0.92925933;0.856834717;1128;25.68
o17;p45;w355;2;1;JRip;freq;smart;simple;0.99;none;0.882743524;0.813747144;1128;25.93
o17;p46;w364;2;1;knn;freq;smart;simple;0.99;>0;0.884685337;0.830106963;43;12.77
o17;p46;w362;2;1;J48;freq;smart;simple;0.99;>0;0.891445835;0.835773969;43;13.19
o17;p46;w366;2;1;lda;freq;smart;simple;0.99;>0;0.923441577;0.86544587;43;13.39
o17;p46;w368;2;1;ranger;freq;smart;simple;0.99;>0;0.929206719;0.869252087;43;14.41
o17;p46;w367;2;1;svmLinear2;freq;smart;simple;0.99;>0;0.932162536;0.874332294;43;12.96
o17;p46;w365;2;1;C5.0Tree;freq;smart;simple;0.99;>0;0.888531317;0.833136423;43;13.13
o17;p46;w361;2;1;nnet;freq;smart;simple;0.99;>0;0.921492281;0.863960359;43;13.18
o17;p46;w363;2;1;JRip;freq;smart;simple;0.99;>0;0.894364065;0.838367413;43;13.28
o17;p47;w372;2;1;knn;freq;smart;simple;0.98;none;0.776198544;0.728600461;617;12.57
o17;p47;w370;2;1;J48;freq;smart;simple;0.98;none;0.868223518;0.814422911;617;12.92
o17;p47;w374;2;1;lda;freq;smart;simple;0.98;none;0.731545722;0.686135054;617;12.98
o17;p47;w376;2;1;ranger;freq;smart;simple;0.98;none;0.935043207;0.878038711;617;12.38
o17;p47;w375;2;1;svmLinear2;freq;smart;simple;0.98;none;0.911809783;0.858580378;617;11.09
o17;p47;w373;2;1;C5.0Tree;freq;smart;simple;0.98;none;0.868223518;0.817209577;617;11.27
o17;p47;w369;2;1;nnet;freq;smart;simple;0.98;none;0.928256433;0.869021034;617;13.98
o17;p47;w371;2;1;JRip;freq;smart;simple;0.98;none;0.878856273;0.821713007;617;14.72
o17;p48;w380;2;1;knn;freq;smart;simple;0.98;>0;0.881789555;0.833553146;43;9.49
o17;p48;w378;2;1;J48;freq;smart;simple;0.98;>0;0.889515333;0.839925268;43;9.92
o17;p48;w382;2;1;lda;freq;smart;simple;0.98;>0;0.924403057;0.871649702;43;10.49
o17;p48;w384;2;1;ranger;freq;smart;simple;0.98;>0;0.929202977;0.874781414;43;11.18
o17;p48;w383;2;1;svmLinear2;freq;smart;simple;0.98;>0;0.931197285;0.879595968;43;9.78
o17;p48;w381;2;1;C5.0Tree;freq;smart;simple;0.98;>0;0.889504051;0.840042014;43;9.86
o17;p48;w377;2;1;nnet;freq;smart;simple;0.98;>0;0.926348524;0.874882111;43;9.84
o17;p48;w379;2;1;JRip;freq;smart;simple;0.98;>0;0.894356611;0.844284913;43;10.02
o17;p5;w36;2;1;knn;tf_idf;none;simple;0.99;none;0.715204265;0.666288761;1296;17.01
o17;p5;w34;2;1;J48;tf_idf;none;simple;0.99;none;0.874946487;0.808537516;1296;23.51
o17;p5;w38;2;1;lda;tf_idf;none;simple;0.99;none;0.832362973;0.77150778;1296;20.84
o17;p5;w40;2;1;ranger;tf_idf;none;simple;0.99;none;0.930202016;0.870002771;1296;14.53
o17;p5;w39;2;1;svmLinear2;tf_idf;none;simple;0.99;none;0.92445181;0.859027871;1296;18.84
o17;p5;w37;2;1;C5.0Tree;tf_idf;none;simple;0.99;none;0.875900397;0.804261314;1296;30.36
o17;p5;w33;2;1;nnet;tf_idf;none;simple;0.99;none;0.933187822;0.863488531;1296;22.31
o17;p5;w35;2;1;JRip;tf_idf;none;simple;0.99;none;0.886612127;0.81592848;1296;27.75
o17;p6;w44;2;1;knn;tf_idf;none;simple;0.99;>0;0.866232952;0.815830398;55;11
o17;p6;w42;2;1;J48;tf_idf;none;simple;0.99;>0;0.888561248;0.835966399;55;11.48
o17;p6;w46;2;1;lda;tf_idf;none;simple;0.99;>0;0.935054548;0.879196601;55;11.75
o17;p6;w48;2;1;ranger;tf_idf;none;simple;0.99;>0;0.930186993;0.872546739;55;12.92
o17;p6;w47;2;1;svmLinear2;tf_idf;none;simple;0.99;>0;0.92829405;0.87373119;55;11.28
o17;p6;w45;2;1;C5.0Tree;tf_idf;none;simple;0.99;>0;0.88953401;0.835730087;55;12.13
o17;p6;w41;2;1;nnet;tf_idf;none;simple;0.99;>0;0.917653812;0.86365901;55;11.31
o17;p6;w43;2;1;JRip;tf_idf;none;simple;0.99;>0;0.877876086;0.825645705;55;11.63
o17;p7;w52;2;1;knn;tf_idf;none;simple;0.98;none;0.759710594;0.715328175;752;11.11
o17;p7;w50;2;1;J48;tf_idf;none;simple;0.98;none;0.874942745;0.821819103;752;12.25
o17;p7;w54;2;1;lda;tf_idf;none;simple;0.98;none;0.581380748;0.544857617;752;13.4
o17;p7;w56;2;1;ranger;tf_idf;none;simple;0.98;none;0.932147513;0.878702295;752;10.61
o17;p7;w55;2;1;svmLinear2;tf_idf;none;simple;0.98;none;0.89923916;0.848746374;752;10.09
o17;p7;w53;2;1;C5.0Tree;tf_idf;none;simple;0.98;none;0.872020687;0.810082804;752;19.05
o17;p7;w49;2;1;nnet;tf_idf;none;simple;0.98;none;0.922495032;0.870311606;752;10.27
o17;p7;w51;2;1;JRip;tf_idf;none;simple;0.98;none;0.874041358;0.81690813;752;14.94
o17;p8;w60;2;1;knn;tf_idf;none;simple;0.98;>0;0.870097668;0.827856814;54;7.32
o17;p8;w58;2;1;J48;tf_idf;none;simple;0.98;>0;0.887595997;0.843031094;54;7.85
o17;p8;w62;2;1;lda;tf_idf;none;simple;0.98;>0;0.936992532;0.889582144;54;7.98
o17;p8;w64;2;1;ranger;tf_idf;none;simple;0.98;>0;0.927280045;0.87695138;54;9.32
o17;p8;w63;2;1;svmLinear2;tf_idf;none;simple;0.98;>0;0.933131528;0.886997761;54;7.6
o17;p8;w61;2;1;C5.0Tree;tf_idf;none;simple;0.98;>0;0.884677738;0.83886302;54;8.39
o17;p8;w57;2;1;nnet;tf_idf;none;simple;0.98;>0;0.907907508;0.863049218;54;7.59
o17;p8;w59;2;1;JRip;tf_idf;none;simple;0.98;>0;0.880790545;0.836041329;54;8.05
o17;p9;w68;2;1;knn;tf_idf;default;none;0.99;none;0.742245995;0.690465446;1386;18.04
o17;p9;w66;2;1;J48;tf_idf;default;none;0.99;none;0.862368352;0.795643068;1386;25.06
o17;p9;w70;2;1;lda;tf_idf;default;none;0.99;none;0.860448987;0.796442991;1386;22.02
o17;p9;w72;2;1;ranger;tf_idf;default;none;0.99;none;0.934081756;0.871997211;1386;15.66
o17;p9;w71;2;1;svmLinear2;tf_idf;default;none;0.99;none;0.910851985;0.844958824;1386;20.16
o17;p9;w69;2;1;C5.0Tree;tf_idf;default;none;0.99;none;0.862364582;0.790436769;1386;32.58
o17;p9;w65;2;1;nnet;tf_idf;default;none;0.99;none;0.93796892;0.867603578;1386;22.63
o17;p9;w67;2;1;JRip;tf_idf;default;none;0.99;none;0.883708746;0.810440611;1386;31.88
o18;p1;w2;2;1;J48;tf_idf;none;none;0.99;none;0.821621954;0.757534828;1405;25.75
o18;p1;w8;2;1;ranger;tf_idf;none;none;0.99;none;0.903453641;0.843485765;1405;15.6
o18;p1;w4;2;1;knn;tf_idf;none;none;0.99;none;0.725084385;0.677939373;1405;14.72
o18;p1;w7;2;1;svmLinear2;tf_idf;none;none;0.99;none;0.921310784;0.856487431;1405;18.51
o18;p1;w3;2;1;JRip;tf_idf;none;none;0.99;none;0.803769206;0.738219056;1405;30.05
o18;p1;w1;2;1;nnet;tf_idf;none;none;0.99;none;0.92969217;0.866505376;1405;16.7
o18;p1;w6;2;1;lda;tf_idf;none;none;0.99;none;0.774414578;0.71973343;1405;18.71
o18;p1;w5;2;1;C5.0Tree;tf_idf;none;none;0.99;none;0.815315038;0.747935665;1405;31.51
o18;p10;w74;2;1;J48;tf_idf;default;none;0.99;>0;0.82999455;0.779425803;161;12.36
o18;p10;w80;2;1;ranger;tf_idf;default;none;0.99;>0;0.921310784;0.861612948;161;14.58
o18;p10;w76;2;1;knn;tf_idf;default;none;0.99;>0;0.871993777;0.821200108;161;11.03
o18;p10;w79;2;1;svmLinear2;tf_idf;default;none;0.99;>0;0.913957843;0.859784976;161;11.52
o18;p10;w75;2;1;JRip;tf_idf;default;none;0.99;>0;0.839426356;0.786958471;161;13.22
o18;p10;w73;2;1;nnet;tf_idf;default;none;0.99;>0;0.934939876;0.87954244;161;11.51
o18;p10;w78;2;1;lda;tf_idf;default;none;0.99;>0;0.926554094;0.870385773;161;12.2
o18;p10;w77;2;1;C5.0Tree;tf_idf;default;none;0.99;>0;0.831040575;0.77770523;161;14.2
o18;p11;w82;2;1;J48;tf_idf;default;none;0.98;none;0.820553954;0.773745454;630;10.48
o18;p11;w88;2;1;ranger;tf_idf;default;none;0.98;none;0.891929784;0.840790473;630;10.61
o18;p11;w84;2;1;knn;tf_idf;default;none;0.98;none;0.737711403;0.699177338;630;8.55
o18;p11;w87;2;1;svmLinear2;tf_idf;default;none;0.98;none;0.868842516;0.824700328;630;8.05
o18;p11;w83;2;1;JRip;tf_idf;default;none;0.98;none;0.817389508;0.766313521;630;13.21
o18;p11;w81;2;1;nnet;tf_idf;default;none;0.98;none;0.90238564;0.859908941;630;6.88
o18;p11;w86;2;1;lda;tf_idf;default;none;0.98;none;0.69044689;0.652798286;630;9.42
o18;p11;w85;2;1;C5.0Tree;tf_idf;default;none;0.98;none;0.816352273;0.762104889;630;15.65
o18;p12;w90;2;1;J48;tf_idf;default;none;0.98;>0;0.818444323;0.778605012;107;7.36
o18;p12;w96;2;1;ranger;tf_idf;default;none;0.98;>0;0.907672902;0.858385413;107;9.33
o18;p12;w92;2;1;knn;tf_idf;default;none;0.98;>0;0.831058155;0.793653035;107;6.31
o18;p12;w95;2;1;svmLinear2;tf_idf;default;none;0.98;>0;0.884568053;0.843269774;107;6.77
o18;p12;w91;2;1;JRip;tf_idf;default;none;0.98;>0;0.82893534;0.787391073;107;7.82
o18;p12;w89;2;1;nnet;tf_idf;default;none;0.98;>0;0.811394642;0.773887681;107;6.64
o18;p12;w94;2;1;lda;tf_idf;default;none;0.98;>0;0.904534826;0.86009963;107;7.5
o18;p12;w93;2;1;C5.0Tree;tf_idf;default;none;0.98;>0;0.82893534;0.785636229;107;8.55
o18;p13;w98;2;1;J48;tf_idf;default;simple;0.99;none;0.843628037;0.78196801;1191;20.82
o18;p13;w104;2;1;ranger;tf_idf;default;simple;0.99;none;0.919214338;0.858800227;1191;15.17
o18;p13;w100;2;1;knn;tf_idf;default;simple;0.99;none;0.78807883;0.736775454;1191;14.77
o18;p13;w103;2;1;svmLinear2;tf_idf;default;simple;0.99;none;0.922348019;0.859906323;1191;16.51
o18;p13;w99;2;1;JRip;tf_idf;default;simple;0.99;none;0.844678457;0.777993379;1191;26.83
o18;p13;w97;2;1;nnet;tf_idf;default;simple;0.99;none;0.935972715;0.874114094;1191;15.41
o18;p13;w102;2;1;lda;tf_idf;default;simple;0.99;none;0.828974895;0.770658699;1191;18.5
o18;p13;w101;2;1;C5.0Tree;tf_idf;default;simple;0.99;none;0.840476776;0.77345726;1191;27.77
o18;p14;w106;2;1;J48;tf_idf;default;simple;0.99;>0;0.865682465;0.814981172;56;11.18
o18;p14;w112;2;1;ranger;tf_idf;default;simple;0.99;>0;0.912916213;0.856832313;56;12.63
o18;p14;w108;2;1;knn;tf_idf;default;simple;0.99;>0;0.89612707;0.844647822;56;10.66
o18;p14;w111;2;1;svmLinear2;tf_idf;default;simple;0.99;>0;0.902429591;0.850212692;56;10.85
o18;p14;w107;2;1;JRip;tf_idf;default;simple;0.99;>0;0.861498365;0.810576124;56;11.44
o18;p14;w105;2;1;nnet;tf_idf;default;simple;0.99;>0;0.922356809;0.868847173;56;10.92
o18;p14;w110;2;1;lda;tf_idf;default;simple;0.99;>0;0.899273936;0.845843313;56;11.59
o18;p14;w109;2;1;C5.0Tree;tf_idf;default;simple;0.99;>0;0.864632045;0.812894672;56;11.8
