"no_of_test","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51"
"276",8329.02328940001,9852.84852749997,21239.0523884,12260.6926056999,8565.94565860007,7051.00050930001,7885.2588518,7680.54680470013,8880.19880109992,7385.09385019989,17156.4415626998,9354.54354449993,14405.7540560999,8448.22448139991,16045.8804572001,7285.81285739992,13973.2797314001,7362.11362039996,5885.6088554999,11118.711186,7297.19297120005,9202.91202819997,7295.57295500005,121540.2253901,25109.0910884,13993.7099357,8360.54360460013,7466.82466749991,6345.78345719992,5740.72740669997,5173.00172950007,3324.82324790006,2968.95968930012,3312.9531292,41807.7980738,5191.38191330004,31257.2725696001,15355.9735582,30791.9779167001,25303.6630341,21539.8653965,19599.2359904,20582.3958219,10991.8799176999,10778.4677835999,13088.1908805999,2691.41691390008,4036.99036950002,1782.41782399995,3388.82388789994
"277",8372.27372190001,9938.35938259997,21330.1432993,12321.4432131999,8606.98606900008,7084.50084430001,7925.9892591,7708.25708180013,8910.74910659993,7398.43398359989,17241.1024092998,9390.17390079993,14475.4047525999,8495.46495379991,16127.9812782001,7321.27321199992,14032.5503241001,7395.73395659996,5902.4590239999,11143.6614355,7329.88329810005,9233.72233629997,7330.61330540004,121804.4880327,25148.9214867,14060.3606022,8380.59380510013,7491.49491419991,6371.58371519992,5759.96759909997,5190.98190930007,3342.82342790006,2984.60984580012,3333.6433361,41944.9694455,5208.37208320004,31390.0038969001,15426.254261,30916.3791607001,25352.6035235,21567.1356692,19639.2763908,20654.3365413,11032.9603284999,10838.8783876999,13123.1112297999,2699.98699960008,4050.30050260002,1790.18790169995,3404.14404109994
"278",8404.6240454,9974.67974579998,21448.9644875,12371.2237109999,8635.77635690008,7142.1014203,7975.5997552,7738.40738330012,8953.46953379993,7443.99443919989,17334.6533447998,9425.72425629993,14529.8752972999,8542.75542669991,16209.2420908001,7340.48340409992,14140.0513991001,7418.21418139996,5941.3694130999,11190.7219061,7349.77349700005,9289.56289469997,7350.71350640005,122047.1404592,25246.7824653,14178.9117877,8405.96405880013,7510.65510579991,6394.40394339992,5774.78774729997,5208.85208800007,3355.89355860007,2996.29996270012,3340.1034007,42029.0502863,5228.24228190004,31470.9647065001,15491.1949104,31075.5307522001,25451.9445169,21658.7765856,19728.3072811,20686.8768667,11079.5307941999,10898.3289821999,13141.4614132999,2711.81711790008,4068.04068000002,1807.70807689995,3415.86415829994
"279",8444.184441,10024.8902479,21544.7454453,12431.2343110999,8677.68677600008,7175.1617509,8000.2300015,7794.81794740012,8977.71977629993,7466.00465929989,17402.7540257998,9450.42450329993,14601.8860173999,8591.18591099991,16277.3427718001,7372.43372359992,14194.4919435001,7461.92461849997,5973.6997363999,11284.412843,7368.65368580005,9333.80333709997,7371.46371390005,122999.6499842,25268.9126866,14192.8819274,8418.31418230013,7536.84536769991,6416.85416789992,5785.03784979997,5241.16241110006,3362.42362390007,3006.96006930012,3361.0936106,42159.2115879,5240.83240780004,31530.8353052001,15522.6952253999,31132.5513224001,25485.1148486,21843.2284301,19838.2683807,20788.1978799,11125.3912527999,10922.8192270999,13195.6919555999,2719.89719870008,4081.60081560002,1813.12813109995,3424.86424829994
"280",8511.0451096,10054.8905479,21638.3863817,12507.7950766999,8726.79726710008,7193.8519378,8025.5502547,7836.51836440012,9000.76000669993,7505.62505549989,17466.1346595998,9480.17480079993,14654.5965444999,8631.80631719991,16340.8934073001,7423.79423719992,14232.4223228001,7488.33488259997,5989.9498988999,11387.0238691,7391.51391440005,9377.76377669997,7412.59412520005,123089.3608813,25404.1340388,14315.043149,8461.90461820013,7571.8557177999,6433.23433169992,5816.59816539997,5254.71254660006,3377.14377110006,3020.34020310012,3376.7937676,42302.5430212,5265.93265880004,31735.4473513001,15593.9259376999,31168.4516814001,25749.1174886,21943.4994328,20030.5703037,20873.0287282,11171.4517133999,10943.4794336999,13315.4231528999,2731.19731170008,4098.06098020002,1818.81818799995,3442.87442839994
"281",8555.8055572,10129.7612966,21715.9671575,12605.2360510999,8780.13780050008,7237.8023773,8066.08066,7875.73875660012,9058.39058299993,7548.01547939988,17566.1456596998,9530.69530599993,14740.5074035999,8673.76673679991,16384.6138445001,7443.73443659992,14264.3826424001,7532.66532589997,6024.9802491999,11401.5540144,7422.10422030005,9416.60416509997,7457.32457250005,123372.0437081,25490.5149026,14381.2938115,8526.43526350013,7613.9461386999,6443.89443829993,5855.95855899997,5282.39282340007,3386.56386530007,3032.12032090012,3395.8239579,42407.1840676,5273.93273880004,31859.2185890001,15659.3165915999,31301.1830087001,26001.5700131,22133.1013288,20053.1305293,21039.2603905,11234.7823466999,10998.3899827999,13365.7036556999,2747.78747760008,4119.32119280002,1826.38826369995,3455.94455909994
"282",8588.2958821,10164.6416454,21815.2781506,12654.1265399999,8812.43812350007,7270.2527018,8103.83103749999,7903.90903830012,9095.55095459993,7572.64572569989,17624.2862410998,9546.78546689993,14830.9783082999,8696.06695979991,16459.1445898001,7467.27467199992,14334.0633392001,7551.85551779997,6044.5004443999,11433.1743306,7466.50466430005,9454.22454129997,7468.22468150005,124495.6149437,25764.3276407,14407.3140717,8592.22592140013,7655.2365515999,6482.14482079992,5896.93896879997,5315.07315020007,3398.31398280006,3040.53040500012,3407.7440771,42460.6746025,5299.88299830004,32021.4002108001,15679.2267906999,31434.6643435001,26116.3911613,22241.3424112,20252.1325193,21115.7511554,11261.2526113999,11029.7002958999,13426.9542681999,2758.05758030008,4135.56135520002,1831.71831699995,3468.47468439994
"283",8612.986129,10206.8720677,21897.4489723,12718.6771854999,8837.11837030008,7298.4129834,8136.24136159999,7935.34935270013,9137.65137559993,7591.30591229989,17703.3670318998,9599.42599329993,14888.6088845999,8740.56740479991,16504.1450398001,7502.09502019992,14354.1035396001,7563.26563189997,6059.5405947999,11458.6945858,7493.56493490005,9514.43514339997,7519.53519460004,126089.5208826,26047.1904693,14493.344932,8631.25631170013,7667.0766699999,6516.34516279992,5926.92926869998,5347.93347880007,3409.78409750006,3046.15046120012,3418.8241879,42841.4884106,5315.00314950004,32269.3726905001,15776.8077664999,31675.3167500001,26211.762115,22378.1537793,20283.9328373,21286.9728676,11318.8731875999,11115.1411502999,13627.5062736999,2768.83768810008,4147.12147080002,1842.21842199995,3478.08478049994
"284",8654.3365425,10255.4725537,22059.8505963,12769.0876895999,8864.78864700008,7343.1334306,8173.72173639999,7961.63961560013,9176.51176419992,7610.97610899989,17833.3483316998,9634.15634059993,14966.0096585999,8784.51784429991,16623.4262326001,7533.30533229992,14398.8039866001,7591.19591119997,6075.2507518999,11482.7048259,7522.17522100005,9554.19554099997,7544.50544430004,127511.0050973,26091.8909163,14520.7652062,8654.53654450013,7707.3870730999,6561.12561059992,5963.68963629998,5364.71364660007,3431.57431540007,3066.67066640012,3437.7243769,43134.0813365,5325.34325290004,32526.8652654001,15842.9784281999,31925.5392522001,26342.5134225,22412.22412,20396.7739657,21322.5632235,11334.3233420999,11202.1420202999,13917.0791693999,2775.31775290008,4164.35164310003,1846.83846819995,3490.89490859994
"285",8715.7471566,10283.0128291,22213.4621324,12824.8782474999,8909.20909120008,7353.8435377,8206.24206159999,8018.08018000013,9223.90223809992,7660.32660249989,17897.5289734998,9701.13701039993,15045.3404518999,8842.17842089991,16742.8874272001,7575.17575099992,14429.0742893001,7636.26636189997,6084.6208455999,11508.5650845,7544.86544790005,9601.70601609997,7562.82562750005,127901.1689989,26122.9212266,14539.7653962,8670.63670550013,7736.3673628999,6606.25606189992,5985.00984949998,5373.29373240007,3443.28443250007,3076.85076820012,3445.55445519999,43273.1927276,5358.84358790004,32591.8159149001,15998.7599859999,31969.7896947001,26381.7238146,22448.8144859,20447.5544735,21409.9540974,11418.5741845999,11245.9324581999,13986.9298678999,2785.40785380008,4176.81176770003,1851.04851029995,3509.24509209994
"286",8740.9974091,10335.7633566,22291.422912,12865.7086557999,8955.34955260008,7401.2140114,8236.24236159999,8049.61049530012,9268.34268249992,7696.19696119989,18000.9100072998,9724.77724679993,15138.8913873999,8855.56855479991,16781.6478148001,7605.77605699992,14459.4145927001,7657.58657509997,6135.1113504999,11551.8355172,7587.83587760005,9646.85646759997,7628.59628520004,129376.8237553,26155.0015474,14558.9055876,8725.59725510013,7787.1478706999,6625.02624959992,6002.42002359997,5388.64388590007,3462.52462490007,3104.60104570012,3453.52453489999,43636.6263619,5372.85372800004,32773.6577333001,16159.9315976999,32163.2916297001,26465.5546529,22496.6449642,20493.4849328,21447.2844707,11485.1448502999,11265.3526523999,14063.3306318999,2807.29807270008,4199.37199330003,1861.63861619995,3521.56521529994
"287",8774.3377425,10376.8237672,22363.8936367,12963.6096347999,9021.28021190008,7418.9541888,8281.68281599999,8075.41075330013,9339.26339169992,7726.83726759989,18107.8010761998,9765.16765069993,15198.7419858999,8876.01875929991,16908.0890792001,7642.15642079993,14508.4650832001,7678.32678249996,6150.2615019999,11610.5361042,7606.06605990005,9679.82679729997,7644.02643950004,130237.6823638,26235.2123495,14575.4557531,8741.88741800013,7822.6082252999,6668.20668139992,6018.53018469997,5422.11422060006,3481.45481420006,3121.29121260012,3464.77464739999,43955.3795494,5415.63415580004,32847.8784755001,16185.9218575999,32310.7331041001,26506.1050584,22526.1152589,20525.20525,21573.8057359,11573.8257370999,11341.6534153999,14148.0914794999,2824.06824040008,4208.95208910003,1875.41875399995,3528.88528849994
"288",8797.0979701,10466.8446674,22525.22525,13009.7000956999,9057.02056930007,7485.2348516,8337.64337559999,8110.70110620013,9385.93385839992,7754.48754409988,18216.1121592998,9822.55822459993,15293.7529359999,8950.34950259991,16944.7094454001,7676.74676669993,14635.6263548001,7696.37696299997,6188.1018803999,11633.9063379,7636.11636040005,9742.79742699997,7662.64662570004,132192.0919077,26395.2539499,14597.0259688,8764.34764260013,7838.8283874999,6691.15691089992,6029.52029459997,5433.17433120006,3511.02510990006,3137.93137900012,3492.77492739999,44020.9602052,5431.65431600005,33044.9204459001,16212.5821241999,32362.2936197001,26553.465532,22681.4968127,20551.7855158,21603.2960308,11614.2861416999,11361.0336091999,14190.8919074999,2835.48835460008,4225.56225520003,1882.25882239995,3547.15547119994
"289",8829.6082952,10491.1549105,22611.22611,13070.6907055999,9138.56138470007,7517.2851721,8366.27366189999,8143.05142970013,9421.23421139992,7806.06805989988,18323.0832289998,9846.25846159993,15357.0135685999,8993.78993699991,16993.5199335001,7714.92714849993,14736.8273668001,7759.02758949996,6203.4420337999,11649.616495,7696.19696120005,9783.73783639997,7690.38690310004,132457.6345631,26421.26421,14691.9069176,8785.85785770013,7889.1888910999,6707.58707519992,6041.43041369997,5449.27449220006,3518.97518940006,3158.17158140012,3513.63513599999,44155.9815554,5442.21442160005,33098.6309830001,16288.5628839999,32398.2139789001,26587.5758731,22812.6381241,20585.1158491,21727.6772746,11634.5563443999,11383.2238310999,14237.8323768999,2842.42842400008,4256.30256260003,1886.87886859995,3572.00571969994
"290",8903.0490296,10569.9356983,22678.2867806,13119.8611972999,9181.18181090007,7534.5653449,8402.37402289999,8178.25178170013,9472.30472209992,7839.18839109988,18405.1740498998,9905.18905089992,15463.8046364999,9017.26017169991,17076.4207625001,7760.06759989993,14871.0287088001,7806.31806239997,6224.9222485999,11705.1770506,7723.69723620005,9810.40810309997,7710.40710330004,132982.4498112,26449.8244956,14791.547914,8799.92799840013,7938.2893820999,6720.72720659992,6053.43053369997,5459.01458960007,3541.14541110006,3168.57168540012,3520.82520789999,44407.4840704,5451.38451330005,33292.5429221001,16383.6438347999,32486.1748585001,26722.3872212,22846.0084578,20732.9773277,21758.9975878,11682.5668244999,11414.9241480999,14279.4827933999,2849.40849380008,4266.06266020003,1893.32893309995,3582.13582099994
"291",8937.0193693,10597.7859768,22784.1678394,13175.9617582999,9220.80220710007,7551.7555168,8434.61434529999,8210.53210450013,9505.76505669992,7872.36872289988,18474.4247423998,9989.59989499992,15534.9553479999,9037.24037149991,17208.0720790001,7788.93788859993,14912.8591271001,7819.89819819997,6235.1923512999,11784.4578434,7764.49764420005,9891.10891009997,7764.47764400004,133991.5099017,26618.3961813,14821.3282118,8852.67852590013,7953.8495376999,6733.92733859993,6106.06105999997,5481.45481400007,3549.11549080006,3175.56175530012,3532.25532219999,44481.1248068,5495.19495140005,33489.3348900001,16404.8240466,32535.6553533001,26874.4487418,22951.1195089,20850.108499,21899.2789906,11766.3276620999,11437.9143779999,14364.7836463999,2857.69857670008,4288.76288720003,1897.92897909995,3589.65589619994
"292",8968.7596867,10627.1962709,22945.4394521,13239.1123897999,9248.26248170008,7581.2958122,8468.98468899999,8248.40248320013,9540.32540229992,7926.69926619988,18606.3460615998,10021.5502144999,15628.9662880999,9080.09079999991,17252.9925282001,7831.10831029993,14968.5396839001,7832.09832019997,6268.5926852999,11805.018049,7809.78809710005,9916.68916589997,7781.85781780004,134858.7585741,26701.4470118,14840.1884004,8924.07923990013,7972.4297234999,6794.09794029992,6142.31142249997,5492.62492570007,3556.37556340006,3181.84181810012,3547.66547629999,44532.9053246,5538.52538470005,33552.0355170001,16429.6442947999,32732.6673234001,26910.1790991,22989.6098938,20913.5791337,21972.1297191,11787.2178709999,11458.6745855999,14426.1042595999,2870.13870110008,4302.37302330003,1904.94904929995,3597.07597039994
"293",9013.6201353,10671.0667096,23020.0501982,13297.5529741999,9317.90317810008,7613.3361326,8494.02493939999,8321.71321630013,9611.50611409992,7969.71969639988,18683.3268313998,10038.0203791999,15701.3770121999,9141.8814178999,17328.6932852001,7872.16872089993,14988.5198837001,7852.23852159997,6280.0227995999,11869.8686975,7854.44854370005,9946.60946509997,7793.35793280004,135269.5626821,26863.5186325,14862.2686212,8950.21950130013,8002.8700278999,6805.68805619992,6156.58156519997,5538.85538800007,3568.00567970006,3189.00188970012,3555.96555929999,44814.6381419,5571.46571410005,33679.5767924001,16494.564944,32770.1976987001,26961.6996143,23025.130249,20944.2794407,22014.5101429,11804.9280480999,11552.6255250999,14473.8547370999,2877.02877000008,4319.69319650003,1910.15910139995,3615.47615439994
"294",9076.9107682,10696.6469654,23113.331131,13404.2240408999,9344.85344760008,7663.2866321,8566.24566159999,8349.35349270013,9646.25646159992,7996.86996789989,18807.0480685998,10108.6710856999,15727.8772771999,9162.7816268999,17460.0045983001,7932.09932019993,15014.9401479001,7874.44874369997,6312.0531198999,11888.7788866,7875.56875490005,9988.64988549997,7833.09833020004,135696.7469539,26931.5893132,14894.448943,8968.15968070014,8016.9301684999,6848.03847969993,6170.49170429997,5552.10552050006,3576.68576650006,3199.62199590012,3563.52563489999,45037.7603731,5583.44583390005,33784.8478451001,16563.0756290999,32966.9296660001,27047.9504768,23112.8811265,20978.7497854,22054.620544,11827.3582723999,11629.8662974999,14516.8151666999,2892.66892640008,4328.14328100003,1920.01919999995,3626.70626669994
"295",9104.3010421,10749.2974919,23295.7129548,13443.2044306999,9368.74368650008,7676.3867631,8603.08602999999,8373.15373070013,9691.24691149992,8031.80031719989,18838.7783858998,10147.5314742999,15822.4582229999,9176.5217642999,17530.7653059001,7956.87956799993,15131.6913154001,7912.13912059997,6343.6134354999,11914.8291471,7891.35891280005,10051.1605106,7861.64861570005,136141.6314027,26965.2796501,14959.8795973,8994.21994130013,8082.0908200999,6868.89868829993,6193.89193829997,5585.45585400007,3585.27585240006,3210.51210480012,3576.23576199999,45080.9408049,5610.10610050005,33824.6782434001,16674.7867461999,33013.0701274001,27141.4114114,23167.7016747,21034.8703466,22145.9914577,11925.3992527999,11679.1967907999,14733.2973314999,2903.97903950008,4350.19350150003,1927.52927509995,3639.63639599994
"296",9131.6013151,10804.2980419,23357.1135688,13547.0954695999,9390.94390850008,7687.7168764,8640.27640189999,8406.55406470013,9712.52712429992,8057.59057509989,18943.4294323998,10165.1416503999,15899.2189905999,9231.41231319991,17561.0956092001,7981.45981379993,15244.7124456001,7948.11948039997,6372.7537268999,11991.8899177,7929.29929220005,10099.400993,7898.39898320005,137943.8094243,27001.1100084,15017.5701742,9039.56039470013,8100.3110022999,6884.03883969992,6212.21212149997,5597.52597470007,3598.28598250006,3217.63217600013,3594.27594239999,45402.7640231,5621.28621230005,34009.9100957001,16709.4770930999,33164.2716394001,27185.9818571,23263.8526362,21128.1712796,22264.3326411,12006.9100678999,11706.7670664999,14786.0378588999,2912.09912070008,4358.79358750003,1934.95934939995,3647.04647009993
