"n1";"n10";"n11";"n12";"n13";"n14";"n15";"n16";"n17";"n18";"n19";"n2";"n20";"n21";"n22";"n23";"n3";"n4";"n5";"n6";"n7";"n8";"n9";"o1";"o10";"o11";"o12";"o13";"o14";"o15";"o16";"o17";"o18";"o19";"o2";"o20";"o21";"o22";"o3";"o4";"o5";"o6";"o7";"o8";"o9";"r1";"r2";"r3";"r4";"r5"
"w120";0.886181410349077;0.87697611581419;0.794904250214064;0.87971045222077;0.894757411551123;0.853815150268515;0.890620587884128;0.895882824459841;0.881457332864134;0.881063491067246;0.839808039665421;0.857153255789279;0.83169971500395;0.869304911923878;0.805411805168841;0.890782608030411;0.732113554723601;0.820280273766533;0.812837823951323;0.764070576966801;0.874166174609978;0.887220137199766;0.8198437868318;0.809656610513228;0.679383586617262;0.69618151560174;0.808668565341245;0.855172613754383;0.834268152494836;0.848290136885532;0.861222352139935;0.876784509141396;0.841287900834465;0.83295585682596;0.783471770251685;0.771867917361719;0.791519834616907;0.728032984047761;0.775021726753747;0.723434437015405;0.789277197385865;0.813624485385138;0.764104422185967;0.840571301182197;0.812392824938222;0.892272763378845;0.953401103171579;0.92681839453489;0.862891490496305;0.864382996563338
"w121";0.884348977559952;0.871531733328326;0.71600261956949;0.876432892438955;0.89190327211936;0.859259703634509;0.882984506623202;0.904989147914667;0.88628168048272;0.879120520999066;0.761820533274851;0.842658151680784;0.754034414476814;0.86953360958628;0.75025763062699;0.906448672857143;0.648632556735659;0.803770829973811;0.731017501039028;0.463873416971464;0.861900897184342;0.896767105689831;0.810873357220975;0.821981038957584;0.584883434576219;0.741672501701182;0.816877994597859;0.832674170300993;0.825664302802169;0.854895256167954;0.850844858068523;0.782885132459873;0.85528930299363;0.813264918604458;0.816793021262383;0.731340122504706;0.818135907121313;0.649533878396615;0.792438799940937;0.773569628643881;0.809335518497018;0.844014329255263;0.72009053169096;0.855501728288058;0.818889178800895;0.862535900061288;0.940804795234102;0.81913879791586;0.836707681185258;0.709386662587585
"w122";0.835805903408946;0.824518787094651;0.737710350268386;0.820461731610538;0.843111726592749;0.825960905454075;0.838369144882249;0.8599492268843;0.842991248634213;0.83692944165093;0.778592243444838;0.821145926725293;0.773848565513016;0.810257633924118;0.734474782770473;0.85560783145075;0.692670868806893;0.769127349076002;0.731125622790009;0.703065360522042;0.829187710699858;0.84947469128385;0.762760042386177;0.787984399069583;0.677560200258699;0.710212328969398;0.793447275786795;0.845396985455044;0.808869831822697;0.841671926890544;0.851814511327584;0.855187826221603;0.816785238047087;0.784815149708269;0.794052244339815;0.713607345584667;0.783612331328894;0.705327162176444;0.769635585931312;0.740752874697431;0.784511975871804;0.816305111458046;0.74886481053916;0.829862183061333;0.791900987160726;0.874489632904617;0.925553585668677;0.878647315551144;0.814465194384826;0.797730199418692
"w123";0.812792410135003;0.830993954014712;0.643665105524082;0.778865536199415;0.817910256506125;0.822686852306273;0.835972840004944;0.809505422725712;0.828661129499472;0.80608130591895;0.73043673522584;0.81983229212418;0.725534633236801;0.758062266546045;0.667572808150142;0.847862807555822;0.629564112035997;0.748049001901756;0.756995940046755;0.65045873964909;0.802728612510546;0.82093700852798;0.718312959104238;0.792634976202576;0.657196234101778;0.679723368182499;0.812954273731055;0.817306569169738;0.797470604222118;0.843208029705634;0.801654257488192;0.838142940251962;0.8013129344529;0.791705105792228;0.799075143721114;0.741891581855528;0.770966718421812;0.69124277523078;0.717555439120271;0.728294604809;0.786305065607105;0.803828260007436;0.743557390068643;0.821248144446546;0.753191075149778;0.861083432995133;0.925023425501595;0.87414863863535;0.819463540822735;0.798102113473973
"w124";0.841111410029107;0.828981504271983;0.752213378589321;0.809129325312561;0.865905547641716;0.819644506328176;0.820713591635016;0.840741962074354;0.823845085916083;0.813689195370474;0.762470026489182;0.780396751555884;0.765766151098723;0.844512519663736;0.733298668013208;0.823930764996135;0.625786085997473;0.751293187640224;0.743127744364614;0.672700141649012;0.811225407572318;0.8294881661829;0.755668253709035;0.713627405644462;0.568665547430365;0.65300117150068;0.743274946888574;0.775276853130755;0.775118691312377;0.806239131023894;0.822279914121138;0.840846456926427;0.832115164103956;0.737776133067981;0.717755146386565;0.666205251015187;0.735129198212942;0.594324243924392;0.712912364291449;0.659391522621665;0.712643816564995;0.759828666853802;0.687017176607966;0.782231434066152;0.739706014390552;0.852803967641666;0.922778480098633;0.876156356071282;0.822586572110136;0.793803940262442
"w125";0.83781563474758;0.817645475303576;0.739933257832624;0.818683627862779;0.829984928533941;0.820825433515126;0.829561313536903;0.856037735805763;0.84308603561598;0.833157535177681;0.771447711998983;0.819962173687639;0.763977060953635;0.811745289891793;0.736422213259019;0.848623224594469;0.69706199549659;0.76130805619111;0.726803431185063;0.696759706767688;0.813857296976051;0.841946377412582;0.756938946947485;0.800608564145637;0.693745651660847;0.710825666836497;0.804403601405192;0.840537013936403;0.805779954801292;0.832864704192927;0.849154671369538;0.855456840695461;0.816463526048124;0.780803888933839;0.80260168076729;0.71185230115134;0.78691151130511;0.716305259343255;0.771894717558997;0.743744600098129;0.78768817755083;0.809316665973561;0.758277478356434;0.827620417045997;0.785074430212917;0.86541379177994;0.915496206142763;0.875093909591505;0.817617822951339;0.793351628843575
"w126";0.883433980086838;0.875082214922109;0.77611408963451;0.859558191560231;0.897977439635277;0.844840996289903;0.880463222662373;0.888902096291573;0.873044767762353;0.876807703534212;0.844152462996131;0.843964141983165;0.842516174689172;0.876050936676615;0.804287126741294;0.884241361884088;0.700762605061463;0.81598691790313;0.78468674956085;0.722403510709961;0.866235024725933;0.882039507617495;0.82751612468662;0.828876003361152;0.714345179003464;0.746000428314384;0.823914384411041;0.859992315984382;0.83617067000157;0.844694631908003;0.875466041090628;0.886085546144113;0.85116513309015;0.834771079452819;0.811613792772182;0.78528548513804;0.825345551072565;0.744293913424753;0.804133119012506;0.779754966317003;0.825518936638512;0.839147737668646;0.788895517830827;0.848834375347256;0.808076391223742;0.901815648216912;0.932945169535575;0.90995136661723;0.85476569401369;0.82163044659626
"w127";0.868619634780133;0.867384597151068;0.734362654137804;0.857443011391019;0.882842364658185;0.85633343106889;0.878338243717489;0.899931736818438;0.88024068644841;0.885999200844569;0.814482426618821;0.842021560589981;0.83470090666171;0.870965007687574;0.783696453078989;0.903768806908461;0.696484545510997;0.80076115528309;0.799976409018481;0.721227869273404;0.853655331020117;0.87772880550873;0.818325960381023;0.781619869979087;0.692369630366192;0.735649870160308;0.816328917536273;0.840375840653992;0.827042613909368;0.847644718453804;0.853151217514898;0.885260489367886;0.842420265139265;0.811556095776778;0.793736770611586;0.730103843795429;0.809256595950722;0.715599351566204;0.787780497768275;0.76472533130322;0.80522414661283;0.829649107340072;0.772151620540133;0.845530144015642;0.808337939479437;0.891423700227483;0.933909589373202;0.912766225038647;0.835440200139876;0.857877771138012
"w128";0.883347331130277;0.872452289403061;0.786277405009535;0.87822724791555;0.89473646585861;0.857626396972375;0.891971229145124;0.891140007903089;0.877612409071814;0.881918009712184;0.831279102636698;0.850527875033808;0.834397528110921;0.873153114966648;0.792062654384965;0.889671317688845;0.728749806239868;0.804294130885817;0.794988661845117;0.751471923691168;0.874224568008845;0.889444653108104;0.816686109010341;0.812210029081474;0.688418878344332;0.718071740205466;0.81206357460007;0.860759358057339;0.833102100207896;0.854630217090674;0.87196157559211;0.87839245134828;0.851852744938236;0.826101766151209;0.792148023978963;0.777778662872688;0.803093075793098;0.739171739647721;0.781545357049357;0.735166792580487;0.79777491721376;0.826340918062811;0.768328961108619;0.848535497013026;0.806302688570638;0.890350567101984;0.947429794934151;0.924540952816288;0.865387237547155;0.864147058004536
"w129";0.887871614235036;0.851333093675802;0.698079950742614;0.858752263368533;0.886737099801706;0.853862977035021;0.88368608717762;0.887084381882106;0.891467107856916;0.892381635465417;0.699287671038814;0.850114631238702;0.697707787095457;0.86818570836831;0.696285709046732;0.896791208035803;0.617321144757039;0.803836931769812;0.792188330240711;0.546158263737873;0.861152049866966;0.889189862134763;0.82697501314644;0.773950081367501;0.536869877997397;0.620994815558734;0.761928803182851;0.828929629360141;0.795074864752718;0.81885996981467;0.842300209311476;0.772325692786175;0.880869246368195;0.796060056654535;0.687760138379339;0.586278745142884;0.771610807044201;0.514242129399314;0.723300488436621;0.65212962116758;0.760654285414986;0.77287753375688;0.675266359403141;0.806958666171299;0.769933741632618;0.891665337230143;0.925921482880814;0.804196307855242;0.804540655142934;0.648054921833734
"w13";0.795555197986648;0.802552865321624;0.711836334656388;0.809331616730582;0.808735779697136;0.802587316560483;0.831554182349977;0.829516615207941;0.821071858431595;0.820312093810944;0.759191855876865;0.802491565322175;0.756749311770003;0.794359426278319;0.700880089300425;0.823871125627807;0.686553374190134;0.700243018309249;0.723775857808314;0.678185591304878;0.812764308762451;0.822182638021863;0.722356205491242;0.791656618270897;0.680408804787967;0.702074402050681;0.79093272003158;0.822960029929935;0.79733830186501;0.817160561643074;0.827277880138801;0.817317295261223;0.798271080530893;0.767810697268785;0.797931681470016;0.699484815382457;0.783161454355449;0.704209627060299;0.760887648578345;0.735625483070974;0.77691240372204;0.794236009864139;0.763441161477887;0.813347649027921;0.797827210523798;0.854438364964126;0.911124393525439;0.861982791539912;0.818985206697535;0.786260089495265
"w130";0.806022964230234;0.791698461887773;0.715281682286608;0.815690464211543;0.822542774481405;0.787144111696558;0.827623386146575;0.824081027413608;0.828595892796854;0.819914890737542;0.746515415609519;0.78372878601068;0.769054372667107;0.778350186858996;0.700986467047396;0.836801926018827;0.660382444499201;0.749622908254388;0.749057038925241;0.673710300266499;0.813053872520295;0.817208462504729;0.732287998954236;0.768576040368941;0.644504370888225;0.665726021411907;0.741829767681707;0.807055838065504;0.768845068194097;0.791549950620218;0.804732327973866;0.800993381392787;0.759972897368505;0.750740147551883;0.766301611266971;0.683328987695783;0.75453040126112;0.670850885027877;0.724382934282256;0.698248487115173;0.752550079423756;0.773249212981736;0.722327864262379;0.783972484617515;0.771412933193937;0.858416729115345;0.905116198569344;0.865450129901905;0.780355908260637;0.781836806438674
"w131";0.785005792534748;0.804949263197921;0.61350057769321;0.746442153626933;0.777069655063484;0.790128362818265;0.78337049367721;0.78312993870254;0.813914912933275;0.795215155585996;0.724473207337782;0.788501670715082;0.711756988799762;0.716821254283592;0.627953128768237;0.83715475574089;0.592021350228547;0.716415789448706;0.724078796320508;0.618122185775693;0.775706533177868;0.782956298631006;0.683006240231323;0.770849368181686;0.640748144345662;0.645139313744309;0.784140068105091;0.760622805453221;0.771541622502359;0.799951098826645;0.755030274014922;0.820307915321389;0.762717233581688;0.757899324917221;0.772990758392983;0.697619753746249;0.727415526657343;0.66316742913628;0.672157670462001;0.686696322931552;0.751626832465432;0.758154749104745;0.701341615298778;0.783176679595969;0.716646945537257;0.849470049190895;0.894405539960375;0.852693487171513;0.796499498435045;0.792402064390694
"w132";0.762903816705445;0.721363272073378;0.650518620964803;0.711798427131694;0.739310558730928;0.687586468464955;0.74984952918994;0.760938674666384;0.717112425094566;0.737910342542348;0.681039703653706;0.685399121931435;0.659789380187896;0.745596392690519;0.63493842080528;0.767230891987811;0.578995990314455;0.710777396962404;0.650497879349249;0.569755336575147;0.739126090411707;0.720912206582339;0.683159525338508;0.666865785285465;0.506466333797842;0.569185106862004;0.692700564372751;0.724514515549545;0.714700201172826;0.702840558343095;0.718620441237801;0.672896957651156;0.710340032378634;0.664968248097871;0.649681501456811;0.564763920075283;0.573122428520605;0.583849704277796;0.578436562973754;0.593380256927574;0.637256573214339;0.635178892674095;0.62502260459287;0.669303255172907;0.649673783355913;0.814787426183505;0.882684915465912;0.844557088338015;0.780529042342718;0.753149760722874
"w133";0.802696619141402;0.79603386527484;0.711658552717798;0.80047965299515;0.802049596259421;0.788045434459794;0.820956995819116;0.81742880492303;0.821059109783285;0.810273186168904;0.743722692082559;0.783622980423177;0.765058721673145;0.762495723464172;0.692944057349534;0.838292171524437;0.661679041670454;0.74510894378017;0.719500200231258;0.668066328785356;0.795237900335236;0.805189722150183;0.717547210300313;0.783015411183395;0.672253361929209;0.681287976482918;0.769302661389051;0.805400576426455;0.761565153939218;0.793699466923467;0.80223988810429;0.78888293538385;0.747030588932886;0.759650908401697;0.781446793413315;0.690958723322602;0.763888217866396;0.676904897989075;0.742184080489013;0.721273303663826;0.764389686357876;0.777750254679622;0.742165776329857;0.791456901334568;0.782349517900687;0.853123185432405;0.895846801200696;0.861862627935876;0.782161116950402;0.7712467892022
"w134";0.68518647432803;0.660785819349624;0.517655315539313;0.702248227355823;0.672728152575109;0.709902354117373;0.729299518895389;0.806322761775624;0.673712449839914;0.799154148981513;0.729041675521859;0.704211450179318;0.72367469084601;0.636262745529099;0.730447929980728;0.618845982750378;0.372972431749821;0.681417780983776;0.698744777128006;0.69604094208193;0.772230857905399;0.667420416069964;0.667437891986615;0.815944633909166;0.659233537754144;0.64160150141573;0.67960208409766;0.728497205008151;0.680953593230036;0.668166770113839;0.586783811122982;0.768381679368938;0.757391956028711;0.726938127461482;0.776179280851765;0.526978437369691;0.783943161696338;0.656286902795207;0.768214292453709;0.704978336606764;0.766717731793306;0.766246662945921;0.742135133814758;0.764617587040164;0.750412135367939;0.896244569675471;0.657746214261518;0.606620266906613;0.750498673220423;0.628595954049519
"w135";0.879276943341721;0.863531544913871;0.763928569582203;0.856266007061273;0.882560141101406;0.839586957997576;0.88597556817722;0.889775441959638;0.88011632727421;0.881049701203613;0.823963021801316;0.816345412834825;0.80972972259576;0.854711398535574;0.79962598626845;0.899458935120064;0.696612398837061;0.774859394013977;0.743767200159452;0.674067551429235;0.84496631979802;0.878155273783667;0.801131040749166;0.729885815878894;0.583123692774195;0.600693688332051;0.737400598352849;0.820090544327869;0.777166036324204;0.784931519131124;0.798275799490476;0.850062527377104;0.833850389875618;0.757977591696916;0.701149992362992;0.723266060724302;0.736646562897139;0.651635223338661;0.713682838190295;0.634212711431498;0.726530070642273;0.732064424839842;0.70504349977489;0.771067202364641;0.74981417082586;0.876969429298734;0.906117419584982;0.876726752146675;0.773282615902452;0.804908235606586
"w136";0.883120978834658;0.866789944204704;0.796578136969971;0.878471635341335;0.887997494111021;0.853265695401447;0.884642517493851;0.892195847323302;0.871121060083588;0.869450728562049;0.828592009770489;0.858109593221425;0.830045688703283;0.86461270347653;0.798151130589511;0.88741318131511;0.739924100837343;0.808665423865019;0.811049301336874;0.750596461561324;0.868266805990347;0.882748527368391;0.810206262901814;0.803376098803338;0.693084457071919;0.7040053491171;0.804539165426734;0.851368567666676;0.831700074695074;0.833325500092607;0.8532076820101;0.873904363120735;0.84737322151285;0.821055255837561;0.780044359822249;0.765140231304482;0.786804341903082;0.733487417769121;0.780780747518953;0.720749713881633;0.787958520171487;0.808576080410294;0.759653048950378;0.840022725727589;0.812041732283817;0.8815129997565;0.941959579511801;0.918481141080804;0.843425546264473;0.861664223672609
"w137";0.889594985086434;0.866435718144859;0.71754493128023;0.864526305001721;0.893199526173438;0.863254303816097;0.888326913354964;0.89998385392486;0.891629961312427;0.880046292328401;0.743284725490774;0.851498938244352;0.748302335646317;0.885156251631008;0.770411460832114;0.90062472771712;0.690168909186213;0.747718648517604;0.76409863515398;0.644370609696743;0.880903270920321;0.889711304941213;0.76219173880667;0.800670582079912;0.693546916003121;0.742983666727939;0.804425430162001;0.829760248035569;0.808136703727936;0.812388041901342;0.846236304758067;0.86707969155905;0.878057887174997;0.794009809451311;0.798963542569285;0.721792443861204;0.807327962222097;0.719211126853653;0.803188899936521;0.688515204454789;0.799305877638952;0.800738788365803;0.781651628861652;0.834570601145017;0.823458296103653;0.88378908601454;0.93172562357297;0.80895079620501;0.830557100288845;0.714823858186565
"w138";0.82710929351092;0.807425996741208;0.70469723138876;0.805781841970724;0.807123149838469;0.803488267016865;0.850711896123311;0.838330370208456;0.827667105737343;0.8179006811292;0.756164248108126;0.817187942569746;0.784930453901579;0.791540587465346;0.70110433382033;0.848260071051526;0.699405998474142;0.694661966350648;0.724765731708074;0.677774951133778;0.816339619582453;0.83073982041295;0.725972852354433;0.785961329365145;0.678688786929544;0.693388578947981;0.782611118334666;0.830506953854579;0.792429234233224;0.814319895907753;0.822346817242877;0.819967148244068;0.784146323292651;0.79029093357943;0.789476412443581;0.733499173664484;0.780111925793075;0.706699636024683;0.760213453063443;0.730154042406203;0.776258151739843;0.794826214800107;0.751962106535542;0.808733202545047;0.797301915810422;0.861702081968616;0.915067424628995;0.870504958736061;0.805960359669896;0.791010523126995
"w139";0.809742804655586;0.831888463841836;0.643836479438006;0.780129542869175;0.811306820747323;0.807177098408935;0.815093394894784;0.801792669605511;0.830703113641863;0.802190327944611;0.72886406209395;0.814449238119137;0.728593983276294;0.748284693328931;0.6632094792279;0.849524534882693;0.618134595530923;0.670669083522234;0.743258060187438;0.630972426134911;0.79084702924219;0.815290969598172;0.730665910658442;0.782193603653547;0.662708678269017;0.658972675639314;0.800293543881539;0.803230715531779;0.779286601317835;0.81337971466583;0.783698259347565;0.829797570721487;0.794716014941633;0.774792197238012;0.793213304163984;0.725206409419411;0.756042514745211;0.681149366088285;0.697183951323031;0.716651152769158;0.782467142997158;0.783500107406728;0.73391810196426;0.800583131310242;0.752774772632613;0.854296646716109;0.906464665318646;0.86000871126413;0.824170568337469;0.798085678227646
"w14";0.866122895797604;0.858612427364756;0.768288966182072;0.857513414518453;0.888193733151969;0.859877840387527;0.878119176841987;0.88536982035017;0.820297510584622;0.855713191966382;0.827583796911566;0.836549131754631;0.831007383260823;0.871160819048737;0.824428323214393;0.869500763522735;0.712925101425062;0.769298193446416;0.798233776241344;0.749252627227846;0.85477970060501;0.864987949396609;0.81783647230765;0.825664385443652;0.736611634547682;0.758253807011297;0.828053151771945;0.864579392995274;0.856352202289196;0.844609175403962;0.869015875556037;0.881592249964435;0.864077738953826;0.824466900857001;0.811876090958883;0.803886937471844;0.833573334080491;0.760344920445196;0.816562531644666;0.783614449651676;0.829399768990175;0.842214089242949;0.805793357742804;0.858018139309266;0.830546104338194;0.897605346284615;0.892255978005357;0.834449643248665;0.825217477441623;0.787404357723983
"w140";0.852680403722106;0.831284051117722;0.727186004109337;0.840187542627473;0.85815732998579;0.830379327498219;0.849841305147652;0.849527242863723;0.792920908475919;0.786486693707713;0.757792949849888;0.812111143569533;0.753411340216878;0.845252050057201;0.74793459025719;0.837803134994367;0.663119882089212;0.721572242856542;0.771408810856863;0.665971840274191;0.805659470112134;0.828184648247198;0.772164481441297;0.698018132474158;0.589273948519988;0.644455481608224;0.750022254966967;0.789278077491713;0.768285996666115;0.768441484076373;0.80524075203101;0.799744377384461;0.812871995556795;0.742268864434187;0.702334087696886;0.665703201321982;0.736045396209974;0.624048615304027;0.717225134557982;0.657949166826509;0.70746854445445;0.776915525054331;0.698179877630017;0.77426040765595;0.726268459030578;0.824976730748835;0.905350125771749;0.876993418454433;0.811127399265171;0.768341777963531
"w141";0.821968981331483;0.809886997262939;0.7015348092033;0.798850567064239;0.797367306257959;0.802951630371055;0.835299379875677;0.840825162991214;0.824682938060212;0.809669268286815;0.761918042182949;0.813467982869974;0.778387854509708;0.769238256263991;0.700318845181084;0.844171673587033;0.695896864096423;0.683983937909202;0.717635790063994;0.671675184869048;0.80189564285467;0.81917464518544;0.726323327805453;0.793819663413718;0.679131515706705;0.691034204165398;0.78290896272564;0.822042790333829;0.799901521947456;0.812775364280517;0.821932800341276;0.81815758564568;0.795211074918023;0.803881754188278;0.794260356249525;0.727779979500058;0.780381139170197;0.703351159161276;0.764759656654103;0.737011830726355;0.781529773241804;0.791719071921482;0.759705010490143;0.808588823634291;0.793325606395126;0.855532096524397;0.909255352912279;0.869551955594375;0.807901197916239;0.783861261423426
"w142";0.866014677825624;0.855672632329437;0.771076132334298;0.859096101394709;0.892470248296341;0.865948142527617;0.876971943673139;0.891636935378107;0.847237383024383;0.871791246497655;0.838047526994937;0.846620825793848;0.839288524521651;0.866732903158318;0.821902453193753;0.870734350561095;0.715585199576768;0.751134215788914;0.807985630328017;0.733954305818175;0.871783133619872;0.86724096487577;0.816186461758989;0.825218977440385;0.735433982264408;0.75780581688384;0.829005015080747;0.86488887603619;0.849837792289024;0.846512340969953;0.869285883188216;0.879807012103251;0.870808357690608;0.820907789472581;0.810360648482854;0.805900465242219;0.82866298305942;0.755368996614301;0.814964020402601;0.782067916472926;0.824197601670719;0.836766830274153;0.795899072043713;0.853627397369496;0.827959965108157;0.894579270472039;0.905288525317362;0.865268011381321;0.845632607920765;0.805191663638964
"w143";0.880067327180839;0.85748139382581;0.742947334860477;0.85254608466611;0.89152259662882;0.856511276563613;0.87186424379681;0.890170485119257;0.883512464281408;0.878899546932865;0.823320877807766;0.847837062144393;0.823899604879956;0.873125863959248;0.785573578641116;0.889116080241421;0.707652227951629;0.7542452667299;0.807664274231042;0.727561845949072;0.872773210509101;0.882441707948886;0.800220553331432;0.771946977516653;0.696503501657264;0.741022321146861;0.811039276234401;0.822716042514402;0.815265598688383;0.805507216845252;0.848101230704688;0.845006117524973;0.851583607011525;0.802838674229614;0.788930820775752;0.73619027964207;0.79989183003226;0.703375018549453;0.792892132615744;0.757693399156399;0.797933072580047;0.825671132389306;0.775234267611729;0.834452666742365;0.818856542115811;0.872426157510019;0.922119043219981;0.902194582997439;0.820746203107343;0.82692545791023
