"data";"workflow";"accuracy"
"o1";"w98";0.903049105
"o1";"w99";0.911578077
"o1";"w105";0.917771745
"o1";"w111";0.924450187
"o1";"w112";0.937485062
"o1";"w108";0.851959151
"o1";"w110";0.937324083
"o1";"w109";0.9190603
"o1";"w106";0.908922601
"o1";"w107";0.912462787
"o1";"w113";0.905382468
"o1";"w119";0.909404942
"o1";"w120";0.935312471
"o1";"w116";0.84133875
"o1";"w118";0.925255572
"o1";"w117";0.913266386
"o1";"w114";0.903048095
"o1";"w115";0.910049737
"o1";"w121";0.925014053
"o1";"w127";0.929921625
"o1";"w128";0.934105648
"o1";"w124";0.848338813
"o1";"w126";0.928795447
"o1";"w125";0.913588085
"o1";"w122";0.902163903
"o1";"w123";0.909244585
"o1";"w129";0.902566686
"o1";"w135";0.874406465
"o1";"w136";0.936358599
"o1";"w132";0.820179705
"o1";"w134";0.92992147
"o1";"w133";0.913750332
"o1";"w130";0.902888463
"o1";"w131";0.915842382
"o1";"w137";0.91664536
"o1";"w143";0.922599967
"o1";"w144";0.934266601
"o1";"w140";0.841901994
"o1";"w142";0.937002022
"o1";"w141";0.917129616
"o1";"w138";0.907796398
"o1";"w139";0.916003438
"o1";"w145";0.909807311
"o1";"w151";0.917128917
"o1";"w152";0.931450509
"o1";"w148";0.8262133
"o1";"w150";0.922761127
"o1";"w149";0.913669558
"o1";"w146";0.903532196
"o1";"w147";0.913348299
"o1";"w9";0.917209769
"o1";"w15";0.920910312
"o1";"w16";0.933220705
"o1";"w12";0.837315214
"o1";"w14";0.934829509
"o1";"w13";0.914715531
"o1";"w10";0.903049156
"o1";"w11";0.915198752
"o1";"w153";0.921071653
"o1";"w159";0.927910375
"o1";"w160";0.93048518
"o1";"w156";0.826776078
"o1";"w158";0.927427801
"o1";"w157";0.912543017
"o1";"w154";0.907153001
"o1";"w155";0.913267706
"o1";"w161";0.896208907
"o1";"w167";0.884221973
"o1";"w168";0.938772348
"o1";"w164";0.853970789
"o1";"w166";0.933703408
"o1";"w165";0.915681015
"o1";"w162";0.905462595
"o1";"w163";0.911738512
"o1";"w169";0.914715169
"o1";"w175";0.929116991
"o1";"w176";0.938289593
"o1";"w172";0.848419768
"o1";"w174";0.937887172
"o1";"w173";0.916405057
"o1";"w170";0.910531586
"o1";"w171";0.914394066
"o1";"w177";0.905300761
"o1";"w183";0.917691747
"o1";"w184";0.934829975
"o1";"w180";0.843511056
"o1";"w182";0.927427672
"o1";"w181";0.911817811
"o1";"w178";0.901117231
"o1";"w179";0.915279034
"o1";"w185";0.92702538
"o1";"w191";0.931289582
"o1";"w192";0.935714866
"o1";"w188";0.844477058
"o1";"w190";0.930324072
"o1";"w189";0.911817914
"o1";"w186";0.906991504
"o1";"w187";0.913348325
"o1";"w193";0.896692439
"o1";"w199";0.871831634
"o1";"w200";0.935392908
"o1";"w196";0.749537749
"o1";"w198";0.919623363
"o1";"w197";0.918014456
"o1";"w194";0.901520817
"o1";"w195";0.919060662
"o1";"w201";0.911495232
"o1";"w207";0.922761205
"o1";"w208";0.933864361
"o1";"w204";0.78670918
"o1";"w206";0.931209222
"o1";"w205";0.918175512
"o1";"w202";0.907313591
"o1";"w203";0.918336387
"o1";"w209";0.854700682
"o1";"w215";0.907071346
"o1";"w216";0.928715062
"o1";"w212";0.745112181
"o1";"w214";0.914232854
"o1";"w213";0.917129513
"o1";"w210";0.901521231
"o1";"w211";0.919463109
"o1";"w217";0.920185701
"o1";"w223";0.927185945
"o1";"w224";0.930324098
"o1";"w220";0.785662896
"o1";"w222";0.920991164
"o1";"w221";0.919945424
"o1";"w218";0.911336635
"o1";"w219";0.919382205
"o1";"w225";0.902083025
"o1";"w231";0.875693441
"o1";"w232";0.936921844
"o1";"w228";0.779064788
"o1";"w230";0.924852996
"o1";"w229";0.920428204
"o1";"w226";0.911738693
"o1";"w227";0.912463382
"o1";"w17";0.896693267
"o1";"w23";0.907635082
"o1";"w24";0.930404587
"o1";"w20";0.81913311
"o1";"w22";0.919945139
"o1";"w21";0.910772769
"o1";"w18";0.896612674
"o1";"w19";0.913106909
"o1";"w233";0.908760587
"o1";"w239";0.923082567
"o1";"w240";0.93619775
"o1";"w236";0.808753866
"o1";"w238";0.934588765
"o1";"w237";0.91946184
"o1";"w234";0.916646628
"o1";"w235";0.91720995
"o1";"w241";0.893880722
"o1";"w247";0.909163474
"o1";"w248";0.934186319
"o1";"w244";0.773754225
"o1";"w246";0.922278631
"o1";"w245";0.924450161
"o1";"w242";0.918416333
"o1";"w243";0.91093411
"o1";"w249";0.924611942
"o1";"w255";0.927829886
"o1";"w256";0.9341057
"o1";"w252";0.805374582
"o1";"w254";0.92493377
"o1";"w253";0.927266564
"o1";"w250";0.922197831
"o1";"w251";0.91326781
"o1";"w257";0.918336465
"o1";"w263";0.873360518
"o1";"w264";0.935795355
"o1";"w260";0.788560306
"o1";"w262";0.92026707
"o1";"w261";0.918497236
"o1";"w258";0.903210627
"o1";"w259";0.919141203
"o1";"w265";0.921876003
"o1";"w271";0.924772714
"o1";"w272";0.935232137
"o1";"w268";0.817282321
"o1";"w270";0.930002555
"o1";"w269";0.917209899
"o1";"w266";0.909245051
"o1";"w267";0.918256001
"o1";"w273";0.910612024
"o1";"w279";0.909485664
"o1";"w280";0.931048217
"o1";"w276";0.786949586
"o1";"w278";0.914554811
"o1";"w277";0.917692757
"o1";"w274";0.902969547
"o1";"w275";0.920669854
"o1";"w281";0.911174388
"o1";"w287";0.927507902
"o1";"w288";0.930887265
"o1";"w284";0.819052077
"o1";"w286";0.921313225
"o1";"w285";0.921232658
"o1";"w282";0.908278945
"o1";"w283";0.921796109
"o1";"w289";0.901039071
"o1";"w295";0.879635866
"o1";"w296";0.938530984
"o1";"w292";0.809719221
"o1";"w294";0.925174876
"o1";"w293";0.920588976
"o1";"w290";0.916485702
"o1";"w291";0.915439599
"o1";"w297";0.920267769
"o1";"w303";0.926461567
"o1";"w304";0.937163338
"o1";"w300";0.831603912
"o1";"w302";0.934427813
"o1";"w301";0.92348504
"o1";"w298";0.919864908
"o1";"w299";0.914312851
"o1";"w305";0.910369572
"o1";"w311";0.911979592
"o1";"w312";0.935232162
"o1";"w308";0.805857026
"o1";"w310";0.921554408
"o1";"w309";0.927427309
"o1";"w306";0.916967835
"o1";"w307";0.911819053
"o1";"w25";0.923726637
"o1";"w31";0.927266823
"o1";"w32";0.929760905
"o1";"w28";0.826212705
"o1";"w30";0.926462084
"o1";"w29";0.911336169
"o1";"w26";0.906186843
"o1";"w27";0.914555018
"o1";"w313";0.911415234
"o1";"w319";0.93048487
"o1";"w320";0.934508017
"o1";"w316";0.826614867
"o1";"w318";0.924933719
"o1";"w317";0.925818066
"o1";"w314";0.92034712
"o1";"w315";0.918657982
"o1";"w321";0.915922405
"o1";"w327";0.878107578
"o1";"w328";0.935634454
"o1";"w324";0.798617255
"o1";"w326";0.922519607
"o1";"w325";0.918416773
"o1";"w322";0.906268084
"o1";"w323";0.917290517
"o1";"w329";0.923565736
"o1";"w335";0.92517529
"o1";"w336";0.935071313
"o1";"w332";0.823719269
"o1";"w334";0.932013908
"o1";"w333";0.9173708
"o1";"w330";0.912623947
"o1";"w331";0.919301923
"o1";"w337";0.915037411
"o1";"w343";0.915117408
"o1";"w344";0.93088729
"o1";"w340";0.795558945
"o1";"w342";0.919060067
"o1";"w341";0.91841698
"o1";"w338";0.906831276
"o1";"w339";0.91817559
"o1";"w345";0.867803646
"o1";"w351";0.928634262
"o1";"w352";0.931852852
"o1";"w348";0.820902504
"o1";"w350";0.922358991
"o1";"w349";0.91881922
"o1";"w346";0.915761479
"o1";"w347";0.916807659
"o1";"w353";0.918016604
"o1";"w359";0.889370962
"o1";"w360";0.938209104
"o1";"w356";0.813741773
"o1";"w358";0.924933382
"o1";"w357";0.918416488
"o1";"w354";0.915198027
"o1";"w355";0.912061453
"o1";"w361";0.924449954
"o1";"w367";0.925898529
"o1";"w368";0.938772374
"o1";"w364";0.829512043
"o1";"w366";0.934669177
"o1";"w365";0.919945475
"o1";"w362";0.917129332
"o1";"w363";0.919864934
"o1";"w369";0.910773675
"o1";"w375";0.916002403
"o1";"w376";0.935392986
"o1";"w372";0.808512735
"o1";"w374";0.922358862
"o1";"w373";0.925496678
"o1";"w370";0.916887812
"o1";"w371";0.916727325
"o1";"w377";0.926462758
"o1";"w383";0.931691692
"o1";"w384";0.935071261
"o1";"w380";0.829028771
"o1";"w382";0.926462525
"o1";"w381";0.92605956
"o1";"w378";0.917933319
"o1";"w379";0.917451082
"o1";"w33";0.901358621
"o1";"w39";0.872636321
"o1";"w40";0.936680453
"o1";"w36";0.853568498
"o1";"w38";0.928071354
"o1";"w37";0.916163382
"o1";"w34";0.900232728
"o1";"w35";0.899106783
"o1";"w41";0.918898932
"o1";"w47";0.92453078
"o1";"w48";0.936438882
"o1";"w44";0.855741063
"o1";"w46";0.937484829
"o1";"w45";0.918979551
"o1";"w42";0.912301394
"o1";"w43";0.905623288
"o1";"w49";0.90127808
"o1";"w55";0.907634875
"o1";"w56";0.935232188
"o1";"w52";0.843430127
"o1";"w54";0.925174954
"o1";"w53";0.914070632
"o1";"w50";0.901761327
"o1";"w51";0.903210057
"o1";"w57";0.919221692
"o1";"w63";0.929117198
"o1";"w64";0.934105803
"o1";"w60";0.850109216
"o1";"w62";0.928473335
"o1";"w61";0.916404177
"o1";"w58";0.900473937
"o1";"w59";0.906026382
"o1";"w65";0.899267995
"o1";"w71";0.8734408
"o1";"w72";0.936197595
"o1";"w68";0.822833653
"o1";"w70";0.927186307
"o1";"w69";0.91415239
"o1";"w66";0.905865689
"o1";"w67";0.915439728
"o10";"w7";0.672830545
"o10";"w4";0.570559216
"o10";"w5";0.753354403
"o10";"w3";0.727123975
"o10";"w8";0.784667785
"o10";"w1";0.577865539
"o10";"w6";0.718785846
"o10";"w2";0.729767575
"o10";"w79";0.788122573
"o10";"w76";0.659212163
"o10";"w77";0.760064697
"o10";"w75";0.726718298
"o10";"w80";0.786089887
"o10";"w73";0.762105155
"o10";"w78";0.810285975
"o10";"w74";0.749491291
"o10";"w87";0.653922483
"o10";"w84";0.523177182
"o10";"w85";0.738512208
"o10";"w83";0.723870124
"o10";"w88";0.757421428
"o10";"w81";0.646595983
"o10";"w86";0.724888038
"o10";"w82";0.709838457
"o10";"w95";0.764739659
"o10";"w92";0.597193997
"o10";"w93";0.739120145
"o10";"w91";0.722855021
"o10";"w96";0.758029696
"o10";"w89";0.732204946
"o10";"w94";0.767382927
"o10";"w90";0.731599159
"o10";"w103";0.681781077
"o10";"w100";0.602483015
"o10";"w101";0.761283878
"o10";"w99";0.736477538
"o10";"w104";0.794632096
"o10";"w97";0.61854588
"o10";"w102";0.740743846
"o10";"w98";0.737697712
"o10";"w111";0.804797343
"o10";"w108";0.682186423
"o10";"w109";0.770028181
"o10";"w107";0.734033222
"o10";"w112";0.790565897
"o10";"w105";0.750515159
"o10";"w110";0.813337236
"o10";"w106";0.760269933
"o10";"w119";0.657178981
"o10";"w116";0.562017504
"o10";"w117";0.756406325
"o10";"w115";0.716144727
"o10";"w120";0.766368156
"o10";"w113";0.647008276
"o10";"w118";0.738308791
"o10";"w114";0.722857998
"o10";"w127";0.774091402
"o10";"w124";0.620172888
"o10";"w125";0.762302784
"o10";"w123";0.724278447
"o10";"w128";0.765350076
"o10";"w121";0.637086137
"o10";"w126";0.777547679
"o10";"w122";0.742375816
"o10";"w135";0.670801663
"o10";"w132";0.58987312
"o10";"w133";0.764129572
"o10";"w131";0.736274121
"o10";"w136";0.789953164
"o10";"w129";0.605124796
"o10";"w134";0.73464612
"o10";"w130";0.733429088
"o10";"w143";0.786495895
"o10";"w140";0.658196399
"o10";"w141";0.756000483
"o10";"w139";0.74257543
"o10";"w144";0.787921306
"o10";"w137";0.764937288
"o10";"w142";0.810489723
"o10";"w138";0.754982404
"o10";"w151";0.663280015
"o10";"w148";0.536598431
"o10";"w149";0.730991222
"o10";"w147";0.720816382
"o10";"w152";0.758234932
"o10";"w145";0.666323172
"o10";"w150";0.733225175
"o10";"w146";0.709435591
"o10";"w15";0.785072635
"o10";"w12";0.655956492
"o10";"w13";0.755389569
"o10";"w11";0.736477373
"o10";"w16";0.783244855
"o10";"w9";0.784053894
"o10";"w14";0.807438462
"o10";"w10";0.745426747
"o10";"w159";0.767585849
"o10";"w156";0.607361395
"o10";"w157";0.739731059
"o10";"w155";0.729565481
"o10";"w160";0.758030523
"o10";"w153";0.734238624
"o10";"w158";0.765757077
"o10";"w154";0.730173417
"o10";"w167";0.680152249
"o10";"w164";0.604919063
"o10";"w165";0.767994834
"o10";"w163";0.732817844
"o10";"w168";0.796055852
"o10";"w161";0.611838397
"o10";"w166";0.755995522
"o10";"w162";0.740544894
"o10";"w175";0.801951484
"o10";"w172";0.684626274
"o10";"w173";0.769824433
"o10";"w171";0.745625368
"o10";"w176";0.787922298
"o10";"w169";0.759657862
"o10";"w174";0.806220769
"o10";"w170";0.757625011
"o10";"w183";0.675277177
"o10";"w180";0.566488883
"o10";"w181";0.765961652
"o10";"w179";0.718583421
"o10";"w184";0.767385904
"o10";"w177";0.667138661
"o10";"w182";0.746849511
"o10";"w178";0.728751149
"o10";"w191";0.77287189
"o10";"w188";0.615089768
"o10";"w189";0.762708958
"o10";"w187";0.715735081
"o10";"w192";0.766163415
"o10";"w185";0.751114
"o10";"w190";0.777752089
"o10";"w186";0.742172729
"o10";"w199";0.663683211
"o10";"w196";0.473564667
"o10";"w197";0.760066185
"o10";"w195";0.731395741
"o10";"w200";0.789343904
"o10";"w193";0.557955936
"o10";"w198";0.698046366
"o10";"w194";0.739524169
"o10";"w207";0.781210019
"o10";"w204";0.624645921
"o10";"w205";0.768603928
"o10";"w203";0.754573915
"o10";"w208";0.788733156
"o10";"w201";0.671207506
"o10";"w206";0.799103971
"o10";"w202";0.755590671
"o10";"w215";0.647821118
"o10";"w212";0.472750997
"o10";"w213";0.73708564
"o10";"w211";0.724484841
"o10";"w216";0.754778821
"o10";"w209";0.556515807
"o10";"w214";0.708214094
"o10";"w210";0.697636058
"o10";"w223";0.760877209
"o10";"w220";0.582553401
"o10";"w221";0.741764075
"o10";"w219";0.734647112
"o10";"w224";0.756608585
"o10";"w217";0.615089107
"o10";"w222";0.75823394
"o10";"w218";0.734444025
"o10";"w231";0.678526398
"o10";"w228";0.495935125
"o10";"w229";0.774296308
"o10";"w227";0.736878915
"o10";"w232";0.791784583
"o10";"w225";0.521565388
"o10";"w230";0.713498316
"o10";"w226";0.739320586
"o10";"w23";0.653519121
"o10";"w20";0.528259309
"o10";"w21";0.737290215
"o10";"w19";0.71349997
"o10";"w24";0.75437149
"o10";"w17";0.616092302
"o10";"w22";0.722854194
"o10";"w18";0.688488559
"o10";"w239";0.804595084
"o10";"w236";0.653315042
"o10";"w237";0.773890631
"o10";"w235";0.749488645
"o10";"w240";0.797681538
"o10";"w233";0.740335358
"o10";"w238";0.807036093
"o10";"w234";0.769415448
"o10";"w247";0.648638261
"o10";"w244";0.484546396
"o10";"w245";0.748067865
"o10";"w243";0.723059596
"o10";"w248";0.764538557
"o10";"w241";0.497362685
"o10";"w246";0.715737562
"o10";"w242";0.721024099
"o10";"w255";0.772464228
"o10";"w252";0.600453472
"o10";"w253";0.763520808
"o10";"w251";0.734240608
"o10";"w256";0.764537234
"o10";"w249";0.681562444
"o10";"w254";0.777141837
"o10";"w250";0.746440691
"o10";"w263";0.657788902
"o10";"w260";0.537216125
"o10";"w261";0.760673791
"o10";"w259";0.744811698
"o10";"w264";0.790971409
"o10";"w257";0.524378171
"o10";"w262";0.70434751
"o10";"w258";0.728950102
"o10";"w271";0.785886801
"o10";"w268";0.640504872
"o10";"w269";0.767587172
"o10";"w267";0.749085614
"o10";"w272";0.794426859
"o10";"w265";0.700284288
"o10";"w270";0.800120562
"o10";"w266";0.757424239
"o10";"w279";0.641925983
"o10";"w276";0.517492409
"o10";"w277";0.729152361
"o10";"w275";0.733429254
"o10";"w280";0.758439011
"o10";"w273";0.52420138
"o10";"w278";0.717160657
"o10";"w274";0.699874146
"o10";"w287";0.759047444
"o10";"w284";0.604107378
"o10";"w285";0.745015281
"o10";"w283";0.730376835
"o10";"w288";0.762911714
"o10";"w281";0.694784741
"o10";"w286";0.762502233
"o10";"w282";0.732410182
"o10";"w295";0.679134169
"o10";"w292";0.553885273
"o10";"w293";0.773889142
"o10";"w291";0.747861636
"o10";"w296";0.795241356
"o10";"w289";0.567299576
"o10";"w294";0.725900163
"o10";"w290";0.744403706
"o10";"w303";0.803376398
"o10";"w300";0.667955308
"o10";"w301";0.771856953
"o10";"w299";0.757012774
"o10";"w304";0.797478782
"o10";"w297";0.743404314
"o10";"w302";0.806222588
"o10";"w298";0.770638268
"o10";"w311";0.651484286
"o10";"w308";0.530093043
"o10";"w309";0.752134394
"o10";"w307";0.725699392
"o10";"w312";0.770435677
"o10";"w305";0.557739454
"o10";"w310";0.723668195
"o10";"w306";0.719191193
"o10";"w31";0.760468885
"o10";"w28";0.596582091
"o10";"w29";0.735866294
"o10";"w27";0.724274478
"o10";"w32";0.754370167
"o10";"w25";0.728342165
"o10";"w30";0.760267122
"o10";"w26";0.723872274
"o10";"w319";0.774699339
"o10";"w316";0.605736536
"o10";"w317";0.76331706
"o10";"w315";0.739727421
"o10";"w320";0.766163415
"o10";"w313";0.683199541
"o10";"w318";0.774905072
"o10";"w314";0.744610265
"o10";"w327";0.658804501
"o10";"w324";0.549009208
"o10";"w325";0.76128454
"o10";"w323";0.74725188
"o10";"w328";0.792191914
"o10";"w321";0.575838146
"o10";"w326";0.712077206
"o10";"w322";0.734445679
"o10";"w335";0.78324254
"o10";"w332";0.638064359
"o10";"w333";0.763519485
"o10";"w331";0.74908396
"o10";"w336";0.791377913
"o10";"w329";0.627289355
"o10";"w334";0.798900719
"o10";"w330";0.75762253
"o10";"w343";0.660023682
"o10";"w340";0.53172369
"o10";"w341";0.73098411
"o10";"w339";0.732819002
"o10";"w344";0.758235759
"o10";"w337";0.495100121
"o10";"w342";0.717567822
"o10";"w338";0.706992598
"o10";"w351";0.762705981
"o10";"w348";0.607970324
"o10";"w349";0.744202935
"o10";"w347";0.737290546
"o10";"w352";0.762504383
"o10";"w345";0.66406987
"o10";"w350";0.764536407
"o10";"w346";0.73484871
"o10";"w359";0.672834018
"o10";"w356";0.566083206
"o10";"w357";0.777142994
"o10";"w355";0.750100055
"o10";"w360";0.797478286
"o10";"w353";0.562629575
"o10";"w358";0.735866294
"o10";"w354";0.742578903
"o10";"w367";0.805816746
"o10";"w364";0.666327803
"o10";"w365";0.771653535
"o10";"w363";0.75376008
"o10";"w368";0.800528224
"o10";"w361";0.780194917
"o10";"w366";0.807442597
"o10";"w362";0.765350076
"o10";"w375";0.671004254
"o10";"w372";0.545138324
"o10";"w373";0.751931142
"o10";"w371";0.730988245
"o10";"w376";0.771249347
"o10";"w369";0.534355878
"o10";"w374";0.735462105
"o10";"w370";0.718177909
"o10";"w383";0.77510882
"o10";"w380";0.602279433
"o10";"w381";0.762707469
"o10";"w379";0.727531803
"o10";"w384";0.766774164
"o10";"w377";0.717758009
"o10";"w382";0.777344592
"o10";"w378";0.742782486
"o10";"w39";0.687881118
"o10";"w36";0.593533311
"o10";"w37";0.761689721
"o10";"w35";0.722040525
"o10";"w40";0.788531889
"o10";"w33";0.549825855
"o10";"w38";0.736883711
"o10";"w34";0.733425285
"o10";"w47";0.803780918
"o10";"w44";0.691539324
"o10";"w45";0.764538722
"o10";"w43";0.745424927
"o10";"w48";0.78751414
"o10";"w41";0.683362275
"o10";"w46";0.816183592
"o10";"w42";0.758235428
"o10";"w55";0.655755224
"o10";"w52";0.555712391
"o10";"w53";0.756405664
"o10";"w51";0.712278308
"o10";"w56";0.762099863
"o10";"w49";0.620374817
"o10";"w54";0.735461774
"o10";"w50";0.709435095
"o10";"w63";0.774701654
"o10";"w60";0.620982589
"o10";"w61";0.762303115
"o10";"w59";0.713703222
"o10";"w64";0.762706312
"o10";"w57";0.653881965
"o10";"w62";0.776735002
"o10";"w58";0.736072357
"o10";"w71";0.665713747
"o10";"w68";0.577066754
"o10";"w69";0.759047775
"o10";"w67";0.737697546
"o10";"w72";0.786904715
"o10";"w65";0.57788985
"o10";"w70";0.721634351
"o10";"w66";0.724683297
"o11";"w7";0.679817357
"o11";"w6";0.676780795
"o11";"w3";0.709863349
"o11";"w8";0.784216886
"o11";"w2";0.73505313
"o11";"w5";0.76176285
"o11";"w4";0.639451038
"o11";"w1";0.727164043
"o11";"w79";0.811835695
"o11";"w78";0.826099459
"o11";"w75";0.728077186
"o11";"w80";0.786952999
"o11";"w74";0.757208192
"o11";"w77";0.762063667
"o11";"w76";0.695897454
"o11";"w73";0.810618416
"o11";"w87";0.727460068
"o11";"w86";0.732318861
"o11";"w83";0.730495523
"o11";"w88";0.777239837
"o11";"w82";0.734754155
"o11";"w85";0.765407313
"o11";"w84";0.616996263
"o11";"w81";0.698330537
"o11";"w95";0.802422613
"o11";"w94";0.803944765
"o11";"w91";0.728680665
"o11";"w96";0.772687392
"o11";"w90";0.753567047
"o11";"w93";0.758416623
"o11";"w92";0.6846732
"o11";"w89";0.802731541
"o11";"w103";0.707738088
"o11";"w102";0.726856221
"o11";"w99";0.711986398
"o11";"w104";0.788464828
"o11";"w98";0.748701619
"o11";"w101";0.781488147
"o11";"w100";0.647949132
"o11";"w97";0.742941848
"o11";"w111";0.805456962
"o11";"w110";0.811833114
"o11";"w107";0.728375055
"o11";"w112";0.788770069
"o11";"w106";0.771776829
"o11";"w109";0.771774986
"o11";"w108";0.710467933
"o11";"w105";0.803030515
"o11";"w119";0.715318616
"o11";"w118";0.742633657
"o11";"w115";0.704098417
"o11";"w120";0.774202539
"o11";"w114";0.747490975
"o11";"w117";0.779058382
"o11";"w116";0.62366844
"o11";"w113";0.717439453
"o11";"w127";0.796966609
"o11";"w126";0.803640998
"o11";"w123";0.734139618
"o11";"w128";0.781185118
"o11";"w122";0.766010791
"o11";"w125";0.767828599
"o11";"w124";0.702882613
"o11";"w121";0.798784417
"o11";"w135";0.676475923
"o11";"w134";0.710467196
"o11";"w131";0.72837911
"o11";"w136";0.791503232
"o11";"w130";0.745670956
"o11";"w133";0.765709974
"o11";"w132";0.649162725
"o11";"w129";0.693166502
"o11";"w143";0.816391458
"o11";"w142";0.826100564
"o11";"w139";0.722912784
"o11";"w144";0.786043542
"o11";"w138";0.758120967
"o11";"w141";0.757512328
"o11";"w140";0.702882245
"o11";"w137";0.810013094
"o11";"w151";0.733230161
"o11";"w150";0.750224876
"o11";"w147";0.720792315
"o11";"w152";0.779059119
"o11";"w146";0.747500929
"o11";"w149";0.762372964
"o11";"w148";0.633083733
"o11";"w145";0.710773543
"o11";"w15";0.81031981
"o11";"w14";0.822457576
"o11";"w11";0.723824821
"o11";"w16";0.786342885
"o11";"w10";0.755387435
"o11";"w13";0.766614638
"o11";"w12";0.702276186
"o11";"w9";0.810922183
"o11";"w159";0.800604068
"o11";"w158";0.807888939
"o11";"w155";0.723528059
"o11";"w160";0.773599429
"o11";"w154";0.7587285
"o11";"w157";0.762064773
"o11";"w156";0.686500224
"o11";"w153";0.79909187
"o11";"w167";0.711990085
"o11";"w166";0.735049075
"o11";"w163";0.710779073
"o11";"w168";0.789677683
"o11";"w162";0.752044158
"o11";"w165";0.77177388
"o11";"w164";0.65705771
"o11";"w161";0.735354684
"o11";"w175";0.806063021
"o11";"w174";0.811833114
"o11";"w171";0.735052392
"o11";"w176";0.786645914
"o11";"w170";0.764798305
"o11";"w173";0.766919879
"o11";"w172";0.713198147
"o11";"w169";0.804243739
"o11";"w183";0.727157776
"o11";"w182";0.755685304
"o11";"w179";0.715014112
"o11";"w184";0.779055433
"o11";"w178";0.746893396
"o11";"w181";0.775417974
"o11";"w180";0.623665491
"o11";"w177";0.735652553
"o11";"w191";0.796359076
"o11";"w190";0.802730435
"o11";"w187";0.742941111
"o11";"w192";0.781185855
"o11";"w186";0.771473062
"o11";"w189";0.771471219
"o11";"w188";0.694383781
"o11";"w185";0.799390845
"o11";"w199";0.680727551
"o11";"w198";0.661001147
"o11";"w195";0.712293114
"o11";"w200";0.789072361
"o11";"w194";0.737788873
"o11";"w197";0.768745429
"o11";"w196";0.589378561
"o11";"w193";0.698598544
"o11";"w207";0.806066339
"o11";"w206";0.820027442
"o11";"w203";0.737479577
"o11";"w208";0.797573405
"o11";"w202";0.766620168
"o11";"w205";0.774809703
"o11";"w204";0.70773477
"o11";"w201";0.811534508
"o11";"w215";0.694380095
"o11";"w214";0.718662999
