"data";"workflow";"accuracy";"time"
"n10";"w25";0.960526316;21.1500000000001
"n10";"w29";0.877368421;31.0000000000001
"n10";"w319";0.931052632;25.3900000000017
"n10";"w316";0.900526316;27.8500000000017
"n10";"w314";0.896315789;25.8900000000017
"n10";"w318";0.865789474;25.3000000000017
"n10";"w315";0.906315789;28.9400000000017
"n10";"w320";0.948947368;30.4800000000017
"n10";"w313";0.937894737;25.1100000000017
"n10";"w317";0.893157895;27.8600000000017
"n10";"w327";0.908947368;45.0799999999951
"n10";"w324";0.83;97.2699999999951
"n10";"w322";0.895263158;71.8799999999951
"n10";"w326";0.68;82.179999999995
"n10";"w323";0.911052632;99.1699999999951
"n10";"w328";0.96;57.6499999999951
"n10";"w321";0.95;73.679999999995
"n10";"w325";0.898421053;43.2999999999951
"n10";"w335";0.94;30.9600000000029
"n10";"w332";0.905263158;36.3200000000029
"n10";"w330";0.882105263;31.9100000000029
"n10";"w334";0.867368421;30.4400000000029
"n10";"w331";0.916315789;37.0400000000029
"n10";"w336";0.948421053;38.3900000000029
"n10";"w329";0.939473684;33.7100000000029
"n10";"w333";0.885263158;31.9700000000029
"n10";"w343";0.903684211;22.8599999999983
"n10";"w340";0.840526316;45.1399999999983
"n10";"w338";0.892631579;28.9099999999982
"n10";"w342";0.811052632;23.6299999999983
"n10";"w339";0.906315789;37.0899999999983
"n10";"w344";0.956315789;33.7899999999983
"n10";"w337";0.934736842;32.4699999999983
"n10";"w341";0.890526316;32.2499999999983
"n10";"w351";0.937368421;19.0999999999997
"n10";"w348";0.881052632;24.1999999999997
"n10";"w346";0.893157895;20.3199999999997
"n10";"w350";0.858947368;18.5599999999997
"n10";"w347";0.918947368;23.4499999999997
"n10";"w352";0.946842105;26.7399999999997
"n10";"w345";0.939473684;21.1199999999997
"n10";"w349";0.895263158;20.1499999999997
"n10";"w359";0.915789474;50.7100000000017
"n10";"w356";0.848947368;99.5400000000017
"n10";"w354";0.888947368;72.5500000000017
"n10";"w358";0.660526316;78.1500000000017
"n10";"w355";0.907894737;99.3900000000017
"n10";"w360";0.964736842;59.3600000000017
"n10";"w353";0.963684211;72.4600000000017
"n10";"w357";0.894210526;47.9700000000017
"n10";"w367";0.941578947;37.049999999998
"n10";"w364";0.909473684;42.009999999998
"n10";"w362";0.901578947;37.989999999998
"n10";"w366";0.862105263;36.759999999998
"n10";"w363";0.907894737;42.319999999998
"n10";"w368";0.952105263;43.799999999998
"n10";"w361";0.946842105;39.479999999998
"n10";"w365";0.896842105;37.989999999998
"n10";"w375";0.912631579;32.6699999999939
"n10";"w372";0.847368421;57.8599999999939
"n10";"w370";0.884736842;38.7699999999939
"n10";"w374";0.785789474;34.1099999999939
"n10";"w371";0.906315789;50.2099999999939
"n10";"w376";0.963157895;43.1399999999939
"n10";"w369";0.941052632;42.1899999999939
"n10";"w373";0.887894737;32.5499999999939
"n10";"w383";0.934736842;26.4500000000015
"n10";"w380";0.906315789;28.3100000000015
"n10";"w378";0.896315789;26.6200000000015
"n10";"w382";0.854736842;26.0300000000015
"n10";"w379";0.906842105;29.4900000000015
"n10";"w384";0.947894737;31.9200000000015
"n10";"w377";0.943684211;26.0100000000015
"n10";"w381";0.892631579;26.9100000000015
"n10";"w39";0.958421053;62.3399999999997
"n10";"w36";0.830526316;111.91
"n10";"w34";0.881052632;90.5399999999997
"n10";"w38";0.772631579;92.4299999999997
"n10";"w35";0.888421053;110.53
"n10";"w40";0.962105263;53.7099999999997
"n10";"w33";0.965789474;77.3199999999997
"n10";"w37";0.887894737;98.6399999999997
"n10";"w47";0.939473684;37.59
"n10";"w44";0.907368421;44.74
"n10";"w42";0.89;40.23
"n10";"w46";0.95;37.86
"n10";"w43";0.891578947;43.87
"n10";"w48";0.956842105;47.45
"n10";"w41";0.951052632;40.73
"n10";"w45";0.895263158;47.58
"n10";"w55";0.955263158;36.9700000000003
"n10";"w52";0.859473684;65.9200000000003
"n10";"w50";0.88;45.8500000000003
"n10";"w54";0.843157895;44.9000000000003
"n10";"w51";0.888421053;53.9100000000003
"n10";"w56";0.961052632;42.0900000000003
"n10";"w49";0.965789474;35.5000000000003
"n10";"w53";0.888421053;63.5800000000003
"n10";"w63";0.933157895;25.7499999999994
"n10";"w60";0.904736842;30.2899999999994
"n10";"w58";0.891052632;26.8399999999994
"n10";"w62";0.95;25.7899999999994
"n10";"w59";0.892631579;29.4999999999994
"n10";"w64";0.951052632;32.6599999999994
"n10";"w57";0.947894737;27.0299999999994
"n10";"w61";0.893684211;32.8399999999994
"n10";"w71";0.954210526;57.7899999999997
"n10";"w68";0.795263158;110.09
"n10";"w66";0.883157895;87.0199999999997
"n10";"w70";0.783684211;90.9899999999997
"n10";"w67";0.89;124.03
"n10";"w72";0.958421053;54.6799999999997
"n10";"w65";0.956842105;72.8599999999997
"n10";"w69";0.872105263;97.0899999999997
"n11";"w4";0.767234079;301.72
"n11";"w3";0.646477777;360.03
"n11";"w8";0.892575152;101.55
"n11";"w6";0.492598471;219.15
"n11";"w2";0.812946644;232.99
"n11";"w5";0.815613167;192.39
"n11";"w1";0.829705656;152.89
"n11";"w7";0.877721628;203.11
"n11";"w76";0.810665279;91.2199999999993
"n11";"w75";0.702471276;108.379999999999
"n11";"w80";0.877717568;82.7099999999993
"n11";"w78";0.853331384;58.5499999999993
"n11";"w74";0.794289685;69.5599999999993
"n11";"w77";0.787052312;77.2699999999993
"n11";"w73";0.806475526;60.9699999999993
"n11";"w79";0.822477563;69.1099999999993
"n11";"w84";0.769143047;144.77
"n11";"w83";0.678855988;157.73
"n11";"w88";0.887619144;74.6599999999997
"n11";"w86";0.759619668;68.6299999999997
"n11";"w82";0.805336294;83.7599999999997
"n11";"w85";0.812959405;99.3099999999997
"n11";"w81";0.704772362;69.8199999999997
"n11";"w87";0.849142211;93.6599999999997
"n11";"w92";0.812562646;69.6400000000008
"n11";"w91";0.692950217;72.3400000000008
"n11";"w96";0.874667627;58.3600000000008
"n11";"w94";0.845711753;34.5600000000008
"n11";"w90";0.811812052;46.3400000000008
"n11";"w93";0.806476686;55.2600000000008
"n11";"w89";0.767239879;36.6100000000008
"n11";"w95";0.804947076;46.6800000000008
"n11";"w100";0.776762098;262.65
"n11";"w99";0.70971851;334.92
"n11";"w104";0.897143682;108.95
"n11";"w102";0.582546196;184.49
"n11";"w98";0.825148727;181.65
"n11";"w101";0.821717688;171.92
"n11";"w97";0.763035045;149.57
"n11";"w103";0.885718296;178.65
"n11";"w108";0.83694767;95.7799999999989
"n11";"w107";0.719239568;108.369999999999
"n11";"w112";0.87885854;86.5499999999989
"n11";"w110";0.860561797;64.9799999999989
"n11";"w106";0.805716231;74.4399999999989
"n11";"w109";0.8106705;82.4899999999989
"n11";"w105";0.812187929;66.5299999999989
"n11";"w111";0.826662096;75.3299999999989
"n11";"w116";0.783614313;156.039999999998
"n11";"w115";0.672006673;173.489999999998
"n11";"w120";0.888382499;85.3899999999985
"n11";"w118";0.793906267;85.4299999999985
"n11";"w114";0.806096169;91.5699999999985
"n11";"w117";0.810287082;111.289999999998
"n11";"w113";0.731391766;84.9599999999985
"n11";"w119";0.867440115;104.539999999998
"n11";"w124";0.83999123;82.6699999999993
"n11";"w123";0.719619506;86.6399999999993
"n11";"w128";0.87428595;69.6799999999993
"n11";"w126";0.855238032;48.5799999999993
"n11";"w122";0.81676342;58.6699999999993
"n11";"w125";0.822478143;68.7499999999993
"n11";"w121";0.789708394;50.3599999999993
"n11";"w127";0.813328902;59.4599999999993
"n11";"w132";0.747438468;258.6
"n11";"w131";0.711248701;370.05
"n11";"w136";0.895622773;108.61
"n11";"w134";0.590125223;188.86
"n11";"w130";0.814481475;180.37
"n11";"w133";0.808386235;163.64
"n11";"w129";0.792379557;158.9
"n11";"w135";0.868572967;169.88
"n11";"w140";0.813331222;88.0799999999997
"n11";"w139";0.723054604;103.71
"n11";"w144";0.871236589;79.1399999999997
"n11";"w142";0.852949707;56.6299999999997
"n11";"w138";0.782482621;65.8999999999997
"n11";"w141";0.781339909;74.4099999999997
"n11";"w137";0.794297806;58.2599999999997
"n11";"w143";0.825141766;66.4999999999997
"n11";"w148";0.777150736;123.899999999999
"n11";"w147";0.673141845;141.139999999999
"n11";"w152";0.887240946;73.299999999999
"n11";"w150";0.799991647;51.149999999999
"n11";"w146";0.808006297;70.009999999999
"n11";"w149";0.809910625;87.279999999999
"n11";"w145";0.731784465;60.039999999999
"n11";"w151";0.850670662;80.849999999999
"n11";"w12";0.819050586;93.28
"n11";"w11";0.703615728;104.84
"n11";"w16";0.875049305;83.32
"n11";"w14";0.851045959;59.86
"n11";"w10";0.798475378;72.2
"n11";"w13";0.794285045;80.14
"n11";"w9";0.814484376;61.86
"n11";"w15";0.816377102;70.36
"n11";"w156";0.809903084;67.0900000000001
"n11";"w155";0.697526288;70.2900000000001
"n11";"w160";0.876193758;57.6400000000001
"n11";"w158";0.846094591;33.9200000000001
"n11";"w154";0.81067282;44.5900000000001
"n11";"w157";0.81219663;53.2100000000001
"n11";"w153";0.77486183;35.5900000000001
"n11";"w159";0.822858081;45.6400000000001
"n11";"w164";0.776764418;244.62
"n11";"w163";0.713906523;321.4
"n11";"w168";0.896764905;111.82
"n11";"w166";0.560377571;172.84
"n11";"w162";0.812961726;162.4
"n11";"w165";0.802291574;161.27
"n11";"w161";0.732186444;137.04
"n11";"w167";0.879620735;166.77
"n11";"w172";0.828950421;93.6400000000013
"n11";"w171";0.721133455;108.100000000001
"n11";"w176";0.871998204;85.9000000000013
"n11";"w174";0.855611589;64.4200000000013
"n11";"w170";0.807240622;73.3900000000013
"n11";"w173";0.803433126;81.0100000000013
"n11";"w169";0.789323816;66.8600000000013
"n11";"w175";0.825901061;74.0100000000013
"n11";"w180";0.79200368;141.410000000002
"n11";"w179";0.694470547;163.880000000002
"n11";"w184";0.889144694;89.9500000000017
"n11";"w182";0.805331653;74.5500000000017
"n11";"w178";0.811049277;83.8300000000017
"n11";"w181";0.804193581;102.880000000002
"n11";"w177";0.74857596;76.9900000000017
"n11";"w183";0.864764891;95.2600000000017
"n11";"w188";0.832764877;82.1699999999994
"n11";"w187";0.69866494;90.4699999999994
"n11";"w192";0.87885796;71.6399999999994
"n11";"w190";0.858286233;49.2899999999994
"n11";"w186";0.809140309;59.1499999999994
"n11";"w189";0.812952445;68.6999999999994
"n11";"w185";0.775621125;50.7299999999994
"n11";"w191";0.819424723;60.3899999999994
"n11";"w196";0.732565222;298.550000000001
"n11";"w195";0.689903757;432.300000000001
"n11";"w200";0.902098531;97.4700000000006
"n11";"w198";0.518855338;211.920000000001
"n11";"w194";0.812951865;214.460000000001
"n11";"w197";0.814093417;87.1400000000006
"n11";"w193";0.611848944;230.920000000001
"n11";"w199";0.825903961;161.330000000001
"n11";"w204";0.815617227;81.1899999999996
"n11";"w203";0.719618926;99.6099999999996
"n11";"w208";0.868572386;76.0699999999996
"n11";"w206";0.806095009;57.3699999999996
"n11";"w202";0.796950987;66.4599999999996
"n11";"w205";0.796188792;60.5599999999996
"n11";"w201";0.754643358;61.2099999999996
"n11";"w207";0.828956222;66.8399999999996
"n11";"w212";0.728371408;160.04
"n11";"w211";0.65219308;156.63
"n11";"w216";0.891810637;70.4600000000003
"n11";"w214";0.605326201;80.8000000000003
"n11";"w210";0.792376077;89.5200000000003
"n11";"w213";0.790473489;49.3600000000003
"n11";"w209";0.646873376;110.49
"n11";"w215";0.807998756;86.9900000000003
"n11";"w220";0.666664926;63.9099999999993
"n11";"w219";0.667804159;69.9399999999993
"n11";"w224";0.869335742;49.6999999999993
"n11";"w222";0.769905242;32.7999999999993
"n11";"w218";0.79961751;43.5199999999993
"n11";"w221";0.798473058;36.3999999999993
"n11";"w217";0.619848512;38.1299999999993
"n11";"w223";0.808000497;44.6899999999993
"n11";"w228";0.750469266;270.49
"n11";"w227";0.697527448;343.45
"n11";"w232";0.905144991;103.16
"n11";"w230";0.455622146;187.65
"n11";"w226";0.811433275;188.24
"n11";"w229";0.814098058;89.5099999999996
"n11";"w225";0.652197721;217.42
"n11";"w231";0.821710148;150.88
"n11";"w20";0.785142184;156.02
"n11";"w19";0.642291504;146.31
"n11";"w24";0.881143385;72.8700000000001
"n11";"w22";0.737137232;77.9600000000001
"n11";"w18";0.806480747;91.0900000000001
"n11";"w21";0.803047968;108.5
"n11";"w17";0.777509791;79.0800000000001
"n11";"w23";0.851811635;102.29
"n11";"w236";0.815992524;87.8499999999978
"n11";"w235";0.721520933;108.739999999998
"n11";"w240";0.869330521;81.8499999999978
"n11";"w238";0.797328025;65.7899999999978
"n11";"w234";0.807233081;73.2899999999978
"n11";"w237";0.810662959;68.2899999999978
"n11";"w233";0.687991888;69.7599999999978
"n11";"w239";0.825134805;74.1899999999978
"n11";"w244";0.747418166;166.220000000002
"n11";"w243";0.693724013;201.810000000002
"n11";"w248";0.893715545;78.6600000000019
"n11";"w246";0.619054994;89.2200000000019
"n11";"w242";0.794294326;97.3600000000019
"n11";"w245";0.795815816;61.4300000000019
"n11";"w241";0.622075352;124.530000000002
"n11";"w247";0.820188078;97.3900000000019
"n11";"w252";0.688375306;77.6600000000004
"n11";"w251";0.668958473;80.9100000000004
"n11";"w256";0.876571955;62.8700000000004
"n11";"w254";0.773723758;46.9100000000004
"n11";"w250";0.809905404;56.6600000000004
"n11";"w253";0.806480167;50.5800000000004
"n11";"w249";0.649140239;51.6700000000004
"n11";"w255";0.810286502;57.4000000000004
"n11";"w260";0.766852981;286.370000000001
"n11";"w259";0.717704737;459.170000000001
"n11";"w264";0.908192031;104.260000000001
"n11";"w262";0.557722069;201.200000000001
"n11";"w258";0.812580048;206.490000000001
"n11";"w261";0.81219663;85.1900000000007
"n11";"w257";0.652549815;244.370000000001
"n11";"w263";0.822091825;153.610000000001
"n11";"w268";0.820569175;81.2999999999997
"n11";"w267";0.726854559;100.96
"n11";"w272";0.870859552;81.2899999999997
"n11";"w270";0.803045068;58.4599999999997
"n11";"w266";0.797334405;66.4699999999997
"n11";"w269";0.797337306;61.5199999999997
"n11";"w265";0.700567528;62.7899999999997
"n11";"w271";0.827047254;67.1999999999997
"n11";"w276";0.763427163;144.100000000001
"n11";"w275";0.698286163;192.940000000001
"n11";"w280";0.89752478;70.4700000000009
"n11";"w278";0.64417901;68.3200000000009
"n11";"w274";0.79809022;80.6400000000009
"n11";"w277";0.797714343;48.4100000000009
"n11";"w273";0.648754501;96.7500000000009
"n11";"w279";0.805713911;81.8600000000009
"n11";"w284";0.804568298;61.4000000000009
"n11";"w283";0.696388796;74.0800000000009
"n11";"w288";0.873910653;51.8200000000009
"n11";"w286";0.772567704;32.6000000000009
"n11";"w282";0.799623311;42.0600000000009
"n11";"w285";0.806474946;36.0100000000009
"n11";"w281";0.652217443;36.8000000000009
"n11";"w287";0.80418314;42.7900000000009
"n11";"w292";0.783236116;261.410000000001
"n11";"w291";0.725335969;389.340000000001
"n11";"w296";0.905143831;106.590000000001
"n11";"w294";0.50019896;173.540000000001
"n11";"w290";0.81524193;182.380000000001
"n11";"w293";0.81676284;91.530000000001
"n11";"w289";0.645319983;210.020000000001
"n11";"w295";0.812952445;147.240000000001
"n11";"w300";0.815991364;86.0000000000006
"n11";"w299";0.732190505;108.210000000001
"n11";"w304";0.869327041;81.4100000000006
"n11";"w302";0.795038539;64.2800000000006
"n11";"w298";0.801901775;72.6000000000006
"n11";"w301";0.800379125;67.0500000000006
"n11";"w297";0.698290223;67.6800000000006
"n11";"w303";0.819421242;73.0800000000006
"n11";"w308";0.7920002;155.09
"n11";"w307";0.706659868;203.08
"n11";"w312";0.897144843;80.1799999999997
"n11";"w310";0.663615566;81.0299999999997
"n11";"w306";0.804567718;91.2699999999997
"n11";"w309";0.804565398;61.0799999999997
"n11";"w305";0.649517276;110.79
"n11";"w311";0.820947373;92.7699999999997
"n11";"w28";0.820188658;72.4700000000001
"n11";"w27";0.655242441;67.0600000000001
"n11";"w32";0.87124123;57.0700000000001
"n11";"w30";0.843806846;35.3600000000001
"n11";"w26";0.808766752;45.1300000000001
"n11";"w29";0.81219373;58.3600000000001
"n11";"w25";0.767227698;35.5900000000001
"n11";"w31";0.81980408;48.4700000000001
"n11";"w316";0.811810892;74.6100000000049
"n11";"w315";0.713146648;85.6700000000049
"n11";"w320";0.873907752;63.5300000000049
"n11";"w318";0.783625334;46.1800000000049
"n11";"w314";0.81219489;54.5900000000049
"n11";"w317";0.8106734;54.7100000000049
"n11";"w313";0.710849621;50.7800000000049
"n11";"w319";0.817525035;55.9100000000049
"n11";"w324";0.77789959;257.600000000001
"n11";"w323";0.729144624;431.960000000001
"n11";"w328";0.909715842;118.540000000001
"n11";"w326";0.520775908;178.980000000001
"n11";"w322";0.824767629;175.880000000001
"n11";"w325";0.825529824;81.0100000000009
"n11";"w321";0.671619775;194.400000000001
"n11";"w327";0.812943744;138.020000000001
"n11";"w332";0.813712319;77.5799999999983
"n11";"w331";0.731808247;98.8399999999983
"n11";"w336";0.869714519;72.9199999999983
"n11";"w334";0.803042748;54.9199999999983
"n11";"w330";0.791999619;64.5499999999983
"n11";"w333";0.798858796;58.4899999999983
"n11";"w329";0.71540075;59.3999999999983
"n11";"w335";0.830092554;64.0699999999983
"n11";"w340";0.790090071;123.739999999997
"n11";"w339";0.710472584;165.699999999997
"n11";"w344";0.891813537;69.7699999999965
"n11";"w342";0.704375023;49.2599999999965
"n11";"w338";0.808760951;68.7799999999965
"n11";"w341";0.805717392;62.8499999999965
"n11";"w337";0.639629622;94.1099999999965
"n11";"w343";0.794659182;71.2999999999965
"n11";"w348";0.804572939;59.2399999999991
"n11";"w347";0.720383441;73.3799999999991
"n11";"w352";0.870861292;52.4899999999991
"n11";"w350";0.779811458;33.1699999999991
"n11";"w346";0.805333974;41.5499999999991
"n11";"w349";0.806095589;35.9699999999991
"n11";"w345";0.705905794;38.4099999999991
"n11";"w351";0.804951136;42.8699999999991
"n11";"w356";0.788185744;245.87
"n11";"w355";0.746284734;386.78
"n11";"w360";0.905907186;122.23
"n11";"w358";0.468201266;161.45
"n11";"w354";0.815624768;162.75
"n11";"w357";0.81676574;86.81
"n11";"w353";0.667425381;178.42
"n11";"w359";0.8041843;137.13
"n11";"w364";0.809137409;84.23
"n11";"w363";0.729135924;106.45
"n11";"w368";0.865136708;80.36
"n11";"w366";0.795039699;63.01
"n11";"w362";0.791997299;70.36
"n11";"w365";0.788951419;65.98
"n11";"w361";0.657505824;67.94
"n11";"w367";0.833520692;71.98
"n11";"w372";0.802669191;140.959999999997
"n11";"w371";0.715421052;178.059999999997
"n11";"w376";0.894097802;85.0799999999968
"n11";"w374";0.693330735;74.2499999999968
"n11";"w370";0.804955776;83.5399999999968
"n11";"w373";0.805715651;59.7499999999968
"n11";"w369";0.685338127;108.689999999997
"n11";"w375";0.816373042;87.2499999999968
"n11";"w380";0.810285342;74.0999999999994
"n11";"w379";0.727999592;84.8699999999994
"n11";"w384";0.878098665;64.2899999999994
"n11";"w382";0.786296497;46.7799999999994
"n11";"w378";0.812955925;55.5599999999994
"n11";"w381";0.812955925;50.0299999999994
"n11";"w377";0.672776409;51.5699999999994
"n11";"w383";0.808383914;56.9899999999994
"n11";"w36";0.791994979;273.16
"n11";"w35";0.680002181;321.36
"n11";"w40";0.900191883;106.62
"n11";"w38";0.461357171;189.99
"n11";"w34";0.823234538;199.46
"n11";"w37";0.822092405;178
"n11";"w33";0.765347153;158.8
"n11";"w39";0.884580224;191.03
"n11";"w44";0.841134522;98.7000000000004
"n11";"w43";0.707042706;105.88
"n11";"w48";0.871999944;91.4300000000004
"n11";"w46";0.860565277;67.9700000000004
"n11";"w42";0.804961577;77.0200000000004
"n11";"w45";0.804577579;85.7100000000004
"n11";"w41";0.756943284;69.3100000000004
"n11";"w47";0.822086605;78.0100000000004
"n11";"w52";0.799993387;166.64
"n11";"w51";0.678099593;164.81
"n11";"w56";0.886478751;84.6300000000001
"n11";"w54";0.751235522;87.6400000000001
"n11";"w50";0.810284182;98.1700000000001
"n11";"w53";0.819047685;118.82
"n11";"w49";0.799624471;87.5900000000001
"n11";"w55";0.868959865;113.33
"n11";"w60";0.852188092;85.6799999999994
"n11";"w59";0.691820266;87.9099999999994
"n11";"w64";0.879621315;70.5699999999994
"n11";"w62";0.850665442;48.8499999999994
"n11";"w58";0.814857932;65.5599999999994
"n11";"w61";0.812567287;71.2099999999994
"n11";"w57";0.769528205;52.1099999999994
"n11";"w63";0.81980466;60.9099999999994
