"data";"pstrat";"user.x";"no.terms";"user.y";"workflow";"algorithm";"accuracy"
"o13";"p38";19.4499999999971;279;5.44;"w301";"C5.0Tree";0.908289399
"o13";"p39";7.70000000000073;687;22.19;"w312";"ranger";0.934868669
"o13";"p39";7.70000000000073;687;45.48;"w308";"knn";0.801064614
"o13";"p39";7.70000000000073;687;17.7;"w311";"svmLinear2";0.855560001
"o13";"p39";7.70000000000073;687;17.92;"w306";"J48";0.896322883
"o13";"p39";7.70000000000073;687;39.31;"w307";"JRip";0.875932812
"o13";"p39";7.70000000000073;687;12.61;"w310";"lda";0.855112816
"o13";"p39";7.70000000000073;687;27.36;"w305";"nnet";0.900309891
"o13";"p39";7.70000000000073;687;13.26;"w309";"C5.0Tree";0.893671154
"o13";"p4";9.64000000000033;195;10.95;"w32";"ranger";0.934426975
"o13";"p4";9.64000000000033;195;2.2;"w28";"knn";0.823667075
"o13";"p4";9.64000000000033;195;6.61;"w31";"svmLinear2";0.903410375
"o13";"p4";9.64000000000033;195;4.47;"w26";"J48";0.906511643
"o13";"p4";9.64000000000033;195;8.58;"w27";"JRip";0.847134093
"o13";"p4";9.64000000000033;195;2.99;"w30";"lda";0.926005774
"o13";"p4";9.64000000000033;195;3.17;"w25";"nnet";0.904296115
"o13";"p4";9.64000000000033;195;10.05;"w29";"C5.0Tree";0.897647179
"o13";"p40";13.5;184;8.95;"w320";"ranger";0.936194533
"o13";"p40";13.5;184;2.06;"w316";"knn";0.857775529
"o13";"p40";13.5;184;5.06;"w319";"svmLinear2";0.906074656
"o13";"p40";13.5;184;3.93;"w314";"J48";0.90740209
"o13";"p40";13.5;184;8.48;"w315";"JRip";0.890560472
"o13";"p40";13.5;184;3.04;"w318";"lda";0.922464382
"o13";"p40";13.5;184;3.25;"w313";"nnet";0.916698048
"o13";"p40";13.5;184;3.96;"w317";"C5.0Tree";0.906514781
"o13";"p41";10.1699999999983;1239;41.04;"w328";"ranger";0.937084981
"o13";"p41";10.1699999999983;1239;84.39;"w324";"knn";0.789995607
"o13";"p41";10.1699999999983;1239;38.55;"w327";"svmLinear2";0.894548265
"o13";"p41";10.1699999999983;1239;40.09;"w322";"J48";0.879925312
"o13";"p41";10.1699999999983;1239;82.33;"w323";"JRip";0.867526517
"o13";"p41";10.1699999999983;1239;39.84;"w326";"lda";0.780233635
"o13";"p41";10.1699999999983;1239;53.56;"w321";"nnet";0.910935637
"o13";"p41";10.1699999999983;1239;25.65;"w325";"C5.0Tree";0.888787422
"o13";"p42";22.0199999999968;295;13.03;"w336";"ranger";0.938856461
"o13";"p42";22.0199999999968;295;12.99;"w332";"knn";0.871071048
"o13";"p42";22.0199999999968;295;6.21;"w335";"svmLinear2";0.898974612
"o13";"p42";22.0199999999968;295;6.5;"w330";"J48";0.905625118
"o13";"p42";22.0199999999968;295;14.19;"w331";"JRip";0.882595086
"o13";"p42";22.0199999999968;295;4.36;"w334";"lda";0.935759116
"o13";"p42";22.0199999999968;295;5.42;"w329";"nnet";0.931324923
"o13";"p42";22.0199999999968;295;6.24;"w333";"C5.0Tree";0.896318961
"o13";"p43";10.1200000000026;621;21.51;"w344";"ranger";0.936196887
"o13";"p43";10.1200000000026;621;41.19;"w340";"knn";0.791325394
"o13";"p43";10.1200000000026;621;15.69;"w343";"svmLinear2";0.867520241
"o13";"p43";10.1200000000026;621;15.86;"w338";"J48";0.884354014
"o13";"p43";10.1200000000026;621;31.14;"w339";"JRip";0.877710569
"o13";"p43";10.1200000000026;621;11.55;"w342";"lda";0.851120316
"o13";"p43";10.1200000000026;621;21.86;"w337";"nnet";0.901630264
"o13";"p43";10.1200000000026;621;20.45;"w341";"C5.0Tree";0.891891044
"o13";"p44";14.9199999999983;180;9.59;"w352";"ranger";0.931767401
"o13";"p44";14.9199999999983;180;2.03;"w348";"knn";0.854230214
"o13";"p44";14.9199999999983;180;5.3;"w351";"svmLinear2";0.908287046
"o13";"p44";14.9199999999983;180;3.94;"w346";"J48";0.903853637
"o13";"p44";14.9199999999983;180;8.01;"w347";"JRip";0.885683016
"o13";"p44";14.9199999999983;180;3.27;"w350";"lda";0.922904506
"o13";"p44";14.9199999999983;180;3.42;"w345";"nnet";0.914927352
"o13";"p44";14.9199999999983;180;4.09;"w349";"C5.0Tree";0.899421798
"o13";"p45";12.2099999999991;1104;35.32;"w360";"ranger";0.94018468
"o13";"p45";12.2099999999991;1104;74.44;"w356";"knn";0.807265581
"o13";"p45";12.2099999999991;1104;31.83;"w359";"svmLinear2";0.8701806
"o13";"p45";12.2099999999991;1104;33.44;"w354";"J48";0.900761784
"o13";"p45";12.2099999999991;1104;68.05;"w355";"JRip";0.877270445
"o13";"p45";12.2099999999991;1104;36.07;"w358";"lda";0.778459016
"o13";"p45";12.2099999999991;1104;49.34;"w353";"nnet";0.910934068
"o13";"p45";12.2099999999991;1104;21.55;"w357";"C5.0Tree";0.902529342
"o13";"p46";22.25;275;11.61;"w368";"ranger";0.940625588
"o13";"p46";22.25;275;8.79;"w364";"knn";0.862645139
"o13";"p46";22.25;275;5.89;"w367";"svmLinear2";0.905170087
"o13";"p46";22.25;275;5.82;"w362";"J48";0.911830791
"o13";"p46";22.25;275;13.04;"w363";"JRip";0.895874914
"o13";"p46";22.25;275;4.06;"w366";"lda";0.930880092
"o13";"p46";22.25;275;6.32;"w361";"nnet";0.92113381
"o13";"p46";22.25;275;5.68;"w365";"C5.0Tree";0.907846137
"o13";"p47";12.1399999999994;609;20.89;"w376";"ranger";0.933095619
"o13";"p47";12.1399999999994;609;40.5;"w372";"knn";0.80593344
"o13";"p47";12.1399999999994;609;15.11;"w375";"svmLinear2";0.854230214
"o13";"p47";12.1399999999994;609;14.85;"w370";"J48";0.901196416
"o13";"p47";12.1399999999994;609;29.15;"w371";"JRip";0.876838166
"o13";"p47";12.1399999999994;609;10.99;"w374";"lda";0.86441662
"o13";"p47";12.1399999999994;609;21.53;"w369";"nnet";0.908730308
"o13";"p47";12.1399999999994;609;11.45;"w373";"C5.0Tree";0.902085295
"o13";"p48";16.7799999999988;179;8.86;"w384";"ranger";0.93309405
"o13";"p48";16.7799999999988;179;2.06;"w380";"knn";0.859102962
"o13";"p48";16.7799999999988;179;5.47;"w383";"svmLinear2";0.903410375
"o13";"p48";16.7799999999988;179;3.81;"w378";"J48";0.904300822
"o13";"p48";16.7799999999988;179;7.3;"w379";"JRip";0.868865719
"o13";"p48";16.7799999999988;179;3.03;"w382";"lda";0.916704324
"o13";"p48";16.7799999999988;179;3.27;"w377";"nnet";0.91714288
"o13";"p48";16.7799999999988;179;4.14;"w381";"C5.0Tree";0.905628256
"o13";"p5";5.49000000000024;1267;36.25;"w40";"ranger";0.937083412
"o13";"p5";5.49000000000024;1267;87.1;"w36";"knn";0.799736396
"o13";"p5";5.49000000000024;1267;43.01;"w39";"svmLinear2";0.890553411
"o13";"p5";5.49000000000024;1267;46.75;"w34";"J48";0.887900898
"o13";"p5";5.49000000000024;1267;59.24;"w35";"JRip";0.848474863
"o13";"p5";5.49000000000024;1267;42.86;"w38";"lda";0.776693027
"o13";"p5";5.49000000000024;1267;37.88;"w33";"nnet";0.90162948
"o13";"p5";5.49000000000024;1267;60.64;"w37";"C5.0Tree";0.898536842
"o13";"p6";17.8899999999999;304;13.44;"w48";"ranger";0.94018468
"o13";"p6";17.8899999999999;304;14.72;"w44";"knn";0.846704952
"o13";"p6";17.8899999999999;304;6.61;"w47";"svmLinear2";0.900749231
"o13";"p6";17.8899999999999;304;7.39;"w42";"J48";0.908287046
"o13";"p6";17.8899999999999;304;12.55;"w43";"JRip";0.852022532
"o13";"p6";17.8899999999999;304;4.82;"w46";"lda";0.9353135
"o13";"p6";17.8899999999999;304;4.7;"w41";"nnet";0.909609772
"o13";"p6";17.8899999999999;304;14.32;"w45";"C5.0Tree";0.902079803
"o13";"p7";5.5;748;25.5;"w56";"ranger";0.932652357
"o13";"p7";5.5;748;50.03;"w52";"knn";0.800612722
"o13";"p7";5.5;748;21.54;"w55";"svmLinear2";0.870624647
"o13";"p7";5.5;748;21.13;"w50";"J48";0.891439151
"o13";"p7";5.5;748;32.69;"w51";"JRip";0.849805435
"o13";"p7";5.5;748;14.66;"w54";"lda";0.857333051
"o13";"p7";5.5;748;20.98;"w49";"nnet";0.893212201
"o13";"p7";5.5;748;36.59;"w53";"C5.0Tree";0.899420228
"o13";"p8";11.71;201;10.81;"w64";"ranger";0.934865531
"o13";"p8";11.71;201;2.44;"w60";"knn";0.832977154
"o13";"p8";11.71;201;6.06;"w63";"svmLinear2";0.898540764
"o13";"p8";11.71;201;4.53;"w58";"J48";0.906955689
"o13";"p8";11.71;201;9.85;"w59";"JRip";0.875938304
"o13";"p8";11.71;201;2.3;"w62";"lda";0.9198001
"o13";"p8";11.71;201;3.13;"w57";"nnet";0.906074656
"o13";"p8";11.71;201;9.96;"w61";"C5.0Tree";0.903851283
"o13";"p9";5.80000000000018;1363;39.74;"w72";"ranger";0.937085765
"o13";"p9";5.80000000000018;1363;94.56;"w68";"knn";0.814358564
"o13";"p9";5.80000000000018;1363;48.18;"w71";"svmLinear2";0.900751585
"o13";"p9";5.80000000000018;1363;50.99;"w66";"J48";0.889666886
"o13";"p9";5.80000000000018;1363;82.52;"w67";"JRip";0.85289572
"o13";"p9";5.80000000000018;1363;50.5;"w70";"lda";0.769599259
"o13";"p9";5.80000000000018;1363;45.39;"w65";"nnet";0.911378115
"o13";"p9";5.80000000000018;1363;67.45;"w69";"C5.0Tree";0.893657033
"o14";"p1";2.91999999999999;1341;39.1;"w8";"ranger";0.912659468
"o14";"p1";2.91999999999999;1341;45.52;"w7";"svmLinear2";0.850761963
"o14";"p1";2.91999999999999;1341;78.51;"w4";"knn";0.766778546
"o14";"p1";2.91999999999999;1341;42.56;"w1";"nnet";0.880512471
"o14";"p1";2.91999999999999;1341;52.58;"w2";"J48";0.845951506
"o14";"p1";2.91999999999999;1341;69.5;"w3";"JRip";0.844521177
"o14";"p1";2.91999999999999;1341;45.91;"w6";"lda";0.677527831
"o14";"p1";2.91999999999999;1341;64.09;"w5";"C5.0Tree";0.852203327
"o14";"p10";17.2200000000003;231;11.76;"w80";"ranger";0.908819781
"o14";"p10";17.2200000000003;231;6.29;"w79";"svmLinear2";0.881477708
"o14";"p10";17.2200000000003;231;7.37;"w76";"knn";0.830113801
"o14";"p10";17.2200000000003;231;3.44;"w73";"nnet";0.873794614
"o14";"p10";17.2200000000003;231;5.25;"w74";"J48";0.859394564
"o14";"p10";17.2200000000003;231;9.56;"w75";"JRip";0.858449657
"o14";"p10";17.2200000000003;231;3.64;"w78";"lda";0.91746809
"o14";"p10";17.2200000000003;231;10.5;"w77";"C5.0Tree";0.866114288
"o14";"p11";5.09000000000015;643;23.45;"w88";"ranger";0.904020386
"o14";"p11";5.09000000000015;643;17.36;"w87";"svmLinear2";0.81957094
"o14";"p11";5.09000000000015;643;36.41;"w84";"knn";0.784064099
"o14";"p11";5.09000000000015;643;15.52;"w81";"nnet";0.830114678
"o14";"p11";5.09000000000015;643;17.79;"w82";"J48";0.84116041
"o14";"p11";5.09000000000015;643;29.28;"w83";"JRip";0.864685808
"o14";"p11";5.09000000000015;643;12.19;"w86";"lda";0.817659827
"o14";"p11";5.09000000000015;643;29.11;"w85";"C5.0Tree";0.858908283
"o14";"p12";9.98999999999978;139;8.81;"w96";"ranger";0.893940835
"o14";"p12";9.98999999999978;139;4.89;"w95";"svmLinear2";0.879064652
"o14";"p12";9.98999999999978;139;2;"w92";"knn";0.817644218
"o14";"p12";9.98999999999978;139;2.23;"w89";"nnet";0.874255128
"o14";"p12";9.98999999999978;139;3.45;"w90";"J48";0.858923026
"o14";"p12";9.98999999999978;139;6;"w91";"JRip";0.85844226
"o14";"p12";9.98999999999978;139;2.55;"w94";"lda";0.894427134
"o14";"p12";9.98999999999978;139;6.75;"w93";"C5.0Tree";0.867075827
"o14";"p13";6.89999999999964;1156;34.7;"w104";"ranger";0.91697442
"o14";"p13";6.89999999999964;1156;37.08;"w103";"svmLinear2";0.853163932
"o14";"p13";6.89999999999964;1156;67.03;"w100";"knn";0.79747954
"o14";"p13";6.89999999999964;1156;35.1;"w97";"nnet";0.886264173
"o14";"p13";6.89999999999964;1156;36.8;"w98";"J48";0.839236392
"o14";"p13";6.89999999999964;1156;59.45;"w99";"JRip";0.850777615
"o14";"p13";6.89999999999964;1156;36.38;"w102";"lda";0.762002161
"o14";"p13";6.89999999999964;1156;53.41;"w101";"C5.0Tree";0.850300509
"o14";"p14";17.119999999999;113;7.5;"w112";"ranger";0.893460059
"o14";"p14";17.119999999999;113;3.73;"w111";"svmLinear2";0.880027092
"o14";"p14";17.119999999999;113;1.49;"w108";"knn";0.821474681
"o14";"p14";17.119999999999;113;2.08;"w105";"nnet";0.884834795
"o14";"p14";17.119999999999;113;3.05;"w106";"J48";0.862753503
"o14";"p14";17.119999999999;113;5.01;"w107";"JRip";0.851243637
"o14";"p14";17.119999999999;113;2.15;"w110";"lda";0.897308062
"o14";"p14";17.119999999999;113;5.54;"w109";"C5.0Tree";0.86179841
"o14";"p15";6.94000000000051;639;22.47;"w120";"ranger";0.907858242
"o14";"p15";6.94000000000051;639;17.39;"w119";"svmLinear2";0.821983996
"o14";"p15";6.94000000000051;639;36.21;"w116";"knn";0.776375464
"o14";"p15";6.94000000000051;639;17.69;"w113";"nnet";0.839248367
"o14";"p15";6.94000000000051;639;17.03;"w114";"J48";0.842610976
"o14";"p15";6.94000000000051;639;28.91;"w115";"JRip";0.847403013
"o14";"p15";6.94000000000051;639;11.35;"w118";"lda";0.821496774
"o14";"p15";6.94000000000051;639;28.91;"w117";"C5.0Tree";0.837820806
"o14";"p16";11.8300000000017;89;6.83;"w128";"ranger";0.896336373
"o14";"p16";11.8300000000017;89;3.4;"w127";"svmLinear2";0.885310031
"o14";"p16";11.8300000000017;89;1.37;"w124";"knn";0.826765904
"o14";"p16";11.8300000000017;89;1.86;"w121";"nnet";0.881482297
"o14";"p16";11.8300000000017;89;2.59;"w122";"J48";0.864674735
"o14";"p16";11.8300000000017;89;4.09;"w123";"JRip";0.854600731
"o14";"p16";11.8300000000017;89;2.34;"w126";"lda";0.893468357
"o14";"p16";11.8300000000017;89;4.61;"w125";"C5.0Tree";0.864199488
"o14";"p17";9.09000000000015;1149;38.5;"w136";"ranger";0.916019319
"o14";"p17";9.09000000000015;1149;36.61;"w135";"svmLinear2";0.855089784
"o14";"p17";9.09000000000015;1149;65.5;"w132";"knn";0.79605105
"o14";"p17";9.09000000000015;1149;35.54;"w129";"nnet";0.874276281
"o14";"p17";9.09000000000015;1149;38.8;"w130";"J48";0.846925002
"o14";"p17";9.09000000000015;1149;59.25;"w131";"JRip";0.857484413
"o14";"p17";9.09000000000015;1149;32.77;"w134";"lda";0.747588301
"o14";"p17";9.09000000000015;1149;53.45;"w133";"C5.0Tree";0.844522085
"o14";"p18";19.2700000000004;230;11.48;"w144";"ranger";0.908825303
"o14";"p18";19.2700000000004;230;6.06;"w143";"svmLinear2";0.883873263
"o14";"p18";19.2700000000004;230;7.32;"w140";"knn";0.833951657
"o14";"p18";19.2700000000004;230;3.48;"w137";"nnet";0.873794621
"o14";"p18";19.2700000000004;230;5.27;"w138";"J48";0.858434875
"o14";"p18";19.2700000000004;230;9.96;"w139";"JRip";0.84789667
"o14";"p18";19.2700000000004;230;3.5;"w142";"lda";0.918903945
"o14";"p18";19.2700000000004;230;10.73;"w141";"C5.0Tree";0.870892508
"o14";"p19";9.04999999999927;564;20.71;"w152";"ranger";0.90929501
"o14";"p19";9.04999999999927;564;14.34;"w151";"svmLinear2";0.820048021
"o14";"p19";9.04999999999927;564;31.84;"w148";"knn";0.775893786
"o14";"p19";9.04999999999927;564;12.13;"w145";"nnet";0.834440682
"o14";"p19";9.04999999999927;564;15.41;"w146";"J48";0.83925022
"o14";"p19";9.04999999999927;564;25.3;"w147";"JRip";0.859404725
"o14";"p19";9.04999999999927;564;10.14;"w150";"lda";0.839253893
"o14";"p19";9.04999999999927;564;25.43;"w149";"C5.0Tree";0.844044077
"o14";"p2";15.29;235;11.71;"w16";"ranger";0.909297782
"o14";"p2";15.29;235;6.45;"w15";"svmLinear2";0.886273408
"o14";"p2";15.29;235;7.66;"w12";"knn";0.832999339
"o14";"p2";15.29;235;3.56;"w9";"nnet";0.876680148
"o14";"p2";15.29;235;5.43;"w10";"J48";0.863715961
"o14";"p2";15.29;235;10.1;"w11";"JRip";0.863236129
"o14";"p2";15.29;235;3.72;"w14";"lda";0.921779344
"o14";"p2";15.29;235;10.89;"w13";"C5.0Tree";0.865150908
"o14";"p20";13.1999999999989;138;8.58;"w160";"ranger";0.89585746
"o14";"p20";13.1999999999989;138;4.94;"w159";"svmLinear2";0.880981269
"o14";"p20";13.1999999999989;138;1.94;"w156";"knn";0.817164375
"o14";"p20";13.1999999999989;138;2.15;"w153";"nnet";0.822920779
"o14";"p20";13.1999999999989;138;3.47;"w154";"J48";0.860358878
"o14";"p20";13.1999999999989;138;5.78;"w155";"JRip";0.86132503
"o14";"p20";13.1999999999989;138;2.44;"w158";"lda";0.892505892
"o14";"p20";13.1999999999989;138;6.86;"w157";"C5.0Tree";0.867533583
"o14";"p21";10.9599999999991;1061;32.64;"w168";"ranger";0.917939639
"o14";"p21";10.9599999999991;1061;33.11;"w167";"svmLinear2";0.853656669
"o14";"p21";10.9599999999991;1061;60.09;"w164";"knn";0.791250722
"o14";"p21";10.9599999999991;1061;31.67;"w161";"nnet";0.857020226
"o14";"p21";10.9599999999991;1061;32.22;"w162";"J48";0.849816062
"o14";"p21";10.9599999999991;1061;54.33;"w163";"JRip";0.854132838
"o14";"p21";10.9599999999991;1061;29.83;"w166";"lda";0.776394811
"o14";"p21";10.9599999999991;1061;49.21;"w165";"C5.0Tree";0.857978982
"o14";"p22";19.9099999999999;112;7.69;"w176";"ranger";0.897304364
"o14";"p22";19.9099999999999;112;3.8;"w175";"svmLinear2";0.880027085
"o14";"p22";19.9099999999999;112;1.48;"w172";"knn";0.81907454
"o14";"p22";19.9099999999999;112;2.04;"w169";"nnet";0.885319241
"o14";"p22";19.9099999999999;112;2.93;"w170";"J48";0.85603933
"o14";"p22";19.9099999999999;112;5;"w171";"JRip";0.850296832
"o14";"p22";19.9099999999999;112;2.3;"w174";"lda";0.897792505
"o14";"p22";19.9099999999999;112;5.55;"w173";"C5.0Tree";0.853642859
"o14";"p23";10.8299999999981;569;20.68;"w184";"ranger";0.911698863
"o14";"p23";10.8299999999981;569;14.72;"w183";"svmLinear2";0.820056305
"o14";"p23";10.8299999999981;569;32.12;"w180";"knn";0.780226218
"o14";"p23";10.8299999999981;569;11.13;"w177";"nnet";0.832522222
"o14";"p23";10.8299999999981;569;14.29;"w178";"J48";0.845008391
"o14";"p23";10.8299999999981;569;23.12;"w179";"JRip";0.848365489
"o14";"p23";10.8299999999981;569;10.43;"w182";"lda";0.829191829
"o14";"p23";10.8299999999981;569;25.81;"w181";"C5.0Tree";0.852213446
"o14";"p24";15;88;7.5;"w192";"ranger";0.893938983
"o14";"p24";15;88;3.3;"w191";"svmLinear2";0.887710186
"o14";"p24";15;88;1.38;"w188";"knn";0.829156859
"o14";"p24";15;88;1.86;"w185";"nnet";0.88291723
"o14";"p24";15;88;2.63;"w186";"J48";0.856520099
"o14";"p24";15;88;4.27;"w187";"JRip";0.855089802
"o14";"p24";15;88;2;"w190";"lda";0.892027891
"o14";"p24";15;88;4.59;"w189";"C5.0Tree";0.854123628
"o14";"p25";2.95000000000073;1341;37.97;"w200";"ranger";0.91217778
"o14";"p25";2.95000000000073;1341;42.18;"w199";"svmLinear2";0.832518553
"o14";"p25";2.95000000000073;1341;77.47;"w196";"knn";0.64779481
"o14";"p25";2.95000000000073;1341;58.05;"w193";"nnet";0.869513738
"o14";"p25";2.95000000000073;1341;47.31;"w194";"J48";0.869466782
"o14";"p25";2.95000000000073;1341;67.05;"w195";"JRip";0.841650375
"o14";"p25";2.95000000000073;1341;44.97;"w198";"lda";0.64487887
"o14";"p25";2.95000000000073;1341;26.59;"w197";"C5.0Tree";0.860359811
"o14";"p26";15.3300000000017;220;9.69;"w208";"ranger";0.907853632
"o14";"p26";15.3300000000017;220;5.45;"w207";"svmLinear2";0.898263145
"o14";"p26";15.3300000000017;220;6.54;"w204";"knn";0.714950427
"o14";"p26";15.3300000000017;220;4.04;"w201";"nnet";0.899701744
"o14";"p26";15.3300000000017;220;4.83;"w202";"J48";0.866595963
"o14";"p26";15.3300000000017;220;9.14;"w203";"JRip";0.852700695
"o14";"p26";15.3300000000017;220;3.39;"w206";"lda";0.911222704
"o14";"p26";15.3300000000017;220;4.47;"w205";"C5.0Tree";0.874265243
"o14";"p27";2.92000000000189;707;24.83;"w216";"ranger";0.905942526
"o14";"p27";2.92000000000189;707;18.76;"w215";"svmLinear2";0.808534461
"o14";"p27";2.92000000000189;707;39.82;"w212";"knn";0.645379919
"o14";"p27";2.92000000000189;707;27.39;"w209";"nnet";0.818126861
"o14";"p27";2.92000000000189;707;19.53;"w210";"J48";0.86274616
"o14";"p27";2.92000000000189;707;30.37;"w211";"JRip";0.85411812
"o14";"p27";2.92000000000189;707;12.66;"w214";"lda";0.775892864
"o14";"p27";2.92000000000189;707;13.52;"w213";"C5.0Tree";0.853636417
"o14";"p28";8.38000000000102;134;7.62;"w224";"ranger";0.900177913
"o14";"p28";8.38000000000102;134;4.56;"w223";"svmLinear2";0.887232185
"o14";"p28";8.38000000000102;134;1.81;"w220";"knn";0.716397342
"o14";"p28";8.38000000000102;134;2.52;"w217";"nnet";0.873310199
"o14";"p28";8.38000000000102;134;3.34;"w218";"J48";0.863715038
"o14";"p28";8.38000000000102;134;5.27;"w219";"JRip";0.850765629
"o14";"p28";8.38000000000102;134;2.36;"w222";"lda";0.89586667
"o14";"p28";8.38000000000102;134;4.33;"w221";"C5.0Tree";0.874265243
"o14";"p29";4.88999999999942;1224;41.67;"w232";"ranger";0.912175941
"o14";"p29";4.88999999999942;1224;36.59;"w231";"svmLinear2";0.834926062
"o14";"p29";4.88999999999942;1224;70.14;"w228";"knn";0.665063788
"o14";"p29";4.88999999999942;1224;56.73;"w225";"nnet";0.864203204
"o14";"p29";4.88999999999942;1224;38.65;"w226";"J48";0.860357976
"o14";"p29";4.88999999999942;1224;64.16;"w227";"JRip";0.841649452
"o14";"p29";4.88999999999942;1224;38.57;"w230";"lda";0.682340116
"o14";"p29";4.88999999999942;1224;23.19;"w229";"C5.0Tree";0.854604401
"o14";"p3";3.07999999999993;707;24.89;"w24";"ranger";0.90114497
"o14";"p3";3.07999999999993;707;20.22;"w23";"svmLinear2";0.814293527
"o14";"p3";3.07999999999993;707;40;"w20";"knn";0.760065285
"o14";"p3";3.07999999999993;707;19.32;"w17";"nnet";0.832538772
"o14";"p3";3.07999999999993;707;19.74;"w18";"J48";0.844996427
"o14";"p3";3.07999999999993;707;31.36;"w19";"JRip";0.844532229
"o14";"p3";3.07999999999993;707;13.35;"w22";"lda";0.812386091
"o14";"p3";3.07999999999993;707;33.17;"w21";"C5.0Tree";0.849808701
"o14";"p30";15.869999999999;105;6.67;"w240";"ranger";0.891055294
"o14";"p30";15.869999999999;105;3.63;"w239";"svmLinear2";0.88146021
"o14";"p30";15.869999999999;105;1.42;"w236";"knn";0.809006964
"o14";"p30";15.869999999999;105;2.34;"w233";"nnet";0.893950039
"o14";"p30";15.869999999999;105;2.95;"w234";"J48";0.857479789
"o14";"p30";15.869999999999;105;4.55;"w235";"JRip";0.846933307
"o14";"p30";15.869999999999;105;2.23;"w238";"lda";0.889143276
"o14";"p30";15.869999999999;105;2.71;"w237";"C5.0Tree";0.861324097
"o14";"p31";4.81000000000131;701;21.78;"w248";"ranger";0.907374715
"o14";"p31";4.81000000000131;701;18.2;"w247";"svmLinear2";0.786467011
"o14";"p31";4.81000000000131;701;39.52;"w244";"knn";0.665546406
"o14";"p31";4.81000000000131;701;27.05;"w241";"nnet";0.846934237
"o14";"p31";4.81000000000131;701;19.42;"w242";"J48";0.85604119
"o14";"p31";4.81000000000131;701;32.1;"w243";"JRip";0.855092528
"o14";"p31";4.81000000000131;701;12.48;"w246";"lda";0.78550729
"o14";"p31";4.81000000000131;701;13.5;"w245";"C5.0Tree";0.851729915
"o14";"p32";10.119999999999;86;6.08;"w256";"ranger";0.889615747
"o14";"p32";10.119999999999;86;3.31;"w255";"svmLinear2";0.882913567
"o14";"p32";10.119999999999;86;1.33;"w252";"knn";0.804200205
"o14";"p32";10.119999999999;86;2.09;"w249";"nnet";0.873354341
"o14";"p32";10.119999999999;86;2.72;"w250";"J48";0.857959635
