"data";"workflow";"time"
"n18";"w261";26.550000000001
"n18";"w260";68.460000000001
"n18";"w263";25.790000000001
"n18";"w257";49.350000000001
"n18";"w262";42.140000000001
"n18";"w259";67.090000000001
"n18";"w258";40.430000000001
"n18";"w272";35.0399999999999
"n18";"w269";26.7999999999999
"n18";"w268";47.4899999999999
"n18";"w271";25.5599999999999
"n18";"w265";33.1199999999999
"n18";"w270";26.9399999999999
"n18";"w267";41.7899999999999
"n18";"w266";30.2399999999999
"n18";"w280";21.9299999999969
"n18";"w277";15.3299999999969
"n18";"w276";34.7199999999969
"n18";"w279";13.5699999999969
"n18";"w273";20.9699999999969
"n18";"w278";14.7099999999969
"n18";"w275";29.5999999999969
"n18";"w274";17.8199999999969
"n18";"w288";20.7100000000013
"n18";"w285";15.6500000000013
"n18";"w284";27.1500000000013
"n18";"w287";14.6500000000013
"n18";"w281";14.7800000000013
"n18";"w286";14.5100000000013
"n18";"w283";24.3900000000013
"n18";"w282";17.0100000000013
"n18";"w296";40.6900000000004
"n18";"w293";31.2700000000004
"n18";"w292";73.9800000000004
"n18";"w295";30.8000000000004
"n18";"w289";51.2400000000004
"n18";"w294";55.5500000000004
"n18";"w291";70.3200000000004
"n18";"w290";44.9900000000004
"n18";"w304";38.4499999999988
"n18";"w301";31.7199999999988
"n18";"w300";51.5799999999988
"n18";"w303";29.9099999999988
"n18";"w297";38.8999999999988
"n18";"w302";31.1699999999988
"n18";"w299";45.5299999999988
"n18";"w298";34.1299999999988
"n18";"w312";27.4399999999983
"n18";"w309";21.0499999999983
"n18";"w308";41.8999999999983
"n18";"w311";19.3299999999983
"n18";"w305";27.8599999999983
"n18";"w310";20.6899999999983
"n18";"w307";36.0499999999983
"n18";"w306";23.6099999999983
"n18";"w32";23.7300000000001
"n18";"w29";29.2400000000001
"n18";"w28";33.1200000000001
"n18";"w31";16.6600000000001
"n18";"w25";14.7000000000001
"n18";"w30";16.5600000000001
"n18";"w27";24.9500000000001
"n18";"w26";19.6300000000001
"n18";"w320";25.7600000000003
"n18";"w317";25.2800000000003
"n18";"w316";33.1800000000003
"n18";"w319";20.1300000000003
"n18";"w313";19.8000000000003
"n18";"w318";20.0200000000003
"n18";"w315";30.5500000000003
"n18";"w314";22.6400000000003
"n18";"w328";44.8100000000012
"n18";"w325";25.9300000000012
"n18";"w324";60.3600000000012
"n18";"w327";24.6300000000012
"n18";"w321";43.0800000000012
"n18";"w326";38.2200000000012
"n18";"w323";57.1100000000012
"n18";"w322";35.3500000000012
"n18";"w336";32.4899999999962
"n18";"w333";25.1299999999962
"n18";"w332";42.3899999999962
"n18";"w335";23.6299999999962
"n18";"w329";26.6299999999962
"n18";"w334";23.1399999999962
"n18";"w331";36.5299999999962
"n18";"w330";26.6599999999962
"n18";"w344";21.5200000000023
"n18";"w341";21.2200000000023
"n18";"w340";30.3800000000023
"n18";"w343";14.4600000000023
"n18";"w337";14.0000000000023
"n18";"w342";14.7800000000023
"n18";"w339";27.3900000000023
"n18";"w338";17.2500000000023
"n18";"w352";20.5599999999994
"n18";"w349";15.8099999999994
"n18";"w348";18.1799999999994
"n18";"w351";15.1399999999994
"n18";"w345";14.5399999999994
"n18";"w350";14.6599999999994
"n18";"w347";22.0199999999994
"n18";"w346";16.2099999999994
"n18";"w360";44.1100000000012
"n18";"w357";32.1600000000012
"n18";"w356";68.0300000000012
"n18";"w359";30.9000000000012
"n18";"w353";49.7000000000012
"n18";"w358";42.9700000000012
"n18";"w355";71.1400000000012
"n18";"w354";41.6400000000012
"n18";"w368";39.2599999999939
"n18";"w365";30.9999999999939
"n18";"w364";47.9299999999939
"n18";"w367";29.4199999999939
"n18";"w361";32.1099999999939
"n18";"w366";30.6399999999939
"n18";"w363";43.0199999999939
"n18";"w362";32.9799999999939
"n18";"w376";28.8099999999988
"n18";"w373";22.3599999999988
"n18";"w372";38.9999999999988
"n18";"w375";20.8399999999988
"n18";"w369";23.4199999999988
"n18";"w374";21.8299999999988
"n18";"w371";35.8699999999988
"n18";"w370";24.0099999999988
"n18";"w384";26.0399999999956
"n18";"w381";21.6499999999956
"n18";"w380";25.0099999999956
"n18";"w383";20.7099999999956
"n18";"w377";20.4999999999956
"n18";"w382";20.6799999999956
"n18";"w379";27.8499999999956
"n18";"w378";22.0399999999956
"n18";"w40";40.5600000000001
"n18";"w37";66.9400000000001
"n18";"w36";78.7800000000001
"n18";"w39";40.8500000000001
"n18";"w33";40.3300000000001
"n18";"w38";53.7900000000001
"n18";"w35";72.3000000000001
"n18";"w34";52.7700000000001
"n18";"w48";42.81
"n18";"w45";52.47
"n18";"w44";57.87
"n18";"w47";33.87
"n18";"w41";38.43
"n18";"w46";34.77
"n18";"w43";49.5
"n18";"w42";38.57
"n18";"w56";28.7100000000003
"n18";"w53";39.6200000000003
"n18";"w52";44.8700000000003
"n18";"w55";21.9000000000003
"n18";"w49";24.2800000000003
"n18";"w54";22.0100000000003
"n18";"w51";36.4900000000003
"n18";"w50";26.2700000000003
"n18";"w64";29.1899999999995
"n18";"w61";34.7999999999995
"n18";"w60";38.6499999999995
"n18";"w63";21.9699999999995
"n18";"w57";19.4699999999995
"n18";"w62";22.2399999999995
"n18";"w59";32.9099999999995
"n18";"w58";25.1899999999995
"n18";"w72";37.8499999999992
"n18";"w69";59.0899999999992
"n18";"w68";68.7899999999992
"n18";"w71";35.8199999999992
"n18";"w65";33.5799999999992
"n18";"w70";43.8799999999992
"n18";"w67";67.0499999999992
"n18";"w66";42.5799999999992
"n19";"w7";133.94
"n19";"w3";227.83
"n19";"w8";91.83
"n19";"w1";112.78
"n19";"w6";138.5
"n19";"w4";241.07
"n19";"w5";148.35
"n19";"w2";154.96
"n19";"w79";57.4199999999993
"n19";"w75";100.539999999999
"n19";"w80";77.3399999999993
"n19";"w73";56.3199999999993
"n19";"w78";47.7599999999993
"n19";"w76";99.9999999999993
"n19";"w77";76.9299999999993
"n19";"w74";64.0699999999993
"n19";"w87";53.1299999999994
"n19";"w83";99.9199999999994
"n19";"w88";61.7999999999994
"n19";"w81";44.0599999999994
"n19";"w86";30.1099999999994
"n19";"w84";97.1799999999994
"n19";"w85";68.0999999999994
"n19";"w82";52.9499999999994
"n19";"w95";38.7299999999988
"n19";"w91";72.6099999999988
"n19";"w96";53.8799999999988
"n19";"w89";31.7599999999988
"n19";"w94";27.3499999999988
"n19";"w92";70.8799999999988
"n19";"w93";52.3699999999988
"n19";"w90";42.0299999999988
"n19";"w103";124.409999999999
"n19";"w99";204.299999999999
"n19";"w104";96.5599999999994
"n19";"w97";103.929999999999
"n19";"w102";116.479999999999
"n19";"w100";210.629999999999
"n19";"w101";135.789999999999
"n19";"w98";126.049999999999
"n19";"w111";67.96
"n19";"w107";107.5
"n19";"w112";84.53
"n19";"w105";66.27
"n19";"w110";56.33
"n19";"w108";109.66
"n19";"w109";86.65
"n19";"w106";73.88
"n19";"w119";65.4800000000001
"n19";"w115";108.37
"n19";"w120";70.5500000000001
"n19";"w113";57.8900000000001
"n19";"w118";42.7200000000001
"n19";"w116";111.59
"n19";"w117";81.3200000000001
"n19";"w114";63.5600000000001
"n19";"w127";43.8199999999991
"n19";"w123";64.3799999999991
"n19";"w128";57.8899999999991
"n19";"w121";38.0099999999991
"n19";"w126";37.1799999999991
"n19";"w124";69.2499999999991
"n19";"w125";55.8999999999991
"n19";"w122";50.5899999999991
"n19";"w135";110.900000000001
"n19";"w131";222.680000000001
"n19";"w136";97.2800000000011
"n19";"w129";93.1800000000011
"n19";"w134";106.180000000001
"n19";"w132";192.310000000001
"n19";"w133";122.280000000001
"n19";"w130";114.650000000001
"n19";"w143";54.7400000000017
"n19";"w139";94.8100000000017
"n19";"w144";75.2700000000017
"n19";"w137";54.4100000000017
"n19";"w142";45.9700000000017
"n19";"w140";94.7500000000017
"n19";"w141";72.4700000000017
"n19";"w138";59.7700000000017
"n19";"w151";44.53
"n19";"w147";85.78
"n19";"w152";56.95
"n19";"w145";38.73
"n19";"w150";26.53
"n19";"w148";79.92
"n19";"w149";56.19
"n19";"w146";43.67
"n19";"w15";62.69
"n19";"w11";107.13
"n19";"w16";78.07
"n19";"w9";62
"n19";"w14";50.53
"n19";"w12";106.97
"n19";"w13";83.62
"n19";"w10";68.47
"n19";"w159";34.4899999999981
"n19";"w155";60.6599999999981
"n19";"w160";51.1899999999981
"n19";"w153";28.6699999999981
"n19";"w158";27.0499999999981
"n19";"w156";60.1399999999981
"n19";"w157";45.6399999999981
"n19";"w154";39.6399999999981
"n19";"w167";115.549999999998
"n19";"w163";203.539999999998
"n19";"w168";97.8399999999981
"n19";"w161";102.639999999998
"n19";"w166";102.999999999998
"n19";"w164";193.139999999998
"n19";"w165";131.919999999998
"n19";"w162";129.979999999998
"n19";"w175";65.3900000000004
"n19";"w171";105.72
"n19";"w176";83.3800000000004
"n19";"w169";64.7100000000004
"n19";"w174";56.1600000000004
"n19";"w172";105.55
"n19";"w173";83.2200000000004
"n19";"w170";70.7200000000004
"n19";"w183";60.419999999998
"n19";"w179";90.959999999998
"n19";"w184";71.599999999998
"n19";"w177";56.149999999998
"n19";"w182";42.189999999998
"n19";"w180";100.929999999998
"n19";"w181";73.399999999998
"n19";"w178";57.899999999998
"n19";"w191";44.0900000000023
"n19";"w187";65.6400000000023
"n19";"w192";64.6700000000023
"n19";"w185";39.0200000000023
"n19";"w190";38.6800000000023
"n19";"w188";63.3800000000023
"n19";"w189";54.7700000000023
"n19";"w186";48.1200000000023
"n19";"w199";106.890000000002
"n19";"w195";259.270000000002
"n19";"w200";89.7500000000025
"n19";"w193";150.320000000002
"n19";"w198";134.620000000002
"n19";"w196";238.420000000002
"n19";"w197";68.1400000000025
"n19";"w194";142.040000000002
"n19";"w207";56.2299999999991
"n19";"w203";93.5699999999991
"n19";"w208";70.0399999999991
"n19";"w201";61.9499999999991
"n19";"w206";44.8199999999991
"n19";"w204";94.6799999999991
"n19";"w205";51.3399999999991
"n19";"w202";59.5699999999991
"n19";"w215";53.2200000000019
"n19";"w211";114.220000000002
"n19";"w216";56.8700000000019
"n19";"w209";65.4700000000019
"n19";"w214";33.2600000000019
"n19";"w212";105.500000000002
"n19";"w213";36.3700000000019
"n19";"w210";56.5800000000019
"n19";"w223";38.5999999999968
"n19";"w219";73.7399999999968
"n19";"w224";48.0299999999968
"n19";"w217";38.0799999999968
"n19";"w222";26.1299999999968
"n19";"w220";70.4799999999968
"n19";"w221";32.6499999999968
"n19";"w218";39.5199999999968
"n19";"w231";107.510000000002
"n19";"w227";224.110000000002
"n19";"w232";94.1900000000022
"n19";"w225";149.650000000002
"n19";"w230";126.960000000002
"n19";"w228";224.320000000002
"n19";"w229";71.6000000000022
"n19";"w226";128.570000000002
"n19";"w23";60.68
"n19";"w19";98.3200000000001
"n19";"w24";62.61
"n19";"w17";46.86
"n19";"w22";31.7300000000001
"n19";"w20";106.33
"n19";"w21";75.3000000000001
"n19";"w18";58.77
"n19";"w239";63.6499999999978
"n19";"w235";97.5699999999978
"n19";"w240";77.2599999999978
"n19";"w233";73.6499999999978
"n19";"w238";54.5499999999978
"n19";"w236";104.679999999998
"n19";"w237";60.0099999999978
"n19";"w234";68.4299999999978
"n19";"w247";63.6100000000031
"n19";"w243";108.410000000003
"n19";"w248";66.3700000000031
"n19";"w241";76.9800000000031
"n19";"w246";50.9500000000031
"n19";"w244";119.620000000003
"n19";"w245";47.6300000000031
"n19";"w242";66.4500000000031
"n19";"w255";43.3799999999983
"n19";"w251";62.8799999999983
"n19";"w256";52.9799999999983
"n19";"w249";39.2299999999983
"n19";"w254";36.1199999999983
"n19";"w252";68.0099999999983
"n19";"w253";40.3699999999983
"n19";"w250";47.3499999999983
"n19";"w263";103.379999999999
"n19";"w259";252.369999999999
"n19";"w264";93.819999999999
"n19";"w257";146.049999999999
"n19";"w262";120.519999999999
"n19";"w260";223.529999999999
"n19";"w261";67.249999999999
"n19";"w258";132.479999999999
"n19";"w271";53.3299999999981
"n19";"w267";83.9499999999981
"n19";"w272";71.1799999999981
"n19";"w265";56.8899999999981
"n19";"w270";44.8199999999981
"n19";"w268";89.4699999999981
"n19";"w269";50.7099999999981
"n19";"w266";58.3699999999981
"n19";"w279";49.1899999999997
"n19";"w275";93.8299999999997
"n19";"w280";57.9599999999997
"n19";"w273";66.3699999999997
"n19";"w278";29.6699999999997
"n19";"w276";96.1299999999997
"n19";"w277";34.6799999999997
"n19";"w274";50.7899999999997
"n19";"w287";34.5400000000004
"n19";"w283";64.0800000000004
"n19";"w288";47.8800000000004
"n19";"w281";31.9800000000004
"n19";"w286";25.9600000000004
"n19";"w284";64.1800000000004
"n19";"w285";30.9400000000004
"n19";"w282";41.4300000000004
"n19";"w295";102.519999999999
"n19";"w291";210.859999999999
"n19";"w296";94.5999999999993
"n19";"w289";141.629999999999
"n19";"w294";108.429999999999
"n19";"w292";211.139999999999
"n19";"w293";70.8799999999993
"n19";"w290";123.719999999999
"n19";"w303";61.8999999999991
"n19";"w299";92.3799999999991
"n19";"w304";77.5799999999991
"n19";"w297";67.3699999999991
"n19";"w302";54.5399999999991
"n19";"w300";100.009999999999
"n19";"w301";59.2099999999991
"n19";"w298";65.9099999999991
"n19";"w311";60.7699999999939
"n19";"w307";104.649999999994
"n19";"w312";66.9099999999939
"n19";"w305";73.8499999999939
"n19";"w310";42.0799999999939
"n19";"w308";111.649999999994
"n19";"w309";46.4999999999939
"n19";"w306";61.0799999999939
"n19";"w31";43.5199999999998
"n19";"w27";82.0899999999998
"n19";"w32";56.9099999999998
"n19";"w25";34.3199999999998
"n19";"w30";29.2899999999998
"n19";"w28";79.0799999999998
"n19";"w29";60.4399999999998
"n19";"w26";46.1899999999998
"n19";"w319";41.6499999999988
"n19";"w315";58.5499999999988
"n19";"w320";51.1199999999988
"n19";"w313";37.8299999999988
"n19";"w318";35.4199999999988
"n19";"w316";58.1399999999988
"n19";"w317";43.7099999999988
"n19";"w314";43.6399999999988
"n19";"w327";92.0000000000026
"n19";"w323";214.200000000003
"n19";"w328";99.3700000000026
"n19";"w321";119.150000000003
"n19";"w326";98.2200000000026
"n19";"w324";192.680000000003
"n19";"w325";62.3400000000026
"n19";"w322";111.400000000003
"n19";"w335";50.88
"n19";"w331";84.11
"n19";"w336";67.96
"n19";"w329";52.39
"n19";"w334";42.74
"n19";"w332";84.66
"n19";"w333";48.48
"n19";"w330";57.03
"n19";"w343";41.4999999999988
"n19";"w339";78.3599999999988
"n19";"w344";53.7299999999988
"n19";"w337";47.2899999999988
"n19";"w342";26.1999999999988
"n19";"w340";79.8599999999988
"n19";"w341";44.6699999999988
"n19";"w338";41.4299999999988
"n19";"w351";32.7399999999956
"n19";"w347";54.7999999999956
"n19";"w352";47.7199999999956
"n19";"w345";28.1999999999956
"n19";"w350";25.4899999999956
"n19";"w348";54.8899999999956
"n19";"w349";29.9099999999956
"n19";"w346";36.5899999999956
"n19";"w359";97.3000000000044
"n19";"w355";216.640000000004
"n19";"w360";100.450000000004
"n19";"w353";137.380000000004
"n19";"w358";98.4200000000044
"n19";"w356";192.780000000004
"n19";"w357";74.8000000000044
"n19";"w354";130.940000000004
"n19";"w367";59.6699999999977
"n19";"w363";88.0999999999977
"n19";"w368";80.3599999999977
"n19";"w361";63.0599999999977
"n19";"w366";52.9499999999977
"n19";"w364";94.9399999999977
"n19";"w365";58.3099999999977
"n19";"w362";70.0599999999977
"n19";"w375";56.2500000000017
"n19";"w371";93.5500000000017
"n19";"w376";69.5800000000017
"n19";"w369";67.9100000000017
"n19";"w374";41.8300000000017
"n19";"w372";100.610000000002
"n19";"w373";46.0300000000017
"n19";"w370";57.1800000000017
"n19";"w383";42.1299999999959
"n19";"w379";53.1399999999959
"n19";"w384";51.3699999999959
"n19";"w377";39.7199999999959
"n19";"w382";36.9399999999959
"n19";"w380";51.3199999999959
"n19";"w381";39.7599999999959
"n19";"w378";43.2899999999959
"n19";"w39";131.65
"n19";"w35";215.57
"n19";"w40";94.0999999999998
"n19";"w33";107.3
"n19";"w38";121.4
"n19";"w36";224.83
"n19";"w37";141.78
"n19";"w34";137.52
"n19";"w47";73.6499999999996
"n19";"w43";108.31
"n19";"w48";87.9499999999996
"n19";"w41";72.1399999999996
"n19";"w46";60.5099999999996
"n19";"w44";117.13
"n19";"w45";92.6499999999996
"n19";"w42";76.4899999999996
"n19";"w55";71.7
"n19";"w51";113.32
"n19";"w56";71.24
"n19";"w49";59.35
"n19";"w54";46.06
"n19";"w52";120.36
"n19";"w53";87.63
"n19";"w50";69.13
"n19";"w63";47.5199999999999
"n19";"w59";71.3799999999999
"n19";"w64";61.7299999999999
"n19";"w57";38.5599999999999
"n19";"w62";38.7599999999999
"n19";"w60";76.7499999999999
"n19";"w61";60.8599999999999
"n19";"w58";52.8799999999999
"n19";"w71";127.75
"n19";"w67";267.95
"n19";"w72";95.7899999999996
"n19";"w65";108.98
"n19";"w70";120.65
"n19";"w68";224.7
"n19";"w69";138.71
"n19";"w66";137.39
"n2";"w4";109.31
"n2";"w3";124.13
"n2";"w2";96.1
"n2";"w8";48.65
"n2";"w7";81.54
"n2";"w1";76.68
"n2";"w6";88.87
"n2";"w5";98.76
"n2";"w76";31.4500000000007
"n2";"w75";35.5600000000007
"n2";"w74";33.0100000000007
"n2";"w80";37.3600000000007
"n2";"w79";33.0600000000007
"n2";"w73";32.2200000000007
"n2";"w78";32.8700000000007
"n2";"w77";37.6000000000007
"n2";"w84";51.9799999999998
"n2";"w83";49.6699999999998
"n2";"w82";32.2799999999998
"n2";"w88";33.7299999999998
"n2";"w87";32.8899999999998
"n2";"w81";33.9099999999998
"n2";"w86";36.0799999999998
"n2";"w85";50.5199999999998
"n2";"w92";16.2599999999994
"n2";"w91";18.8999999999994
"n2";"w90";17.1699999999994
"n2";"w96";21.0599999999994
"n2";"w95";17.5699999999994
"n2";"w89";16.7699999999994
"n2";"w94";17.3299999999994
"n2";"w93";19.9799999999994
"n2";"w100";95.899999999999
"n2";"w99";106.149999999999
"n2";"w98";73.009999999999
"n2";"w104";52.719999999999
"n2";"w103";67.829999999999
"n2";"w97";62.359999999999
"n2";"w102";87.809999999999
"n2";"w101";86.939999999999
"n2";"w108";34.0299999999992
"n2";"w107";38.3599999999992
"n2";"w106";35.5499999999992
"n2";"w112";39.8199999999992
"n2";"w111";35.6499999999992
"n2";"w105";34.7299999999992
"n2";"w110";35.4099999999992
"n2";"w109";39.9599999999992
"n2";"w116";57.7899999999987
"n2";"w115";54.5499999999987
"n2";"w114";38.5599999999987
"n2";"w120";40.7999999999987
"n2";"w119";38.6399999999987
"n2";"w113";38.8299999999987
"n2";"w118";41.2499999999987
"n2";"w117";56.6299999999987
"n2";"w124";23.6999999999995
"n2";"w123";26.4199999999995
"n2";"w122";24.7699999999995
"n2";"w128";28.5199999999995
"n2";"w127";25.0099999999995
"n2";"w121";24.2599999999995
"n2";"w126";24.5399999999995
"n2";"w125";27.5999999999995
"n2";"w132";93.6600000000007
"n2";"w131";107.960000000001
"n2";"w130";69.4200000000007
"n2";"w136";50.6000000000006
"n2";"w135";64.2900000000006
"n2";"w129";55.4100000000007
"n2";"w134";82.2600000000007
"n2";"w133";85.6400000000007
"n2";"w140";30.0199999999985
"n2";"w139";34.3699999999985
"n2";"w138";31.5999999999985
"n2";"w144";35.7999999999985
"n2";"w143";31.5999999999985
"n2";"w137";30.7399999999985
"n2";"w142";31.1299999999985
"n2";"w141";36.0799999999985
"n2";"w148";45.3499999999998
"n2";"w147";41.0499999999998
"n2";"w146";27.9599999999999
"n2";"w152";32.8899999999999
"n2";"w151";28.9299999999999
"n2";"w145";28.0699999999999
"n2";"w150";30.6199999999998
"n2";"w149";43.6299999999998
"n2";"w12";31.9499999999999
"n2";"w11";36.3299999999999
"n2";"w10";33.5599999999999
"n2";"w16";38.3399999999999
"n2";"w15";33.6399999999999
"n2";"w9";32.6999999999999
"n2";"w14";33.2499999999999
"n2";"w13";38.5299999999999
"n2";"w156";17.6099999999996
"n2";"w155";20.3499999999996
"n2";"w154";18.5699999999996
"n2";"w160";22.2799999999996
"n2";"w159";18.8199999999996
"n2";"w153";18.0899999999996
"n2";"w158";18.2299999999996
"n2";"w157";21.2899999999996
"n2";"w164";90.139999999999
"n2";"w163";98.229999999999
"n2";"w162";66.979999999999
"n2";"w168";53.989999999999
"n2";"w167";63.879999999999
"n2";"w161";67.139999999999
"n2";"w166";77.679999999999
"n2";"w165";84.409999999999
"n2";"w172";34.5600000000017
"n2";"w171";39.0100000000017
"n2";"w170";36.0800000000017
"n2";"w176";40.4200000000017
"n2";"w175";36.0000000000017
"n2";"w169";35.1900000000017
"n2";"w174";35.7300000000017
"n2";"w173";40.3600000000017
"n2";"w180";53.7199999999988
"n2";"w179";52.8299999999988
"n2";"w178";36.1399999999988
"n2";"w184";40.9099999999988
"n2";"w183";37.6199999999988
"n2";"w177";36.4899999999988
"n2";"w182";38.8399999999988
"n2";"w181";52.5899999999988
"n2";"w188";24.6999999999993
